x0,814e83b033ed118e7e1698344cd1daea6175278fbd3f61c13fdcdf08c8a9dabd
Era,1,Eratimeout,300
"00000000000000000000000000000000000000000000000000000000000034ce",24,23810,34796871
"0000000000000000000000000000000000000000000000000000000000003502",51,49127,34845998
"0000000000000000000000000000000000000000000000000000000000003515",19,21609,34867607
"000000000000000000000000000000000000000000000000000000000000352c",23,5244,34872851
"0000000000000000000000000000000000000000000000000000000000003537",11,5814,34878665
"0000000000000000000000000000000000000000000000000000000000003585",78,103923,34982588
"0000000000000000000000000000000000000000000000000000000000003587",2,158,34982746
"000000000000000000000000000000000000000000000000000000000000358b",4,1297,34984043
"000000000000000000000000000000000000000000000000000000000000358d",2,8831,34992874
"0000000000000000000000000000000000000000000000000000000000003592",5,1136,34994010
"0000000000000000000000000000000000000000000000000000000000003597",5,4276,34998286
"00000000000000000000000000000000000000000000000000000000000035a0",9,5933,35004219
"00000000000000000000000000000000000000000000000000000000000035cb",43,24448,35028667
"00000000000000000000000000000000000000000000000000000000000035d5",10,3521,35032188
"00000000000000000000000000000000000000000000000000000000000035e0",11,13581,35045769
"000000000000000000000000000000000000000000000000000000000000360d",44,50807,35096576
"0000000000000000000000000000000000000000000000000000000000003613",6,6644,35103220
"0000000000000000000000000000000000000000000000000000000000003614",1,82,35103302
"0000000000000000000000000000000000000000000000000000000000003635",33,28345,35131647
"0000000000000000000000000000000000000000000000000000000000003644",15,6299,35137946
"0000000000000000000000000000000000000000000000000000000000003652",14,2654,35140600
"0000000000000000000000000000000000000000000000000000000000003660",14,18844,35159444
"0000000000000000000000000000000000000000000000000000000000003661",1,143,35159587
"000000000000000000000000000000000000000000000000000000000000366b",10,9155,35168742
"0000000000000000000000000000000000000000000000000000000000003678",13,4627,35173369
"0000000000000000000000000000000000000000000000000000000000003679",1,78,35173447
"0000000000000000000000000000000000000000000000000000000000003686",13,7815,35181262
"000000000000000000000000000000000000000000000000000000000000369a",20,12311,35193573
"00000000000000000000000000000000000000000000000000000000000036ae",20,37563,35231136
"00000000000000000000000000000000000000000000000000000000000036be",16,22911,35254047
"00000000000000000000000000000000000000000000000000000000000036ea",44,30844,35284891
"00000000000000000000000000000000000000000000000000000000000036fb",17,3741,35288632
"0000000000000000000000000000000000000000000000000000000000003703",7,4594,35293226
"0000000000000000000000000000000000000000000000000000000000003789",134,170295,35463521
"000000000000000000000000000000000000000000000000000000000000379c",19,10532,35474053
"0000000000000000000000000000000000000000000000000000000000003815",120,116900,35590953
"0000000000000000000000000000000000000000000000000000000000003819",4,9631,35600584
"000000000000000000000000000000000000000000000000000000000000381e",5,9974,35610558
"000000000000000000000000000000000000000000000000000000000000384d",47,175659,35786217
"0000000000000000000000000000000000000000000000000000000000003859",12,48949,35835166
"000000000000000000000000000000000000000000000000000000000000385b",2,1374,35836540
"0000000000000000000000000000000000000000000000000000000000003878",29,9711,35846251
"0000000000000000000000000000000000000000000000000000000000003881",9,2402,35848653
"0000000000000000000000000000000000000000000000000000000000003888",7,641,35849294
"00000000000000000000000000000000000000000000000000000000000038ab",35,16590,35865884
"00000000000000000000000000000000000000000000000000000000000038b8",13,9022,35874906
"00000000000000000000000000000000000000000000000000000000000038c6",14,9687,35884593
"00000000000000000000000000000000000000000000000000000000000038e7",33,29979,35914572
"000000000000000000000000000000000000000000000000000000000000390a",34,39248,35953820
"0000000000000000000000000000000000000000000000000000000000003931",39,10069,35963889
"000000000000000000000000000000000000000000000000000000000000393b",10,17490,35981379
"0000000000000000000000000000000000000000000000000000000000003955",26,126568,36107947
"0000000000000000000000000000000000000000000000000000000000003988",51,165809,36273756
"00000000000000000000000000000000000000000000000000000000000039b1",41,192474,36466230
"00000000000000000000000000000000000000000000000000000000000039c6",21,7082,36473312
"00000000000000000000000000000000000000000000000000000000000039ca",4,151511,36624823
"00000000000000000000000000000000000000000000000000000000000039d6",12,28932,36653755
"00000000000000000000000000000000000000000000000000000000000039d8",2,4294,36658049
"00000000000000000000000000000000000000000000000000000000000039dd",5,23854,36681903
"00000000000000000000000000000000000000000000000000000000000039de",1,4749,36686652
"0000000000000000000000000000000000000000000000000000000000003a16",55,458901,37145553
"0000000000000000000000000000000000000000000000000000000000003a1c",6,42029,37187582
"0000000000000000000000000000000000000000000000000000000000003a4f",51,151903,37339485
"0000000000000000000000000000000000000000000000000000000000003a81",50,138654,37478139
"0000000000000000000000000000000000000000000000000000000000003a8d",12,926,37479065
"0000000000000000000000000000000000000000000000000000000000003a92",5,18345,37497410
"0000000000000000000000000000000000000000000000000000000000003a97",5,143719,37641129
"0000000000000000000000000000000000000000000000000000000000003ab8",33,102603,37743732
"0000000000000000000000000000000000000000000000000000000000003ad3",27,83766,37827498
"0000000000000000000000000000000000000000000000000000000000003b17",67,300470,38127968
"0000000000000000000000000000000000000000000000000000000000003b24",13,6775,38134743
"0000000000000000000000000000000000000000000000000000000000003b3e",26,61028,38195771
"0000000000000000000000000000000000000000000000000000000000003b5d",31,107283,38303054
"0000000000000000000000000000000000000000000000000000000000003b7b",30,98546,38401600
"0000000000000000000000000000000000000000000000000000000000003b9a",31,252351,38653951
"0000000000000000000000000000000000000000000000000000000000003bc1",39,104012,38757963
"0000000000000000000000000000000000000000000000000000000000003bca",9,34893,38792856
"0000000000000000000000000000000000000000000000000000000000003be4",26,130517,38923373
"0000000000000000000000000000000000000000000000000000000000003c05",32,94259,39017632
"0000000000000000000000000000000000000000000000000000000000003c3a",53,93358,39110990
"0000000000000000000000000000000000000000000000000000000000003c3b",1,73,39111063
"0000000000000000000000000000000000000000000000000000000000003c6b",48,194686,39305749
"0000000000000000000000000000000000000000000000000000000000003c79",14,61603,39367352
"0000000000000000000000000000000000000000000000000000000000003c99",32,107835,39475187
"0000000000000000000000000000000000000000000000000000000000003ca0",7,8553,39483740
"0000000000000000000000000000000000000000000000000000000000003cb7",23,82334,39566074
"0000000000000000000000000000000000000000000000000000000000003cc0",9,88829,39654903
"0000000000000000000000000000000000000000000000000000000000003ccb",11,21873,39676776
"0000000000000000000000000000000000000000000000000000000000003ced",34,78370,39755146
"0000000000000000000000000000000000000000000000000000000000003d01",19,6242,39761388
"0000000000000000000000000000000000000000000000000000000000003d06",5,380,39761768
"0000000000000000000000000000000000000000000000000000000000003d0e",8,608,39762376
"0000000000000000000000000000000000000000000000000000000000003d27",25,111049,39873425
"0000000000000000000000000000000000000000000000000000000000003d3b",20,112636,39986061
"0000000000000000000000000000000000000000000000000000000000003d4b",16,9875,39995936
"0000000000000000000000000000000000000000000000000000000000003da2",87,382951,40378887
"0000000000000000000000000000000000000000000000000000000000003dbf",29,62910,40441797
"0000000000000000000000000000000000000000000000000000000000003dcd",14,51366,40493163
"0000000000000000000000000000000000000000000000000000000000003e04",54,168706,40661869
"0000000000000000000000000000000000000000000000000000000000003e0f",11,5221,40667090
"0000000000000000000000000000000000000000000000000000000000003e26",23,84531,40751621
"0000000000000000000000000000000000000000000000000000000000003e28",2,190,40751811
"0000000000000000000000000000000000000000000000000000000000003e2b",3,1305,40753116
"0000000000000000000000000000000000000000000000000000000000003e4d",34,20385,40773501
"0000000000000000000000000000000000000000000000000000000000003e67",26,35349,40808850
"0000000000000000000000000000000000000000000000000000000000003e77",16,17949,40826799
"0000000000000000000000000000000000000000000000000000000000003e83",12,18474,40845273
"0000000000000000000000000000000000000000000000000000000000003ea9",38,44301,40889574
"0000000000000000000000000000000000000000000000000000000000003eb1",8,12291,40901865
"0000000000000000000000000000000000000000000000000000000000003eb9",8,1477,40903342
"0000000000000000000000000000000000000000000000000000000000003ebb",2,164,40903506
"0000000000000000000000000000000000000000000000000000000000003ec7",12,132184,41035690
"0000000000000000000000000000000000000000000000000000000000003eca",3,3384,41039074
"0000000000000000000000000000000000000000000000000000000000003ef4",42,204586,41243660
"0000000000000000000000000000000000000000000000000000000000003f03",14,6410,41250070
"0000000000000000000000000000000000000000000000000000000000003f09",6,28777,41278847
"0000000000000000000000000000000000000000000000000000000000003f11",8,19104,41297951
"0000000000000000000000000000000000000000000000000000000000003f53",66,329225,41627176
"0000000000000000000000000000000000000000000000000000000000003f5c",9,17127,41644303
"0000000000000000000000000000000000000000000000000000000000003f5e",2,157,41644460
"0000000000000000000000000000000000000000000000000000000000003f62",4,12334,41656794
"0000000000000000000000000000000000000000000000000000000000003f65",3,705,41657499
"0000000000000000000000000000000000000000000000000000000000003f72",13,12572,41670071
"0000000000000000000000000000000000000000000000000000000000003f77",5,391,41670462
"0000000000000000000000000000000000000000000000000000000000003f90",25,172326,41842788
"0000000000000000000000000000000000000000000000000000000000003fa6",22,27231,41870019
"0000000000000000000000000000000000000000000000000000000000003faf",9,8013,41878032
"0000000000000000000000000000000000000000000000000000000000003fca",27,52983,41931015
"0000000000000000000000000000000000000000000000000000000000003fcf",5,34151,41965166
"0000000000000000000000000000000000000000000000000000000000003fdc",13,16945,41982111
"0000000000000000000000000000000000000000000000000000000000003fef",19,112833,42094944
"0000000000000000000000000000000000000000000000000000000000003ff2",3,236,42095180
"000000000000000000000000000000000000000000000000000000000000405a",103,399756,42494936
"0000000000000000000000000000000000000000000000000000000000004069",15,10760,42505696
"000000000000000000000000000000000000000000000000000000000000407e",21,13549,42519245
"0000000000000000000000000000000000000000000000000000000000004084",6,12254,42531499
"000000000000000000000000000000000000000000000000000000000000408b",7,772,42532271
"0000000000000000000000000000000000000000000000000000000000004097",12,25580,42557851
"0000000000000000000000000000000000000000000000000000000000004105",109,752079,43309930
"0000000000000000000000000000000000000000000000000000000000004142",61,157789,43467719
"000000000000000000000000000000000000000000000000000000000000414e",12,988,43468707
"0000000000000000000000000000000000000000000000000000000000004157",9,9420,43478127
"0000000000000000000000000000000000000000000000000000000000004163",12,1839,43479966
"0000000000000000000000000000000000000000000000000000000000004164",1,97,43480063
"0000000000000000000000000000000000000000000000000000000000004171",13,3314,43483377
"000000000000000000000000000000000000000000000000000000000000417b",10,10949,43494326
"0000000000000000000000000000000000000000000000000000000000004183",8,1407,43495733
"0000000000000000000000000000000000000000000000000000000000004187",4,776,43496509
"00000000000000000000000000000000000000000000000000000000000041a3",28,9145,43505654
"00000000000000000000000000000000000000000000000000000000000041ae",11,5186,43510840
"00000000000000000000000000000000000000000000000000000000000041c9",27,24600,43535440
"00000000000000000000000000000000000000000000000000000000000041d1",8,1883,43537323
"00000000000000000000000000000000000000000000000000000000000041de",13,22306,43559629
"0000000000000000000000000000000000000000000000000000000000004215",54,37920,43597549
"000000000000000000000000000000000000000000000000000000000000421f",10,11219,43608768
"0000000000000000000000000000000000000000000000000000000000004222",3,1204,43609972
"0000000000000000000000000000000000000000000000000000000000004227",5,5852,43615824
"0000000000000000000000000000000000000000000000000000000000004233",12,1509,43617333
"0000000000000000000000000000000000000000000000000000000000004235",2,3114,43620447
"000000000000000000000000000000000000000000000000000000000000423f",10,10772,43631219
"000000000000000000000000000000000000000000000000000000000000425b",28,23616,43654835
"000000000000000000000000000000000000000000000000000000000000429d",66,75791,43730626
"00000000000000000000000000000000000000000000000000000000000042a6",9,21897,43752523
"00000000000000000000000000000000000000000000000000000000000042c9",35,33651,43786174
"00000000000000000000000000000000000000000000000000000000000042cc",3,222,43786396
"00000000000000000000000000000000000000000000000000000000000042d4",8,14583,43800979
"00000000000000000000000000000000000000000000000000000000000042ea",22,28588,43829567
"00000000000000000000000000000000000000000000000000000000000042f1",7,5305,43834872
"0000000000000000000000000000000000000000000000000000000000004300",14,9494,43844366
"0000000000000000000000000000000000000000000000000000000000004324",36,54414,43898780
"000000000000000000000000000000000000000000000000000000000000432c",8,3772,43902552
"000000000000000000000000000000000000000000000000000000000000433d",17,1439,43903991
"0000000000000000000000000000000000000000000000000000000000004345",8,682,43904673
"0000000000000000000000000000000000000000000000000000000000004348",3,1289,43905962
"0000000000000000000000000000000000000000000000000000000000004368",32,7208,43913170
"00000000000000000000000000000000000000000000000000000000000043a1",57,35749,43948919
"00000000000000000000000000000000000000000000000000000000000043ab",10,23674,43972593
"00000000000000000000000000000000000000000000000000000000000043ba",15,34384,44006977
"00000000000000000000000000000000000000000000000000000000000043e7",45,72698,44079675
"00000000000000000000000000000000000000000000000000000000000043fa",19,88343,44168018
"0000000000000000000000000000000000000000000000000000000000004428",45,149513,44317531
"000000000000000000000000000000000000000000000000000000000000443b",19,161342,44478873
"0000000000000000000000000000000000000000000000000000000000004454",25,270190,44749063
"0000000000000000000000000000000000000000000000000000000000004463",15,51980,44801043
"000000000000000000000000000000000000000000000000000000000000447d",26,129909,44930952
"000000000000000000000000000000000000000000000000000000000000447e",1,80,44931032
"000000000000000000000000000000000000000000000000000000000000449c",30,4019,44935051
"00000000000000000000000000000000000000000000000000000000000044b1",21,49610,44984661
"00000000000000000000000000000000000000000000000000000000000044b2",1,137,44984798
"00000000000000000000000000000000000000000000000000000000000044c0",14,114816,45099614
"00000000000000000000000000000000000000000000000000000000000044c1",1,136,45099750
"00000000000000000000000000000000000000000000000000000000000044cc",11,10614,45110364
"00000000000000000000000000000000000000000000000000000000000044de",18,6950,45117314
"0000000000000000000000000000000000000000000000000000000000004503",36,4204,45121518
"0000000000000000000000000000000000000000000000000000000000004513",16,1188,45122706
"000000000000000000000000000000000000000000000000000000000000451a",7,37658,45160364
"0000000000000000000000000000000000000000000000000000000000004565",75,62247,45222611
"0000000000000000000000000000000000000000000000000000000000004576",17,2897,45225508
"0000000000000000000000000000000000000000000000000000000000004579",3,6703,45232211
"0000000000000000000000000000000000000000000000000000000000004584",11,14386,45246597
"000000000000000000000000000000000000000000000000000000000000458c",8,2591,45249188
"000000000000000000000000000000000000000000000000000000000000458d",1,8339,45257527
"00000000000000000000000000000000000000000000000000000000000045ae",33,36581,45294108
"00000000000000000000000000000000000000000000000000000000000045b5",7,78564,45372672
"00000000000000000000000000000000000000000000000000000000000045bd",8,87527,45460199
"00000000000000000000000000000000000000000000000000000000000045c9",12,6120,45466319
"00000000000000000000000000000000000000000000000000000000000045ce",5,8711,45475030
"00000000000000000000000000000000000000000000000000000000000045e1",19,86916,45561946
"00000000000000000000000000000000000000000000000000000000000045e4",3,63870,45625816
"00000000000000000000000000000000000000000000000000000000000045e6",2,150,45625966
"00000000000000000000000000000000000000000000000000000000000045ec",6,1200,45627166
"00000000000000000000000000000000000000000000000000000000000045f0",4,309,45627475
"000000000000000000000000000000000000000000000000000000000000460e",29,216113,45843588
"000000000000000000000000000000000000000000000000000000000000461a",12,4242,45847830
"0000000000000000000000000000000000000000000000000000000000004636",28,94558,45942388
"000000000000000000000000000000000000000000000000000000000000463b",5,6940,45949328
"000000000000000000000000000000000000000000000000000000000000464b",16,14564,45963892
"000000000000000000000000000000000000000000000000000000000000464c",1,77,45963969
"000000000000000000000000000000000000000000000000000000000000465b",15,47660,46011629
"000000000000000000000000000000000000000000000000000000000000466c",17,117059,46128688
"0000000000000000000000000000000000000000000000000000000000004685",25,86183,46214871
"0000000000000000000000000000000000000000000000000000000000004687",2,154,46215025
"00000000000000000000000000000000000000000000000000000000000046c1",58,54908,46269933
"00000000000000000000000000000000000000000000000000000000000046ca",9,125737,46395670
"00000000000000000000000000000000000000000000000000000000000046cf",5,52444,46448114
"00000000000000000000000000000000000000000000000000000000000046d7",8,37733,46485847
"00000000000000000000000000000000000000000000000000000000000046dc",5,7169,46493016
"00000000000000000000000000000000000000000000000000000000000046df",3,314,46493330
"00000000000000000000000000000000000000000000000000000000000046e2",3,310,46493640
"00000000000000000000000000000000000000000000000000000000000046f3",17,69115,46562755
"000000000000000000000000000000000000000000000000000000000000474e",90,232522,46795277
"000000000000000000000000000000000000000000000000000000000000475d",15,66931,46862208
"0000000000000000000000000000000000000000000000000000000000004769",12,37262,46899470
"0000000000000000000000000000000000000000000000000000000000004774",11,21651,46921121
"00000000000000000000000000000000000000000000000000000000000047b9",69,315692,47236813
"00000000000000000000000000000000000000000000000000000000000047d3",26,212516,47449329
"00000000000000000000000000000000000000000000000000000000000047d9",6,10712,47460041
"00000000000000000000000000000000000000000000000000000000000047df",6,72451,47532492
"00000000000000000000000000000000000000000000000000000000000047ec",13,29898,47562390
"000000000000000000000000000000000000000000000000000000000000481c",47,58505,47620895
"000000000000000000000000000000000000000000000000000000000000481d",1,2600,47623495
"0000000000000000000000000000000000000000000000000000000000004838",27,139620,47763115
"000000000000000000000000000000000000000000000000000000000000483c",4,11793,47774908
"0000000000000000000000000000000000000000000000000000000000004850",20,43434,47818342
"000000000000000000000000000000000000000000000000000000000000487e",46,40523,47858865
"00000000000000000000000000000000000000000000000000000000000048a4",38,139513,47998378
"00000000000000000000000000000000000000000000000000000000000048bf",27,19104,48017482
"00000000000000000000000000000000000000000000000000000000000048cd",14,43252,48060734
"00000000000000000000000000000000000000000000000000000000000048f6",41,174240,48234974
"00000000000000000000000000000000000000000000000000000000000048f8",2,175,48235149
"0000000000000000000000000000000000000000000000000000000000004910",23,129490,48364639
"0000000000000000000000000000000000000000000000000000000000004911",1,81,48364720
"0000000000000000000000000000000000000000000000000000000000004935",36,100042,48464762
"0000000000000000000000000000000000000000000000000000000000004941",12,27400,48492162
"0000000000000000000000000000000000000000000000000000000000004963",34,207483,48699645
"0000000000000000000000000000000000000000000000000000000000004965",2,152,48699797
"0000000000000000000000000000000000000000000000000000000000004975",16,139137,48838934
"0000000000000000000000000000000000000000000000000000000000004976",1,143,48839077
"000000000000000000000000000000000000000000000000000000000000499a",36,129266,48968343
"000000000000000000000000000000000000000000000000000000000000499c",2,542,48968885
"00000000000000000000000000000000000000000000000000000000000049be",34,244134,49213019
"00000000000000000000000000000000000000000000000000000000000049cd",15,144586,49357605
"00000000000000000000000000000000000000000000000000000000000049dd",16,98262,49455867
"00000000000000000000000000000000000000000000000000000000000049f6",25,37439,49493306
"0000000000000000000000000000000000000000000000000000000000004a1c",37,36676,49529982
"0000000000000000000000000000000000000000000000000000000000004a55",57,29663,49559645
"0000000000000000000000000000000000000000000000000000000000004a62",13,22227,49581872
"0000000000000000000000000000000000000000000000000000000000004a6c",10,3349,49585221
"0000000000000000000000000000000000000000000000000000000000004a70",4,360,49585581
"0000000000000000000000000000000000000000000000000000000000004a7b",11,4158,49589739
"0000000000000000000000000000000000000000000000000000000000004a87",12,7303,49597042
"0000000000000000000000000000000000000000000000000000000000004aaa",35,31659,49628701
"0000000000000000000000000000000000000000000000000000000000004aad",3,6309,49635010
"0000000000000000000000000000000000000000000000000000000000004ac5",24,51253,49686263
"0000000000000000000000000000000000000000000000000000000000004acb",6,527,49686790
"0000000000000000000000000000000000000000000000000000000000004acc",1,85,49686875
"0000000000000000000000000000000000000000000000000000000000004adf",19,7372,49694247
"0000000000000000000000000000000000000000000000000000000000004ae2",3,249,49694496
"0000000000000000000000000000000000000000000000000000000000004af6",20,15595,49710091
"0000000000000000000000000000000000000000000000000000000000004af7",1,143,49710234
"0000000000000000000000000000000000000000000000000000000000004b01",9,27961,49738195
"0000000000000000000000000000000000000000000000000000000000004b41",64,52820,49791015
"0000000000000000000000000000000000000000000000000000000000004b54",19,43812,49834827
"0000000000000000000000000000000000000000000000000000000000004b7d",41,44570,49879397
"0000000000000000000000000000000000000000000000000000000000004bad",48,48951,49928348
"0000000000000000000000000000000000000000000000000000000000004bbf",18,10874,49939222
"0000000000000000000000000000000000000000000000000000000000004bee",47,103465,50042687
"0000000000000000000000000000000000000000000000000000000000004bf9",11,55066,50097753
"0000000000000000000000000000000000000000000000000000000000004bfa",1,4205,50101958
"0000000000000000000000000000000000000000000000000000000000004c39",62,161831,50263789
"0000000000000000000000000000000000000000000000000000000000004c4a",17,64200,50327989
"0000000000000000000000000000000000000000000000000000000000004c51",7,9423,50337412
"0000000000000000000000000000000000000000000000000000000000004c54",3,229,50337641
"0000000000000000000000000000000000000000000000000000000000004c5b",7,521,50338162
"0000000000000000000000000000000000000000000000000000000000004c68",13,41080,50379242
"0000000000000000000000000000000000000000000000000000000000004c8b",35,153498,50532740
"0000000000000000000000000000000000000000000000000000000000004c98",13,15220,50547960
"0000000000000000000000000000000000000000000000000000000000004ca8",16,23583,50571543
"0000000000000000000000000000000000000000000000000000000000004cc0",24,115313,50686856
"0000000000000000000000000000000000000000000000000000000000004cc1",1,316,50687172
"0000000000000000000000000000000000000000000000000000000000004cce",13,15316,50702488
"0000000000000000000000000000000000000000000000000000000000004cd2",4,5712,50708200
"0000000000000000000000000000000000000000000000000000000000004ce7",21,37992,50746192
"0000000000000000000000000000000000000000000000000000000000004cef",8,12156,50758348
"0000000000000000000000000000000000000000000000000000000000004d21",49,74928,50833276
"0000000000000000000000000000000000000000000000000000000000004d4b",42,181739,51015015
"0000000000000000000000000000000000000000000000000000000000004d54",9,26193,51041208
"0000000000000000000000000000000000000000000000000000000000004d56",2,165,51041373
"0000000000000000000000000000000000000000000000000000000000004d57",1,77,51041450
"0000000000000000000000000000000000000000000000000000000000004ddd",134,652352,51693802
"0000000000000000000000000000000000000000000000000000000000004df8",27,150302,51844104
"0000000000000000000000000000000000000000000000000000000000004e29",48,231453,52075557
"0000000000000000000000000000000000000000000000000000000000004e32",9,133245,52208802
"0000000000000000000000000000000000000000000000000000000000004e5c",42,166164,52374966
"0000000000000000000000000000000000000000000000000000000000004e94",56,185528,52560494
"0000000000000000000000000000000000000000000000000000000000004ed2",62,184463,52744957
"0000000000000000000000000000000000000000000000000000000000004ed4",2,152,52745109
"0000000000000000000000000000000000000000000000000000000000004ee6",18,39556,52784665
"0000000000000000000000000000000000000000000000000000000000004ee8",2,159,52784824
"0000000000000000000000000000000000000000000000000000000000004ef4",12,83467,52868291
"0000000000000000000000000000000000000000000000000000000000004f07",18,32305,52900596
"0000000000000000000000000000000000000000000000000000000000004f0e",7,5947,52906543
"0000000000000000000000000000000000000000000000000000000000004f25",23,133299,53039842
"0000000000000000000000000000000000000000000000000000000000004f2b",6,505,53040347
"0000000000000000000000000000000000000000000000000000000000004f2c",1,9083,53049430
"0000000000000000000000000000000000000000000000000000000000004f36",10,88808,53138238
"0000000000000000000000000000000000000000000000000000000000004f3e",8,55360,53193598
"0000000000000000000000000000000000000000000000000000000000004f4a",12,30661,53224259
"0000000000000000000000000000000000000000000000000000000000004f4c",2,154,53224413
"0000000000000000000000000000000000000000000000000000000000004f6f",35,51012,53275425
"0000000000000000000000000000000000000000000000000000000000004f88",25,20925,53296350
"0000000000000000000000000000000000000000000000000000000000004f8b",3,118593,53414943
"0000000000000000000000000000000000000000000000000000000000004f96",11,96766,53511709
"0000000000000000000000000000000000000000000000000000000000004fb7",33,51368,53563077
"0000000000000000000000000000000000000000000000000000000000004fd5",30,116687,53679764
"0000000000000000000000000000000000000000000000000000000000004fd6",1,102,53679866
"000000000000000000000000000000000000000000000000000000000000504f",120,81293,53761159
"000000000000000000000000000000000000000000000000000000000000505c",13,12485,53773644
"0000000000000000000000000000000000000000000000000000000000005062",6,912,53774556
"0000000000000000000000000000000000000000000000000000000000005079",23,140624,53915180
"000000000000000000000000000000000000000000000000000000000000507e",5,33117,53948297
"000000000000000000000000000000000000000000000000000000000000509f",33,152183,54100480
"00000000000000000000000000000000000000000000000000000000000050a3",4,317,54100797
"00000000000000000000000000000000000000000000000000000000000050bb",24,24345,54125142
"00000000000000000000000000000000000000000000000000000000000050c1",6,31867,54157009
"00000000000000000000000000000000000000000000000000000000000050c2",1,133,54157142
"00000000000000000000000000000000000000000000000000000000000050c4",2,159,54157301
"00000000000000000000000000000000000000000000000000000000000050c6",2,86670,54243971
"00000000000000000000000000000000000000000000000000000000000050dc",22,25918,54269889
"00000000000000000000000000000000000000000000000000000000000050f9",29,111271,54381160
"0000000000000000000000000000000000000000000000000000000000005106",12,4614,54385774
"000000000000000000000000000000000000000000000000000000000000510c",6,523,54386297
"000000000000000000000000000000000000000000000000000000000000510f",3,274,54386571
"0000000000000000000000000000000000000000000000000000000000005110",1,478,54387049
"000000000000000000000000000000000000000000000000000000000000511f",15,4890,54391939
"0000000000000000000000000000000000000000000000000000000000005124",5,456,54392395
"0000000000000000000000000000000000000000000000000000000000005131",13,8265,54400660
"000000000000000000000000000000000000000000000000000000000000513a",9,8675,54409335
"000000000000000000000000000000000000000000000000000000000000514d",19,10196,54419531
"0000000000000000000000000000000000000000000000000000000000005163",22,72125,54491656
"0000000000000000000000000000000000000000000000000000000000005169",6,6042,54497698
"000000000000000000000000000000000000000000000000000000000000516e",5,84701,54582399
"000000000000000000000000000000000000000000000000000000000000518f",33,124705,54707104
"00000000000000000000000000000000000000000000000000000000000051a0",17,74981,54782085
"0000000000000000000000000000000000000000000000000000000000005212",113,402431,55184516
"0000000000000000000000000000000000000000000000000000000000005217",5,25827,55210343
"0000000000000000000000000000000000000000000000000000000000005224",13,38441,55248784
"0000000000000000000000000000000000000000000000000000000000005225",1,78,55248862
"0000000000000000000000000000000000000000000000000000000000005249",36,183351,55432213
"0000000000000000000000000000000000000000000000000000000000005254",11,41196,55473409
"0000000000000000000000000000000000000000000000000000000000005262",14,106306,55579715
"0000000000000000000000000000000000000000000000000000000000005267",5,21155,55600870
"000000000000000000000000000000000000000000000000000000000000526b",4,29389,55630259
"000000000000000000000000000000000000000000000000000000000000526d",2,157,55630416
"0000000000000000000000000000000000000000000000000000000000005277",10,48520,55678936
"000000000000000000000000000000000000000000000000000000000000529d",38,69337,55748273
"00000000000000000000000000000000000000000000000000000000000052a3",6,38253,55786526
"00000000000000000000000000000000000000000000000000000000000052ab",8,39438,55825964
"00000000000000000000000000000000000000000000000000000000000052b9",14,14430,55840394
"00000000000000000000000000000000000000000000000000000000000052c2",9,81795,55922189
"00000000000000000000000000000000000000000000000000000000000052d9",23,81614,56003803
"00000000000000000000000000000000000000000000000000000000000052e5",12,14400,56018203
"00000000000000000000000000000000000000000000000000000000000052ee",9,50124,56068327
"0000000000000000000000000000000000000000000000000000000000005303",20,55812,56124139
"0000000000000000000000000000000000000000000000000000000000005313",16,4784,56128923
"0000000000000000000000000000000000000000000000000000000000005317",4,530,56129453
"0000000000000000000000000000000000000000000000000000000000005328",17,29503,56158956
"000000000000000000000000000000000000000000000000000000000000532f",7,20714,56179670
"000000000000000000000000000000000000000000000000000000000000535c",45,232877,56412547
"000000000000000000000000000000000000000000000000000000000000538b",47,228714,56641261
"00000000000000000000000000000000000000000000000000000000000053ae",35,106921,56748182
"00000000000000000000000000000000000000000000000000000000000053d8",42,114053,56862235
"00000000000000000000000000000000000000000000000000000000000053e4",12,98830,56961065
"0000000000000000000000000000000000000000000000000000000000005409",36,134447,57095512
"000000000000000000000000000000000000000000000000000000000000540a",1,74,57095586
"0000000000000000000000000000000000000000000000000000000000005413",9,41424,57137010
"000000000000000000000000000000000000000000000000000000000000545b",72,356056,57493066
"000000000000000000000000000000000000000000000000000000000000545e",3,24049,57517115
"0000000000000000000000000000000000000000000000000000000000005468",10,27569,57544684
"0000000000000000000000000000000000000000000000000000000000005487",31,110025,57654709
"0000000000000000000000000000000000000000000000000000000000005492",11,27467,57682176
"00000000000000000000000000000000000000000000000000000000000054a4",18,102946,57785122
"00000000000000000000000000000000000000000000000000000000000054b6",18,112016,57897138
"00000000000000000000000000000000000000000000000000000000000054c3",13,17183,57914321
"00000000000000000000000000000000000000000000000000000000000054ca",7,97266,58011587
"00000000000000000000000000000000000000000000000000000000000054df",21,78626,58090213
"00000000000000000000000000000000000000000000000000000000000054e9",10,25402,58115615
"00000000000000000000000000000000000000000000000000000000000054f4",11,49667,58165282
"0000000000000000000000000000000000000000000000000000000000005501",12,3358,58168640
"0000000000000000000000000000000000000000000000000000000000005508",7,48702,58217342
"000000000000000000000000000000000000000000000000000000000000550f",7,71806,58289148
"0000000000000000000000000000000000000000000000000000000000005514",5,8033,58297181
"000000000000000000000000000000000000000000000000000000000000551f",11,42762,58339943
"0000000000000000000000000000000000000000000000000000000000005522",3,229,58340172
