x0,814e83b033ed118e7e1698344cd1daea6175278fbd3f61c13fdcdf08c8a9dabd
Era,1,Eratimeout,300
"00000000000000000000000000000000000000000000000000000000000026f4",33,46179,30483879
"0000000000000000000000000000000000000000000000000000000000002713",30,393321,30877200
"000000000000000000000000000000000000000000000000000000000000271b",8,14145,30891345
"0000000000000000000000000000000000000000000000000000000000002725",10,13504,30904849
"0000000000000000000000000000000000000000000000000000000000002735",16,111671,31016520
"0000000000000000000000000000000000000000000000000000000000002744",15,121905,31138425
"0000000000000000000000000000000000000000000000000000000000002755",17,6287,31144712
"000000000000000000000000000000000000000000000000000000000000275a",5,32540,31177252
"0000000000000000000000000000000000000000000000000000000000002760",6,3797,31181049
"0000000000000000000000000000000000000000000000000000000000002776",22,181205,31362254
"0000000000000000000000000000000000000000000000000000000000002777",1,135,31362389
"000000000000000000000000000000000000000000000000000000000000277a",3,423,31362812
"0000000000000000000000000000000000000000000000000000000000002784",10,49369,31412181
"00000000000000000000000000000000000000000000000000000000000027aa",38,118305,31530486
"00000000000000000000000000000000000000000000000000000000000027b7",13,93667,31624153
"00000000000000000000000000000000000000000000000000000000000027c5",14,25452,31649605
"00000000000000000000000000000000000000000000000000000000000027cb",6,8239,31657844
"00000000000000000000000000000000000000000000000000000000000027d1",6,3036,31660880
"00000000000000000000000000000000000000000000000000000000000027d7",6,451,31661331
"00000000000000000000000000000000000000000000000000000000000027d9",2,152,31661483
"00000000000000000000000000000000000000000000000000000000000027ee",21,1595,31663078
"00000000000000000000000000000000000000000000000000000000000027f7",9,669,31663747
"0000000000000000000000000000000000000000000000000000000000002801",9,698,31664445
"0000000000000000000000000000000000000000000000000000000000002803",2,281,31664726
"0000000000000000000000000000000000000000000000000000000000002814",17,26844,31691570
"000000000000000000000000000000000000000000000000000000000000281d",9,18054,31709624
"0000000000000000000000000000000000000000000000000000000000002824",7,540,31710164
"0000000000000000000000000000000000000000000000000000000000002838",20,36680,31746844
"0000000000000000000000000000000000000000000000000000000000002846",14,3798,31750642
"000000000000000000000000000000000000000000000000000000000000284a",4,1059,31751701
"0000000000000000000000000000000000000000000000000000000000002864",26,102371,31854072
"0000000000000000000000000000000000000000000000000000000000002874",16,26581,31880653
"0000000000000000000000000000000000000000000000000000000000002877",3,330,31880983
"0000000000000000000000000000000000000000000000000000000000002879",2,6175,31887158
"0000000000000000000000000000000000000000000000000000000000002882",9,9441,31896599
"000000000000000000000000000000000000000000000000000000000000288a",8,10421,31907020
"0000000000000000000000000000000000000000000000000000000000002897",13,2898,31909918
"00000000000000000000000000000000000000000000000000000000000028b7",32,14982,31924900
"00000000000000000000000000000000000000000000000000000000000028bb",4,381,31925281
"00000000000000000000000000000000000000000000000000000000000028bc",1,105,31925386
"00000000000000000000000000000000000000000000000000000000000028dc",32,17934,31943320
"00000000000000000000000000000000000000000000000000000000000028ea",14,19807,31963127
"00000000000000000000000000000000000000000000000000000000000028ee",4,1538,31964665
"000000000000000000000000000000000000000000000000000000000000290e",31,40582,32005247
"000000000000000000000000000000000000000000000000000000000000291e",16,17107,32022354
"0000000000000000000000000000000000000000000000000000000000002920",2,2031,32024385
"0000000000000000000000000000000000000000000000000000000000002925",5,3824,32028209
"0000000000000000000000000000000000000000000000000000000000002928",3,389,32028598
"000000000000000000000000000000000000000000000000000000000000293b",19,2968,32031566
"000000000000000000000000000000000000000000000000000000000000293d",2,4442,32036008
"0000000000000000000000000000000000000000000000000000000000002945",8,1446,32037454
"000000000000000000000000000000000000000000000000000000000000295a",21,24592,32062046
"000000000000000000000000000000000000000000000000000000000000295f",5,3738,32065784
"0000000000000000000000000000000000000000000000000000000000002962",3,6870,32072654
"0000000000000000000000000000000000000000000000000000000000002965",3,4429,32077083
"0000000000000000000000000000000000000000000000000000000000002973",14,1924,32079007
"0000000000000000000000000000000000000000000000000000000000002986",19,19407,32098414
"00000000000000000000000000000000000000000000000000000000000029a0",26,20998,32119412
"00000000000000000000000000000000000000000000000000000000000029af",15,7885,32127297
"00000000000000000000000000000000000000000000000000000000000029cc",29,18780,32146077
"00000000000000000000000000000000000000000000000000000000000029e7",27,17834,32163911
"00000000000000000000000000000000000000000000000000000000000029ed",6,12809,32176720
"00000000000000000000000000000000000000000000000000000000000029fe",17,14527,32191247
"0000000000000000000000000000000000000000000000000000000000002a1d",30,14193,32205440
"0000000000000000000000000000000000000000000000000000000000002a4d",48,31970,32237410
"0000000000000000000000000000000000000000000000000000000000002a5b",14,6618,32244028
"0000000000000000000000000000000000000000000000000000000000002a69",14,16991,32261019
"0000000000000000000000000000000000000000000000000000000000002a6c",3,4355,32265374
"0000000000000000000000000000000000000000000000000000000000002a75",9,19127,32284501
"0000000000000000000000000000000000000000000000000000000000002a7d",8,5141,32289642
"0000000000000000000000000000000000000000000000000000000000002aaf",50,155345,32444987
"0000000000000000000000000000000000000000000000000000000000002abc",13,3875,32448862
"0000000000000000000000000000000000000000000000000000000000002acf",19,10509,32459371
"0000000000000000000000000000000000000000000000000000000000002ad8",9,39386,32498757
"0000000000000000000000000000000000000000000000000000000000002aea",18,70151,32568908
"0000000000000000000000000000000000000000000000000000000000002b0b",32,167768,32736676
"0000000000000000000000000000000000000000000000000000000000002b20",21,64544,32801220
"0000000000000000000000000000000000000000000000000000000000002b21",1,83,32801303
"0000000000000000000000000000000000000000000000000000000000002b52",49,276202,33077505
"0000000000000000000000000000000000000000000000000000000000002b71",31,105241,33182746
"0000000000000000000000000000000000000000000000000000000000002b76",5,51157,33233903
"0000000000000000000000000000000000000000000000000000000000002b89",19,80847,33314750
"0000000000000000000000000000000000000000000000000000000000002b8c",3,12132,33326882
"0000000000000000000000000000000000000000000000000000000000002b8f",3,230,33327112
"0000000000000000000000000000000000000000000000000000000000002b99",10,65385,33392497
"0000000000000000000000000000000000000000000000000000000000002b9d",4,344,33392841
"0000000000000000000000000000000000000000000000000000000000002ba3",6,23195,33416036
"0000000000000000000000000000000000000000000000000000000000002baf",12,12962,33428998
"0000000000000000000000000000000000000000000000000000000000002bbc",13,62097,33491095
"0000000000000000000000000000000000000000000000000000000000002bc4",8,62103,33553198
"0000000000000000000000000000000000000000000000000000000000002bd2",14,15300,33568498
"0000000000000000000000000000000000000000000000000000000000002bd3",1,77,33568575
"0000000000000000000000000000000000000000000000000000000000002be3",16,19091,33587666
"0000000000000000000000000000000000000000000000000000000000002be7",4,5057,33592723
"0000000000000000000000000000000000000000000000000000000000002bf1",10,17544,33610267
"0000000000000000000000000000000000000000000000000000000000002bfa",9,5475,33615742
"0000000000000000000000000000000000000000000000000000000000002c09",14,9099,33624841
"0000000000000000000000000000000000000000000000000000000000002c0c",3,262,33625103
"0000000000000000000000000000000000000000000000000000000000002c3b",47,64668,33689771
"0000000000000000000000000000000000000000000000000000000000002c3d",2,914,33690685
"0000000000000000000000000000000000000000000000000000000000002c51",20,10173,33700858
"0000000000000000000000000000000000000000000000000000000000002c67",22,15800,33716658
"0000000000000000000000000000000000000000000000000000000000002c81",26,20135,33736793
"0000000000000000000000000000000000000000000000000000000000002c8a",9,4581,33741374
"0000000000000000000000000000000000000000000000000000000000002c99",15,7721,33749095
"0000000000000000000000000000000000000000000000000000000000002c9a",1,97,33749192
"0000000000000000000000000000000000000000000000000000000000002c9d",3,267,33749459
"0000000000000000000000000000000000000000000000000000000000002ca5",8,6559,33756018
"0000000000000000000000000000000000000000000000000000000000002cac",7,2122,33758140
"0000000000000000000000000000000000000000000000000000000000002cb1",5,2677,33760817
"0000000000000000000000000000000000000000000000000000000000002cc6",21,12202,33773019
"0000000000000000000000000000000000000000000000000000000000002ccd",7,3508,33776527
"0000000000000000000000000000000000000000000000000000000000002ce7",26,14814,33791341
"0000000000000000000000000000000000000000000000000000000000002cec",5,458,33791799
"0000000000000000000000000000000000000000000000000000000000002cf8",12,6375,33798174
"0000000000000000000000000000000000000000000000000000000000002d0c",19,16652,33814826
"0000000000000000000000000000000000000000000000000000000000002d2d",33,17826,33832652
"0000000000000000000000000000000000000000000000000000000000002d33",6,1424,33834076
"0000000000000000000000000000000000000000000000000000000000002d36",3,767,33834843
"0000000000000000000000000000000000000000000000000000000000002d45",15,19873,33854716
"0000000000000000000000000000000000000000000000000000000000002d62",29,55595,33910311
"0000000000000000000000000000000000000000000000000000000000002d74",18,8293,33918604
"0000000000000000000000000000000000000000000000000000000000002d7f",11,9361,33927965
"0000000000000000000000000000000000000000000000000000000000002da3",36,17405,33945370
"0000000000000000000000000000000000000000000000000000000000002da7",4,9418,33954788
"0000000000000000000000000000000000000000000000000000000000002dbd",22,23074,33977862
"0000000000000000000000000000000000000000000000000000000000002de2",37,45730,34023592
"0000000000000000000000000000000000000000000000000000000000002de4",2,164,34023756
"0000000000000000000000000000000000000000000000000000000000002e01",28,19498,34043254
"0000000000000000000000000000000000000000000000000000000000002e0a",9,854,34044108
"0000000000000000000000000000000000000000000000000000000000002e0b",1,154,34044262
"0000000000000000000000000000000000000000000000000000000000002e1c",17,29433,34073695
"0000000000000000000000000000000000000000000000000000000000002e25",9,2627,34076322
"0000000000000000000000000000000000000000000000000000000000002e29",4,13449,34089771
"0000000000000000000000000000000000000000000000000000000000002e2a",1,82,34089853
"0000000000000000000000000000000000000000000000000000000000002e30",6,1262,34091115
"0000000000000000000000000000000000000000000000000000000000002e37",7,13937,34105052
"0000000000000000000000000000000000000000000000000000000000002e39",2,600,34105652
"0000000000000000000000000000000000000000000000000000000000002e3f",6,24910,34130562
"0000000000000000000000000000000000000000000000000000000000002e47",8,4134,34134696
"0000000000000000000000000000000000000000000000000000000000002e62",27,17956,34152652
"0000000000000000000000000000000000000000000000000000000000002e64",2,159,34152811
"0000000000000000000000000000000000000000000000000000000000002e7b",23,16343,34169154
"0000000000000000000000000000000000000000000000000000000000002e96",27,18315,34187469
"0000000000000000000000000000000000000000000000000000000000002ea7",17,2650,34190119
"0000000000000000000000000000000000000000000000000000000000002ead",6,1694,34191813
"0000000000000000000000000000000000000000000000000000000000002ebc",15,30063,34221876
"0000000000000000000000000000000000000000000000000000000000002ece",18,12804,34234680
"0000000000000000000000000000000000000000000000000000000000002ed4",6,18712,34253392
"0000000000000000000000000000000000000000000000000000000000002ee9",21,14000,34267392
"0000000000000000000000000000000000000000000000000000000000002ef4",11,5627,34273019
"0000000000000000000000000000000000000000000000000000000000002efd",9,7881,34280900
"0000000000000000000000000000000000000000000000000000000000002f0c",14,19893,34300793
"0000000000000000000000000000000000000000000000000000000000002f19",13,28726,34329519
"0000000000000000000000000000000000000000000000000000000000002f1a",1,78,34329597
"0000000000000000000000000000000000000000000000000000000000002f29",15,17395,34346992
"0000000000000000000000000000000000000000000000000000000000002f2c",3,5988,34352980
"0000000000000000000000000000000000000000000000000000000000002f41",21,6474,34359454
"0000000000000000000000000000000000000000000000000000000000002f4a",9,10361,34369815
"0000000000000000000000000000000000000000000000000000000000002f4f",5,1971,34371786
"0000000000000000000000000000000000000000000000000000000000002f58",9,10550,34382336
"0000000000000000000000000000000000000000000000000000000000002f6c",20,23998,34406334
"0000000000000000000000000000000000000000000000000000000000002f79",13,1614,34407948
"0000000000000000000000000000000000000000000000000000000000002f7f",6,1642,34409590
"0000000000000000000000000000000000000000000000000000000000002f84",5,714,34410304
"0000000000000000000000000000000000000000000000000000000000002f87",3,422,34410726
"0000000000000000000000000000000000000000000000000000000000002f8d",6,8026,34418752
"0000000000000000000000000000000000000000000000000000000000002f98",11,13223,34431975
"0000000000000000000000000000000000000000000000000000000000002fa4",12,11819,34443794
"0000000000000000000000000000000000000000000000000000000000002fa6",2,6590,34450384
"0000000000000000000000000000000000000000000000000000000000002fac",6,10335,34460719
"0000000000000000000000000000000000000000000000000000000000002fbb",15,11821,34472540
"0000000000000000000000000000000000000000000000000000000000002fc0",5,2314,34474854
"0000000000000000000000000000000000000000000000000000000000002fc9",9,5435,34480289
"0000000000000000000000000000000000000000000000000000000000002fe6",29,52016,34532305
"0000000000000000000000000000000000000000000000000000000000002fec",6,3613,34535918
"0000000000000000000000000000000000000000000000000000000000002ffa",14,11153,34547071
"0000000000000000000000000000000000000000000000000000000000002ffd",3,230,34547301
"0000000000000000000000000000000000000000000000000000000000003003",5,2354,34549655
"0000000000000000000000000000000000000000000000000000000000003012",15,88721,34638376
"0000000000000000000000000000000000000000000000000000000000003029",23,154941,34793317
"0000000000000000000000000000000000000000000000000000000000003035",12,61110,34854427
"000000000000000000000000000000000000000000000000000000000000303e",9,63679,34918106
"000000000000000000000000000000000000000000000000000000000000305b",29,179888,35097994
"0000000000000000000000000000000000000000000000000000000000003075",26,54462,35152456
"0000000000000000000000000000000000000000000000000000000000003078",3,27101,35179557
"0000000000000000000000000000000000000000000000000000000000003093",27,92749,35272306
"00000000000000000000000000000000000000000000000000000000000030a1",14,41361,35313667
"00000000000000000000000000000000000000000000000000000000000030b4",19,56698,35370365
"00000000000000000000000000000000000000000000000000000000000030b5",1,78,35370443
"00000000000000000000000000000000000000000000000000000000000030e0",43,90368,35460811
"00000000000000000000000000000000000000000000000000000000000030e7",7,3007,35463818
"00000000000000000000000000000000000000000000000000000000000030ea",3,231,35464049
"00000000000000000000000000000000000000000000000000000000000030f1",7,73617,35537666
"00000000000000000000000000000000000000000000000000000000000030f6",5,18264,35555930
"00000000000000000000000000000000000000000000000000000000000030fc",6,469,35556399
"0000000000000000000000000000000000000000000000000000000000003100",3,81454,35637853
"0000000000000000000000000000000000000000000000000000000000003102",2,205,35638058
"0000000000000000000000000000000000000000000000000000000000003111",15,32146,35670204
"000000000000000000000000000000000000000000000000000000000000313b",42,37272,35707476
"0000000000000000000000000000000000000000000000000000000000003153",24,45246,35752722
"000000000000000000000000000000000000000000000000000000000000315c",9,15843,35768565
"0000000000000000000000000000000000000000000000000000000000003161",5,17652,35786217
"0000000000000000000000000000000000000000000000000000000000003162",1,84,35786301
"0000000000000000000000000000000000000000000000000000000000003175",19,1546,35787847
"0000000000000000000000000000000000000000000000000000000000003177",2,161,35788008
"0000000000000000000000000000000000000000000000000000000000003185",14,9863,35797871
"00000000000000000000000000000000000000000000000000000000000031a6",33,32344,35830215
"00000000000000000000000000000000000000000000000000000000000031b6",16,18626,35848841
"00000000000000000000000000000000000000000000000000000000000031da",36,32903,35881744
"00000000000000000000000000000000000000000000000000000000000031db",1,138,35881882
"00000000000000000000000000000000000000000000000000000000000031eb",16,22247,35904129
"00000000000000000000000000000000000000000000000000000000000031ef",4,369,35904498
"00000000000000000000000000000000000000000000000000000000000031f1",2,195,35904693
"000000000000000000000000000000000000000000000000000000000000320d",27,18975,35923668
"000000000000000000000000000000000000000000000000000000000000321e",17,5949,35929617
"000000000000000000000000000000000000000000000000000000000000322b",13,9164,35938781
"000000000000000000000000000000000000000000000000000000000000322f",4,2089,35940870
"000000000000000000000000000000000000000000000000000000000000323a",11,28002,35968872
"0000000000000000000000000000000000000000000000000000000000003240",6,10023,35978895
"0000000000000000000000000000000000000000000000000000000000003242",2,162,35979057
"0000000000000000000000000000000000000000000000000000000000003247",5,5155,35984212
"000000000000000000000000000000000000000000000000000000000000325d",22,33934,36018146
"0000000000000000000000000000000000000000000000000000000000003268",11,18157,36036303
"0000000000000000000000000000000000000000000000000000000000003296",46,41135,36077438
"000000000000000000000000000000000000000000000000000000000000329e",8,4477,36081915
"00000000000000000000000000000000000000000000000000000000000032a4",6,3450,36085365
"00000000000000000000000000000000000000000000000000000000000032b3",15,10374,36095739
"00000000000000000000000000000000000000000000000000000000000032c6",19,85757,36181496
"00000000000000000000000000000000000000000000000000000000000032d2",12,14225,36195721
"00000000000000000000000000000000000000000000000000000000000032f6",36,156098,36351819
"00000000000000000000000000000000000000000000000000000000000032fb",5,62613,36414432
"000000000000000000000000000000000000000000000000000000000000331f",35,224786,36639218
"0000000000000000000000000000000000000000000000000000000000003336",23,100557,36739775
"000000000000000000000000000000000000000000000000000000000000333b",5,39065,36778840
"000000000000000000000000000000000000000000000000000000000000334b",16,58990,36837830
"000000000000000000000000000000000000000000000000000000000000335b",16,87717,36925547
"000000000000000000000000000000000000000000000000000000000000336b",16,31296,36956843
"000000000000000000000000000000000000000000000000000000000000336f",4,119587,37076430
"0000000000000000000000000000000000000000000000000000000000003372",3,16215,37092645
"0000000000000000000000000000000000000000000000000000000000003385",19,39378,37132023
"000000000000000000000000000000000000000000000000000000000000338c",7,44886,37176909
"00000000000000000000000000000000000000000000000000000000000033a6",26,88537,37265446
"00000000000000000000000000000000000000000000000000000000000033cd",39,80538,37345984
"00000000000000000000000000000000000000000000000000000000000033d9",12,14669,37360653
"00000000000000000000000000000000000000000000000000000000000033ee",21,160638,37521291
"00000000000000000000000000000000000000000000000000000000000033ef",1,43967,37565258
"00000000000000000000000000000000000000000000000000000000000033f7",8,31289,37596547
"000000000000000000000000000000000000000000000000000000000000343d",69,305835,37902382
"0000000000000000000000000000000000000000000000000000000000003465",40,91284,37993666
"0000000000000000000000000000000000000000000000000000000000003469",4,330,37993996
"000000000000000000000000000000000000000000000000000000000000346b",2,149,37994145
"0000000000000000000000000000000000000000000000000000000000003472",7,33221,38027366
"0000000000000000000000000000000000000000000000000000000000003476",4,32360,38059726
"000000000000000000000000000000000000000000000000000000000000347a",4,5059,38064785
"0000000000000000000000000000000000000000000000000000000000003484",10,4106,38068891
"000000000000000000000000000000000000000000000000000000000000348e",10,6081,38074972
"0000000000000000000000000000000000000000000000000000000000003494",6,49072,38124044
"00000000000000000000000000000000000000000000000000000000000034a1",13,7109,38131153
"00000000000000000000000000000000000000000000000000000000000034b3",18,64435,38195588
"00000000000000000000000000000000000000000000000000000000000034b9",6,865,38196453
"00000000000000000000000000000000000000000000000000000000000034de",37,236291,38432744
"0000000000000000000000000000000000000000000000000000000000003513",52,225804,38658548
"000000000000000000000000000000000000000000000000000000000000351d",10,2815,38661363
"0000000000000000000000000000000000000000000000000000000000003520",3,1030,38662393
"0000000000000000000000000000000000000000000000000000000000003523",3,26472,38688865
"0000000000000000000000000000000000000000000000000000000000003524",1,79,38688944
"0000000000000000000000000000000000000000000000000000000000003529",5,389,38689333
"000000000000000000000000000000000000000000000000000000000000352e",5,1133,38690466
"000000000000000000000000000000000000000000000000000000000000355b",45,65963,38756429
"000000000000000000000000000000000000000000000000000000000000355d",2,6426,38762855
"0000000000000000000000000000000000000000000000000000000000003563",6,7802,38770657
"0000000000000000000000000000000000000000000000000000000000003568",5,1549,38772206
"0000000000000000000000000000000000000000000000000000000000003579",17,7040,38779246
"000000000000000000000000000000000000000000000000000000000000357d",4,324,38779570
"000000000000000000000000000000000000000000000000000000000000359e",33,45266,38824836
"00000000000000000000000000000000000000000000000000000000000035a2",4,13141,38837977
"00000000000000000000000000000000000000000000000000000000000035b6",20,55896,38893873
"00000000000000000000000000000000000000000000000000000000000035ee",56,373980,39267853
"00000000000000000000000000000000000000000000000000000000000035f5",7,29937,39297790
"00000000000000000000000000000000000000000000000000000000000035f9",4,316,39298106
"0000000000000000000000000000000000000000000000000000000000003605",11,17640,39315746
"0000000000000000000000000000000000000000000000000000000000003616",17,64093,39379839
"0000000000000000000000000000000000000000000000000000000000003618",2,148,39379987
"0000000000000000000000000000000000000000000000000000000000003619",1,77,39380064
"0000000000000000000000000000000000000000000000000000000000003622",9,24914,39404978
"000000000000000000000000000000000000000000000000000000000000363d",27,32944,39437922
"0000000000000000000000000000000000000000000000000000000000003645",8,13203,39451125
"0000000000000000000000000000000000000000000000000000000000003646",1,146,39451271
"0000000000000000000000000000000000000000000000000000000000003649",3,4260,39455531
"0000000000000000000000000000000000000000000000000000000000003651",8,6258,39461789
"000000000000000000000000000000000000000000000000000000000000365a",9,13523,39475312
"000000000000000000000000000000000000000000000000000000000000365c",2,428,39475740
"0000000000000000000000000000000000000000000000000000000000003672",22,17673,39493413
"0000000000000000000000000000000000000000000000000000000000003681",15,42382,39535795
"000000000000000000000000000000000000000000000000000000000000368c",11,21127,39556922
"00000000000000000000000000000000000000000000000000000000000036a6",26,32933,39589855
"00000000000000000000000000000000000000000000000000000000000036d6",48,70430,39660285
"0000000000000000000000000000000000000000000000000000000000003704",45,15180,39675465
"000000000000000000000000000000000000000000000000000000000000370a",6,2114,39677579
"0000000000000000000000000000000000000000000000000000000000003710",6,533,39678112
"0000000000000000000000000000000000000000000000000000000000003711",1,84,39678196
"000000000000000000000000000000000000000000000000000000000000372b",26,18080,39696276
"0000000000000000000000000000000000000000000000000000000000003745",26,51359,39747635
"0000000000000000000000000000000000000000000000000000000000003747",2,6895,39754530
"000000000000000000000000000000000000000000000000000000000000374b",4,5896,39760426
"000000000000000000000000000000000000000000000000000000000000374e",3,2717,39763143
"0000000000000000000000000000000000000000000000000000000000003761",19,71187,39834330
"0000000000000000000000000000000000000000000000000000000000003763",2,49326,39883656
"000000000000000000000000000000000000000000000000000000000000376c",9,7724,39891380
"000000000000000000000000000000000000000000000000000000000000376d",1,90,39891470
"0000000000000000000000000000000000000000000000000000000000003772",5,21449,39912919
"000000000000000000000000000000000000000000000000000000000000377c",10,1227,39914146
"000000000000000000000000000000000000000000000000000000000000377d",1,77,39914223
"0000000000000000000000000000000000000000000000000000000000003788",11,845,39915068
"0000000000000000000000000000000000000000000000000000000000003797",15,2060,39917128
"0000000000000000000000000000000000000000000000000000000000003799",2,151,39917279
"00000000000000000000000000000000000000000000000000000000000037c2",41,135762,40053041
"00000000000000000000000000000000000000000000000000000000000037ca",8,17418,40070459
"00000000000000000000000000000000000000000000000000000000000037cb",1,82,40070541
"00000000000000000000000000000000000000000000000000000000000037d8",13,59019,40129560
"00000000000000000000000000000000000000000000000000000000000037db",3,20915,40150475
"00000000000000000000000000000000000000000000000000000000000037e2",7,542,40151017
"00000000000000000000000000000000000000000000000000000000000037e8",6,462,40151479
"00000000000000000000000000000000000000000000000000000000000037f7",15,26198,40177677
"00000000000000000000000000000000000000000000000000000000000037fb",4,7900,40185577
"0000000000000000000000000000000000000000000000000000000000003813",23,96801,40282378
"0000000000000000000000000000000000000000000000000000000000003822",15,53981,40336359
"0000000000000000000000000000000000000000000000000000000000003841",31,189399,40525758
"0000000000000000000000000000000000000000000000000000000000003842",1,1594,40527352
"0000000000000000000000000000000000000000000000000000000000003846",4,2502,40529854
"0000000000000000000000000000000000000000000000000000000000003848",2,5064,40534918
"000000000000000000000000000000000000000000000000000000000000384c",4,47288,40582206
"000000000000000000000000000000000000000000000000000000000000385d",17,113505,40695711
"0000000000000000000000000000000000000000000000000000000000003862",5,864,40696575
"0000000000000000000000000000000000000000000000000000000000003864",2,918,40697493
"000000000000000000000000000000000000000000000000000000000000386e",10,47000,40744493
"0000000000000000000000000000000000000000000000000000000000003870",2,274,40744767
"0000000000000000000000000000000000000000000000000000000000003875",5,11702,40756469
"000000000000000000000000000000000000000000000000000000000000389f",42,296747,41053216
"00000000000000000000000000000000000000000000000000000000000038ad",14,21184,41074400
"00000000000000000000000000000000000000000000000000000000000038b7",10,60765,41135165
"00000000000000000000000000000000000000000000000000000000000038bb",4,31040,41166205
"00000000000000000000000000000000000000000000000000000000000038be",3,789,41166994
"00000000000000000000000000000000000000000000000000000000000038e9",43,14619,41181613
"00000000000000000000000000000000000000000000000000000000000038ec",3,2151,41183764
"00000000000000000000000000000000000000000000000000000000000038f1",5,470,41184234
"00000000000000000000000000000000000000000000000000000000000038f3",2,935,41185169
"0000000000000000000000000000000000000000000000000000000000003903",15,1476,41186645
"0000000000000000000000000000000000000000000000000000000000003905",2,1253,41187898
"0000000000000000000000000000000000000000000000000000000000003914",15,10454,41198352
"000000000000000000000000000000000000000000000000000000000000391e",10,9227,41207579
"0000000000000000000000000000000000000000000000000000000000003936",24,23117,41230696
"000000000000000000000000000000000000000000000000000000000000394e",24,16572,41247268
"0000000000000000000000000000000000000000000000000000000000003967",25,100825,41348093
"0000000000000000000000000000000000000000000000000000000000003969",2,2202,41350295
"000000000000000000000000000000000000000000000000000000000000396c",3,497,41350792
"0000000000000000000000000000000000000000000000000000000000003976",10,79954,41430746
"0000000000000000000000000000000000000000000000000000000000003978",2,18932,41449678
"0000000000000000000000000000000000000000000000000000000000003998",32,133868,41583546
"000000000000000000000000000000000000000000000000000000000000399e",6,473,41584019
"00000000000000000000000000000000000000000000000000000000000039ae",16,4461,41588480
"00000000000000000000000000000000000000000000000000000000000039b5",7,533,41589013
"00000000000000000000000000000000000000000000000000000000000039b7",2,100112,41689125
"00000000000000000000000000000000000000000000000000000000000039b9",2,10128,41699253
"00000000000000000000000000000000000000000000000000000000000039bc",3,59877,41759130
"00000000000000000000000000000000000000000000000000000000000039c0",4,308,41759438
"00000000000000000000000000000000000000000000000000000000000039c4",4,1572,41761010
"00000000000000000000000000000000000000000000000000000000000039c8",4,16535,41777545
"00000000000000000000000000000000000000000000000000000000000039cc",4,2902,41780447
"00000000000000000000000000000000000000000000000000000000000039d1",5,536,41780983
"00000000000000000000000000000000000000000000000000000000000039d2",1,103,41781086
"00000000000000000000000000000000000000000000000000000000000039f1",31,89216,41870302
"00000000000000000000000000000000000000000000000000000000000039f3",2,175,41870477
"00000000000000000000000000000000000000000000000000000000000039f8",5,434,41870911
"0000000000000000000000000000000000000000000000000000000000003a00",7,637,41871548
"0000000000000000000000000000000000000000000000000000000000003a05",5,1860,41873408
"0000000000000000000000000000000000000000000000000000000000003a10",11,68385,41941793
"0000000000000000000000000000000000000000000000000000000000003a1a",10,748,41942541
"0000000000000000000000000000000000000000000000000000000000003a29",15,260015,42202556
"0000000000000000000000000000000000000000000000000000000000003a3c",19,68149,42270705
"0000000000000000000000000000000000000000000000000000000000003a41",5,4469,42275174
"0000000000000000000000000000000000000000000000000000000000003a4a",9,7672,42282846
"0000000000000000000000000000000000000000000000000000000000003a52",8,620,42283466
"0000000000000000000000000000000000000000000000000000000000003a54",2,255,42283721
"0000000000000000000000000000000000000000000000000000000000003a5e",10,1720,42285441
"0000000000000000000000000000000000000000000000000000000000003a71",19,67559,42353000
"0000000000000000000000000000000000000000000000000000000000003a85",20,1566,42354566
"0000000000000000000000000000000000000000000000000000000000003aa0",27,79869,42434435
"0000000000000000000000000000000000000000000000000000000000003aa8",8,2661,42437096
"0000000000000000000000000000000000000000000000000000000000003ab5",13,80199,42517295
"0000000000000000000000000000000000000000000000000000000000003acc",23,82009,42599304
"0000000000000000000000000000000000000000000000000000000000003ad2",6,12722,42612026
"0000000000000000000000000000000000000000000000000000000000003aee",28,70744,42682770
"0000000000000000000000000000000000000000000000000000000000003b02",19,161381,42844151
"0000000000000000000000000000000000000000000000000000000000003b1e",28,119546,42963697
"0000000000000000000000000000000000000000000000000000000000003b3f",33,8023,42971720
"0000000000000000000000000000000000000000000000000000000000003b40",1,1996,42973716
"0000000000000000000000000000000000000000000000000000000000003b43",3,5418,42979134
"0000000000000000000000000000000000000000000000000000000000003b4b",8,2305,42981439
"0000000000000000000000000000000000000000000000000000000000003b52",7,17303,42998742
"0000000000000000000000000000000000000000000000000000000000003b67",21,108402,43107144
"0000000000000000000000000000000000000000000000000000000000003b6a",3,2064,43109208
"0000000000000000000000000000000000000000000000000000000000003b7c",18,46350,43155558
"0000000000000000000000000000000000000000000000000000000000003b97",27,79778,43235336
"0000000000000000000000000000000000000000000000000000000000003b9f",8,4076,43239412
"0000000000000000000000000000000000000000000000000000000000003bac",13,1171,43240583
"0000000000000000000000000000000000000000000000000000000000003bb8",12,141534,43382117
"0000000000000000000000000000000000000000000000000000000000003bcf",23,183057,43565174
"0000000000000000000000000000000000000000000000000000000000003bd4",5,52688,43617862
"0000000000000000000000000000000000000000000000000000000000003c00",43,228792,43846654
"0000000000000000000000000000000000000000000000000000000000003c03",3,230,43846884
"0000000000000000000000000000000000000000000000000000000000003c11",14,4641,43851525
"0000000000000000000000000000000000000000000000000000000000003c24",19,161835,44013360
"0000000000000000000000000000000000000000000000000000000000003c2a",6,457,44013817
