x0,814e83b033ed118e7e1698344cd1daea6175278fbd3f61c13fdcdf08c8a9dabd
Era,1,Eratimeout,300
"0000000000000000000000000000000000000000000000000000000000006989",15,12259,73665528
"00000000000000000000000000000000000000000000000000000000000069a6",29,136044,73801572
"00000000000000000000000000000000000000000000000000000000000069c3",29,108312,73909884
"0000000000000000000000000000000000000000000000000000000000006a3f",123,398705,74308589
"0000000000000000000000000000000000000000000000000000000000006a64",37,20740,74329329
"0000000000000000000000000000000000000000000000000000000000006a79",21,20614,74349943
"0000000000000000000000000000000000000000000000000000000000006aa3",42,230406,74580349
"0000000000000000000000000000000000000000000000000000000000006ae2",63,99961,74680310
"0000000000000000000000000000000000000000000000000000000000006b03",32,56732,74737042
"0000000000000000000000000000000000000000000000000000000000006b09",6,447,74737489
"0000000000000000000000000000000000000000000000000000000000006b26",29,22097,74759586
"0000000000000000000000000000000000000000000000000000000000006bac",134,42377,74801963
"0000000000000000000000000000000000000000000000000000000000006c18",107,531462,75333425
"0000000000000000000000000000000000000000000000000000000000006c75",93,69571,75402996
"0000000000000000000000000000000000000000000000000000000000006cc1",76,55811,75458807
"0000000000000000000000000000000000000000000000000000000000006cc3",2,180,75458987
"0000000000000000000000000000000000000000000000000000000000006cf6",51,34372,75493359
"0000000000000000000000000000000000000000000000000000000000006d23",44,20236,75513595
"0000000000000000000000000000000000000000000000000000000000006d29",6,519,75514114
"0000000000000000000000000000000000000000000000000000000000006d37",14,1349,75515463
"0000000000000000000000000000000000000000000000000000000000006d3e",7,4708,75520171
"0000000000000000000000000000000000000000000000000000000000006d9e",96,61475,75581646
"0000000000000000000000000000000000000000000000000000000000006df3",85,97024,75678670
"0000000000000000000000000000000000000000000000000000000000006e21",45,97622,75776292
"0000000000000000000000000000000000000000000000000000000000006e27",6,20920,75797212
"0000000000000000000000000000000000000000000000000000000000006e4d",38,311183,76108395
"0000000000000000000000000000000000000000000000000000000000006e58",11,100421,76208816
"0000000000000000000000000000000000000000000000000000000000006e76",30,158240,76367056
"0000000000000000000000000000000000000000000000000000000000006f1e",167,589561,76956617
"0000000000000000000000000000000000000000000000000000000000006f46",40,55469,77012086
"0000000000000000000000000000000000000000000000000000000000006fb0",106,648566,77660652
"0000000000000000000000000000000000000000000000000000000000006fb8",8,66509,77727161
"0000000000000000000000000000000000000000000000000000000000006fdf",39,120340,77847501
"0000000000000000000000000000000000000000000000000000000000007026",70,109977,77957478
"000000000000000000000000000000000000000000000000000000000000705f",57,13883,77971361
"00000000000000000000000000000000000000000000000000000000000070e2",131,126196,78097557
"000000000000000000000000000000000000000000000000000000000000711d",58,78026,78175583
"0000000000000000000000000000000000000000000000000000000000007127",10,2933,78178516
"00000000000000000000000000000000000000000000000000000000000071d6",175,771311,78949827
"00000000000000000000000000000000000000000000000000000000000071e6",16,149955,79099782
"00000000000000000000000000000000000000000000000000000000000071f0",10,52371,79152153
"0000000000000000000000000000000000000000000000000000000000007231",64,233263,79385416
"0000000000000000000000000000000000000000000000000000000000007234",3,28220,79413636
"00000000000000000000000000000000000000000000000000000000000072f5",193,291599,79705235
"000000000000000000000000000000000000000000000000000000000000734e",88,218868,79924103
"0000000000000000000000000000000000000000000000000000000000007373",37,214610,80138713
"00000000000000000000000000000000000000000000000000000000000073fe",139,670680,80809393
"0000000000000000000000000000000000000000000000000000000000007458",89,247881,81057274
"0000000000000000000000000000000000000000000000000000000000007464",12,48850,81106124
"000000000000000000000000000000000000000000000000000000000000747d",25,72843,81178967
"0000000000000000000000000000000000000000000000000000000000007494",23,144795,81323762
"0000000000000000000000000000000000000000000000000000000000007525",144,566695,81890457
"0000000000000000000000000000000000000000000000000000000000007531",12,1745,81892202
"0000000000000000000000000000000000000000000000000000000000007563",50,178079,82070281
"0000000000000000000000000000000000000000000000000000000000007577",20,74023,82144304
"00000000000000000000000000000000000000000000000000000000000075c0",73,257292,82401596
"00000000000000000000000000000000000000000000000000000000000075c9",9,62286,82463882
"00000000000000000000000000000000000000000000000000000000000075ef",38,112278,82576160
"00000000000000000000000000000000000000000000000000000000000075f2",3,1073,82577233
"000000000000000000000000000000000000000000000000000000000000760a",23,24055,82601288
"000000000000000000000000000000000000000000000000000000000000762e",36,396364,82997652
"000000000000000000000000000000000000000000000000000000000000764e",32,58907,83056559
"000000000000000000000000000000000000000000000000000000000000767f",49,334425,83390984
"0000000000000000000000000000000000000000000000000000000000007773",243,677963,84068947
"000000000000000000000000000000000000000000000000000000000000777d",10,1726,84070673
"00000000000000000000000000000000000000000000000000000000000077c6",73,49118,84119791
"0000000000000000000000000000000000000000000000000000000000007885",190,408514,84528305
"00000000000000000000000000000000000000000000000000000000000078a2",29,51467,84579772
"00000000000000000000000000000000000000000000000000000000000078d9",55,186527,84766299
"00000000000000000000000000000000000000000000000000000000000078da",1,156,84766455
"00000000000000000000000000000000000000000000000000000000000078f0",22,75531,84841986
"0000000000000000000000000000000000000000000000000000000000007944",83,250868,85092854
"0000000000000000000000000000000000000000000000000000000000007994",80,80425,85173279
"00000000000000000000000000000000000000000000000000000000000079b5",33,63858,85237137
"00000000000000000000000000000000000000000000000000000000000079f2",61,413697,85650834
"0000000000000000000000000000000000000000000000000000000000007a88",149,594657,86245491
"0000000000000000000000000000000000000000000000000000000000007a89",1,87,86245578
"0000000000000000000000000000000000000000000000000000000000007b06",124,647940,86893518
"0000000000000000000000000000000000000000000000000000000000007b23",29,74729,86968247
"0000000000000000000000000000000000000000000000000000000000007b85",98,334915,87303162
"0000000000000000000000000000000000000000000000000000000000007c1f",153,490397,87793559
"0000000000000000000000000000000000000000000000000000000000007c9b",124,448331,88241890
"0000000000000000000000000000000000000000000000000000000000007d2c",144,76040,88317930
"0000000000000000000000000000000000000000000000000000000000007da2",118,73652,88391582
"0000000000000000000000000000000000000000000000000000000000007da6",4,355,88391937
"0000000000000000000000000000000000000000000000000000000000007df7",81,33691,88425628
"0000000000000000000000000000000000000000000000000000000000007e59",97,382821,88808449
"0000000000000000000000000000000000000000000000000000000000007e71",24,318984,89127433
"0000000000000000000000000000000000000000000000000000000000007ea9",56,344122,89471555
"0000000000000000000000000000000000000000000000000000000000007ec8",31,99495,89571050
"0000000000000000000000000000000000000000000000000000000000007eeb",35,56164,89627214
"0000000000000000000000000000000000000000000000000000000000007ef5",10,1970,89629184
"0000000000000000000000000000000000000000000000000000000000007f06",16,36551,89665735
"0000000000000000000000000000000000000000000000000000000000007f3b",53,103409,89769144
"0000000000000000000000000000000000000000000000000000000000007f91",86,378800,90147944
"0000000000000000000000000000000000000000000000000000000000007f9c",11,72744,90220688
"0000000000000000000000000000000000000000000000000000000000007fd6",58,103914,90324602
"0000000000000000000000000000000000000000000000000000000000008115",317,1613375,91937977
"0000000000000000000000000000000000000000000000000000000000008154",63,54221,91992198
"000000000000000000000000000000000000000000000000000000000000817b",39,210397,92202595
"00000000000000000000000000000000000000000000000000000000000081a4",41,244757,92447352
"00000000000000000000000000000000000000000000000000000000000081af",11,10703,92458055
"00000000000000000000000000000000000000000000000000000000000081b7",8,3657,92461712
"00000000000000000000000000000000000000000000000000000000000081d9",34,171458,92633170
"0000000000000000000000000000000000000000000000000000000000008283",169,862453,93495623
"000000000000000000000000000000000000000000000000000000000000828c",9,1901,93497524
"0000000000000000000000000000000000000000000000000000000000008331",164,159973,93657497
"0000000000000000000000000000000000000000000000000000000000008351",32,41763,93699260
"0000000000000000000000000000000000000000000000000000000000008376",37,33898,93733158
"000000000000000000000000000000000000000000000000000000000000837c",6,585,93733743
"000000000000000000000000000000000000000000000000000000000000839d",33,48202,93781945
"0000000000000000000000000000000000000000000000000000000000008409",107,289304,94071249
"0000000000000000000000000000000000000000000000000000000000008530",294,661024,94732273
"000000000000000000000000000000000000000000000000000000000000859a",106,85694,94817967
"00000000000000000000000000000000000000000000000000000000000086ea",335,291675,95109642
"000000000000000000000000000000000000000000000000000000000000871b",48,42981,95152623
"0000000000000000000000000000000000000000000000000000000000008736",27,17994,95170617
"0000000000000000000000000000000000000000000000000000000000008754",30,15656,95186273
"000000000000000000000000000000000000000000000000000000000000878c",56,61082,95247355
"00000000000000000000000000000000000000000000000000000000000087c0",52,49788,95297143
"0000000000000000000000000000000000000000000000000000000000008901",319,253281,95550424
"0000000000000000000000000000000000000000000000000000000000008921",32,29844,95580268
"00000000000000000000000000000000000000000000000000000000000089c7",166,739577,96319845
"00000000000000000000000000000000000000000000000000000000000089d1",10,56320,96376165
"00000000000000000000000000000000000000000000000000000000000089fa",41,304051,96680216
"0000000000000000000000000000000000000000000000000000000000008a90",149,390083,97070299
"0000000000000000000000000000000000000000000000000000000000008ab6",38,208307,97278606
"0000000000000000000000000000000000000000000000000000000000008abd",7,103296,97381902
"0000000000000000000000000000000000000000000000000000000000008ae2",37,242619,97624521
"0000000000000000000000000000000000000000000000000000000000008ba6",195,386461,98010982
"0000000000000000000000000000000000000000000000000000000000008c21",122,60118,98071100
"0000000000000000000000000000000000000000000000000000000000008c33",18,7676,98078776
"0000000000000000000000000000000000000000000000000000000000008cc1",142,131334,98210110
"0000000000000000000000000000000000000000000000000000000000008cca",9,14145,98224255
"0000000000000000000000000000000000000000000000000000000000008d26",91,363234,98587489
"0000000000000000000000000000000000000000000000000000000000008d50",42,105952,98693441
"0000000000000000000000000000000000000000000000000000000000008d78",40,114356,98807797
"0000000000000000000000000000000000000000000000000000000000008dde",102,356891,99164688
"0000000000000000000000000000000000000000000000000000000000008e2c",77,281599,99446287
"0000000000000000000000000000000000000000000000000000000000008e40",20,30259,99476546
"0000000000000000000000000000000000000000000000000000000000008e44",4,16152,99492698
"0000000000000000000000000000000000000000000000000000000000008e95",81,347113,99839811
"0000000000000000000000000000000000000000000000000000000000008ea9",20,56065,99895876
"0000000000000000000000000000000000000000000000000000000000008ee3",58,233906,100129782
"0000000000000000000000000000000000000000000000000000000000008f5d",121,371869,100501651
"0000000000000000000000000000000000000000000000000000000000008f67",10,73658,100575309
"0000000000000000000000000000000000000000000000000000000000008f88",33,68537,100643846
"0000000000000000000000000000000000000000000000000000000000008f8b",3,236,100644082
"0000000000000000000000000000000000000000000000000000000000008fa3",24,101112,100745194
"000000000000000000000000000000000000000000000000000000000000901a",118,486227,101231421
"0000000000000000000000000000000000000000000000000000000000009073",89,557734,101789155
"00000000000000000000000000000000000000000000000000000000000090da",103,225775,102014930
"0000000000000000000000000000000000000000000000000000000000009129",78,215912,102230842
"000000000000000000000000000000000000000000000000000000000000917f",86,71618,102302460
"00000000000000000000000000000000000000000000000000000000000091ab",44,21355,102323815
"0000000000000000000000000000000000000000000000000000000000009209",93,119828,102443643
"0000000000000000000000000000000000000000000000000000000000009261",88,459801,102903444
"0000000000000000000000000000000000000000000000000000000000009286",37,185612,103089056
"000000000000000000000000000000000000000000000000000000000000928d",7,22881,103111937
"00000000000000000000000000000000000000000000000000000000000092a1",20,58105,103170042
"00000000000000000000000000000000000000000000000000000000000092a2",1,82,103170124
"00000000000000000000000000000000000000000000000000000000000092d2",48,226679,103396803
"0000000000000000000000000000000000000000000000000000000000009344",113,381333,103778136
"00000000000000000000000000000000000000000000000000000000000093fb",183,455974,104234110
"0000000000000000000000000000000000000000000000000000000000009471",117,609415,104843525
"0000000000000000000000000000000000000000000000000000000000009478",7,10329,104853854
"00000000000000000000000000000000000000000000000000000000000094cb",83,140690,104994544
"00000000000000000000000000000000000000000000000000000000000094d2",7,30659,105025203
"00000000000000000000000000000000000000000000000000000000000094eb",25,7526,105032729
"0000000000000000000000000000000000000000000000000000000000009550",100,798161,105830890
"00000000000000000000000000000000000000000000000000000000000095a6",86,463830,106294720
"00000000000000000000000000000000000000000000000000000000000095d9",51,321048,106615768
"00000000000000000000000000000000000000000000000000000000000095e7",14,37343,106653111
"0000000000000000000000000000000000000000000000000000000000009602",26,127012,106780123
"0000000000000000000000000000000000000000000000000000000000009659",87,496252,107276375
"000000000000000000000000000000000000000000000000000000000000976f",277,1422604,108698979
"00000000000000000000000000000000000000000000000000000000000097c7",88,347092,109046071
"000000000000000000000000000000000000000000000000000000000000983a",114,559226,109605297
"00000000000000000000000000000000000000000000000000000000000098c0",134,571797,110177094
"0000000000000000000000000000000000000000000000000000000000009902",65,407982,110585076
"0000000000000000000000000000000000000000000000000000000000009938",54,329041,110914117
"000000000000000000000000000000000000000000000000000000000000998c",84,366682,111280799
"00000000000000000000000000000000000000000000000000000000000099ae",34,360711,111641510
"00000000000000000000000000000000000000000000000000000000000099c0",18,156254,111797764
"00000000000000000000000000000000000000000000000000000000000099d4",20,150779,111948543
"00000000000000000000000000000000000000000000000000000000000099d9",5,6071,111954614
"0000000000000000000000000000000000000000000000000000000000009a1e",68,55570,112010184
"0000000000000000000000000000000000000000000000000000000000009ac9",171,142027,112152211
"0000000000000000000000000000000000000000000000000000000000009ae4",27,20252,112172463
"0000000000000000000000000000000000000000000000000000000000009af0",12,11083,112183546
"0000000000000000000000000000000000000000000000000000000000009b32",65,37631,112221177
"0000000000000000000000000000000000000000000000000000000000009b6e",60,329450,112550627
"0000000000000000000000000000000000000000000000000000000000009bcd",95,154633,112705260
"0000000000000000000000000000000000000000000000000000000000009c15",71,308825,113014085
"0000000000000000000000000000000000000000000000000000000000009c19",4,302,113014387
"0000000000000000000000000000000000000000000000000000000000009c25",12,37499,113051886
"0000000000000000000000000000000000000000000000000000000000009c4c",39,79060,113130946
"0000000000000000000000000000000000000000000000000000000000009ca1",85,359521,113490467
"0000000000000000000000000000000000000000000000000000000000009caa",9,5979,113496446
"0000000000000000000000000000000000000000000000000000000000009cbd",19,201656,113698102
"0000000000000000000000000000000000000000000000000000000000009cf0",51,165529,113863631
"0000000000000000000000000000000000000000000000000000000000009d31",64,251749,114115380
"0000000000000000000000000000000000000000000000000000000000009d7d",76,328508,114443888
"0000000000000000000000000000000000000000000000000000000000009d9d",32,127902,114571790
"0000000000000000000000000000000000000000000000000000000000009db5",24,141400,114713190
"0000000000000000000000000000000000000000000000000000000000009dc3",14,33409,114746599
"0000000000000000000000000000000000000000000000000000000000009dc5",2,2417,114749016
"0000000000000000000000000000000000000000000000000000000000009de2",29,39223,114788239
"0000000000000000000000000000000000000000000000000000000000009df3",17,76656,114864895
"0000000000000000000000000000000000000000000000000000000000009e56",98,197155,115062050
"0000000000000000000000000000000000000000000000000000000000009eae",88,97425,115159475
"0000000000000000000000000000000000000000000000000000000000009efa",76,79259,115238734
"0000000000000000000000000000000000000000000000000000000000009f3b",64,171122,115409856
"0000000000000000000000000000000000000000000000000000000000009f56",27,257014,115666870
"0000000000000000000000000000000000000000000000000000000000009f64",14,27270,115694140
"0000000000000000000000000000000000000000000000000000000000009f95",49,84735,115778875
"0000000000000000000000000000000000000000000000000000000000009f9e",9,3806,115782681
"0000000000000000000000000000000000000000000000000000000000009fd2",52,43689,115826370
"000000000000000000000000000000000000000000000000000000000000a023",80,51860,115878230
"000000000000000000000000000000000000000000000000000000000000a082",95,75300,115953530
"000000000000000000000000000000000000000000000000000000000000a0ad",43,11667,115965197
"000000000000000000000000000000000000000000000000000000000000a0e0",51,47750,116012947
"000000000000000000000000000000000000000000000000000000000000a129",72,56745,116069692
"000000000000000000000000000000000000000000000000000000000000a17c",83,45418,116115110
"000000000000000000000000000000000000000000000000000000000000a19c",32,27000,116142110
"000000000000000000000000000000000000000000000000000000000000a1a6",10,1454,116143564
"000000000000000000000000000000000000000000000000000000000000a1aa",4,305,116143869
"000000000000000000000000000000000000000000000000000000000000a1d5",43,22073,116165942
"000000000000000000000000000000000000000000000000000000000000a216",64,29004,116194946
"000000000000000000000000000000000000000000000000000000000000a255",63,35927,116230873
"000000000000000000000000000000000000000000000000000000000000a262",13,24350,116255223
"000000000000000000000000000000000000000000000000000000000000a2a0",62,62153,116317376
"000000000000000000000000000000000000000000000000000000000000a2e3",67,294241,116611617
"000000000000000000000000000000000000000000000000000000000000a383",159,563742,117175359
"000000000000000000000000000000000000000000000000000000000000a385",2,154,117175513
"000000000000000000000000000000000000000000000000000000000000a39a",21,24625,117200138
"000000000000000000000000000000000000000000000000000000000000a3af",21,47109,117247247
"000000000000000000000000000000000000000000000000000000000000a3db",44,36846,117284093
"000000000000000000000000000000000000000000000000000000000000a414",56,19682,117303775
"000000000000000000000000000000000000000000000000000000000000a462",78,47868,117351643
"000000000000000000000000000000000000000000000000000000000000a4a5",67,239161,117590804
"000000000000000000000000000000000000000000000000000000000000a4ac",7,81463,117672267
"000000000000000000000000000000000000000000000000000000000000a65e",432,1588078,119260345
"000000000000000000000000000000000000000000000000000000000000a66a",12,3345,119263690
"000000000000000000000000000000000000000000000000000000000000a6e9",127,789445,120053135
"000000000000000000000000000000000000000000000000000000000000a6fe",21,340852,120393987
"000000000000000000000000000000000000000000000000000000000000a83e",318,766921,121160908
"000000000000000000000000000000000000000000000000000000000000a86e",48,40871,121201779
"000000000000000000000000000000000000000000000000000000000000a8a2",52,24348,121226127
"000000000000000000000000000000000000000000000000000000000000a8ac",10,10153,121236280
"000000000000000000000000000000000000000000000000000000000000a8c4",24,48699,121284979
"000000000000000000000000000000000000000000000000000000000000a996",209,227226,121512205
"000000000000000000000000000000000000000000000000000000000000a9c1",43,45875,121558080
"000000000000000000000000000000000000000000000000000000000000a9df",30,10492,121568572
"000000000000000000000000000000000000000000000000000000000000aa32",82,79415,121647987
"000000000000000000000000000000000000000000000000000000000000acb3",639,2416327,124064314
"000000000000000000000000000000000000000000000000000000000000acb4",1,4054,124068368
"000000000000000000000000000000000000000000000000000000000000ad0e",89,366214,124434582
"000000000000000000000000000000000000000000000000000000000000ae22",275,1003234,125437816
"000000000000000000000000000000000000000000000000000000000000ae3a",24,139301,125577117
"000000000000000000000000000000000000000000000000000000000000ae92",88,154630,125731747
"000000000000000000000000000000000000000000000000000000000000af12",127,566744,126298491
"000000000000000000000000000000000000000000000000000000000000af1c",10,19397,126317888
"000000000000000000000000000000000000000000000000000000000000af1e",2,9468,126327356
"000000000000000000000000000000000000000000000000000000000000af3f",33,179137,126506493
"000000000000000000000000000000000000000000000000000000000000b02e",238,572086,127078579
"000000000000000000000000000000000000000000000000000000000000b0a5",119,124127,127202706
"000000000000000000000000000000000000000000000000000000000000b0c6",33,57890,127260596
"000000000000000000000000000000000000000000000000000000000000b0df",25,154484,127415080
"000000000000000000000000000000000000000000000000000000000000b0e8",9,126738,127541818
"000000000000000000000000000000000000000000000000000000000000b108",31,88479,127630297
"000000000000000000000000000000000000000000000000000000000000b145",61,232724,127863021
"000000000000000000000000000000000000000000000000000000000000b1ad",104,232470,128095491
"000000000000000000000000000000000000000000000000000000000000b1be",17,10879,128106370
"000000000000000000000000000000000000000000000000000000000000b1d4",22,109223,128215593
"000000000000000000000000000000000000000000000000000000000000b238",99,275362,128490955
"000000000000000000000000000000000000000000000000000000000000b245",13,10505,128501460
"000000000000000000000000000000000000000000000000000000000000b281",60,286496,128787956
"000000000000000000000000000000000000000000000000000000000000b31b",153,397853,129185809
"000000000000000000000000000000000000000000000000000000000000b31c",1,76,129185885
"000000000000000000000000000000000000000000000000000000000000b322",6,514,129186399
"000000000000000000000000000000000000000000000000000000000000b3ab",137,222779,129409178
"000000000000000000000000000000000000000000000000000000000000b3cc",33,36260,129445438
"000000000000000000000000000000000000000000000000000000000000b3d6",10,18624,129464062
"000000000000000000000000000000000000000000000000000000000000b3e0",10,1662,129465724
"000000000000000000000000000000000000000000000000000000000000b44b",106,60142,129525866
"000000000000000000000000000000000000000000000000000000000000b4d7",140,313147,129839013
"000000000000000000000000000000000000000000000000000000000000b4de",7,15277,129854290
"000000000000000000000000000000000000000000000000000000000000b4e6",8,42141,129896431
"000000000000000000000000000000000000000000000000000000000000b4f4",14,49901,129946332
"000000000000000000000000000000000000000000000000000000000000b595",160,336658,130282990
"000000000000000000000000000000000000000000000000000000000000b5bc",39,40446,130323436
"000000000000000000000000000000000000000000000000000000000000b70a",332,285748,130609184
"000000000000000000000000000000000000000000000000000000000000b72b",33,28146,130637330
"000000000000000000000000000000000000000000000000000000000000b758",45,83737,130721067
"000000000000000000000000000000000000000000000000000000000000b799",65,40251,130761318
"000000000000000000000000000000000000000000000000000000000000b7f0",87,61168,130822486
"000000000000000000000000000000000000000000000000000000000000b83c",75,111279,130933765
"000000000000000000000000000000000000000000000000000000000000b856",26,149567,131083332
"000000000000000000000000000000000000000000000000000000000000b892",60,437888,131521220
"000000000000000000000000000000000000000000000000000000000000b8a8",22,20318,131541538
"000000000000000000000000000000000000000000000000000000000000b986",221,805109,132346647
"000000000000000000000000000000000000000000000000000000000000b98f",9,54404,132401051
"000000000000000000000000000000000000000000000000000000000000b9b1",34,31462,132432513
"000000000000000000000000000000000000000000000000000000000000b9df",46,191377,132623890
"000000000000000000000000000000000000000000000000000000000000ba62",130,540831,133164721
"000000000000000000000000000000000000000000000000000000000000bac1",95,220720,133385441
"000000000000000000000000000000000000000000000000000000000000bb49",135,475328,133860769
"000000000000000000000000000000000000000000000000000000000000bb64",27,50252,133911021
"000000000000000000000000000000000000000000000000000000000000bc01",156,328795,134239816
"000000000000000000000000000000000000000000000000000000000000bc26",37,44659,134284475
"000000000000000000000000000000000000000000000000000000000000bc44",30,26953,134311428
"000000000000000000000000000000000000000000000000000000000000bc94",80,32363,134343791
"000000000000000000000000000000000000000000000000000000000000bcd1",61,97409,134441200
"000000000000000000000000000000000000000000000000000000000000bcd7",6,7030,134448230
"000000000000000000000000000000000000000000000000000000000000bd26",78,100150,134548380
"000000000000000000000000000000000000000000000000000000000000bd61",59,51922,134600302
"000000000000000000000000000000000000000000000000000000000000bd66",5,19641,134619943
"000000000000000000000000000000000000000000000000000000000000bd69",3,250,134620193
"000000000000000000000000000000000000000000000000000000000000bd93",42,112763,134732956
"000000000000000000000000000000000000000000000000000000000000be38",164,792887,135525843
"000000000000000000000000000000000000000000000000000000000000be3a",2,13218,135539061
"000000000000000000000000000000000000000000000000000000000000be5a",32,30439,135569500
"000000000000000000000000000000000000000000000000000000000000be6c",18,85117,135654617
"000000000000000000000000000000000000000000000000000000000000be82",22,118362,135772979
"000000000000000000000000000000000000000000000000000000000000be86",4,40546,135813525
"000000000000000000000000000000000000000000000000000000000000beec",102,366721,136180246
"000000000000000000000000000000000000000000000000000000000000bef3",7,98582,136278828
"000000000000000000000000000000000000000000000000000000000000bef9",6,468,136279296
"000000000000000000000000000000000000000000000000000000000000c01f",292,916134,137195430
"000000000000000000000000000000000000000000000000000000000000c028",9,5666,137201096
"000000000000000000000000000000000000000000000000000000000000c0b5",141,163710,137364806
"000000000000000000000000000000000000000000000000000000000000c0ec",55,69940,137434746
"000000000000000000000000000000000000000000000000000000000000c0fa",14,25855,137460601
"000000000000000000000000000000000000000000000000000000000000c109",14,42016,137502617
"000000000000000000000000000000000000000000000000000000000000c132",41,76661,137579278
"000000000000000000000000000000000000000000000000000000000000c157",37,20126,137599404
"000000000000000000000000000000000000000000000000000000000000c162",11,4094,137603498
"000000000000000000000000000000000000000000000000000000000000c189",39,42244,137645742
"000000000000000000000000000000000000000000000000000000000000c1a6",29,176390,137822132
"000000000000000000000000000000000000000000000000000000000000c1bd",23,19155,137841287
"000000000000000000000000000000000000000000000000000000000000c1ca",13,2492,137843779
"000000000000000000000000000000000000000000000000000000000000c22b",96,439373,138283152
"000000000000000000000000000000000000000000000000000000000000c290",101,417973,138701125
"000000000000000000000000000000000000000000000000000000000000c2e7",87,492791,139193916
"000000000000000000000000000000000000000000000000000000000000c34b",99,509614,139703530
"000000000000000000000000000000000000000000000000000000000000c365",26,45936,139749466
"000000000000000000000000000000000000000000000000000000000000c3b0",75,445367,140194833
"000000000000000000000000000000000000000000000000000000000000c419",104,360929,140555762
"000000000000000000000000000000000000000000000000000000000000c48d",116,321116,140876878
"000000000000000000000000000000000000000000000000000000000000c49d",16,16244,140893122
"000000000000000000000000000000000000000000000000000000000000c4a1",4,5207,140898329
"000000000000000000000000000000000000000000000000000000000000c4b1",16,65074,140963403
"000000000000000000000000000000000000000000000000000000000000c58e",220,850833,141814236
"000000000000000000000000000000000000000000000000000000000000c59d",15,10792,141825028
"000000000000000000000000000000000000000000000000000000000000c60d",111,564498,142389526
"000000000000000000000000000000000000000000000000000000000000c673",102,622750,143012276
"000000000000000000000000000000000000000000000000000000000000c694",33,93492,143105768
"000000000000000000000000000000000000000000000000000000000000c6a4",16,87649,143193417
"000000000000000000000000000000000000000000000000000000000000c71c",119,268286,143461703
"000000000000000000000000000000000000000000000000000000000000c738",28,48952,143510655
"000000000000000000000000000000000000000000000000000000000000c73d",5,45982,143556637
"000000000000000000000000000000000000000000000000000000000000c7d0",147,1028280,144584917
"000000000000000000000000000000000000000000000000000000000000c7de",14,4463,144589380
"000000000000000000000000000000000000000000000000000000000000c813",52,99523,144688903
"000000000000000000000000000000000000000000000000000000000000c841",46,142857,144831760
"000000000000000000000000000000000000000000000000000000000000c84f",14,41218,144872978
"000000000000000000000000000000000000000000000000000000000000c87b",44,144046,145017024
"000000000000000000000000000000000000000000000000000000000000c93a",190,896778,145913802
"000000000000000000000000000000000000000000000000000000000000c95a",32,104373,146018175
"000000000000000000000000000000000000000000000000000000000000c9e2",136,416382,146434557
"000000000000000000000000000000000000000000000000000000000000ca22",63,223656,146658213
"000000000000000000000000000000000000000000000000000000000000ca71",79,387945,147046158
"000000000000000000000000000000000000000000000000000000000000cae9",120,386050,147432208
"000000000000000000000000000000000000000000000000000000000000cb23",57,268574,147700782
"000000000000000000000000000000000000000000000000000000000000cbc8",165,693321,148394103
"000000000000000000000000000000000000000000000000000000000000cbfb",51,260937,148655040
"000000000000000000000000000000000000000000000000000000000000cc02",6,49784,148704824
"000000000000000000000000000000000000000000000000000000000000cc4c",74,73433,148778257
"000000000000000000000000000000000000000000000000000000000000cc60",20,17837,148796094
"000000000000000000000000000000000000000000000000000000000000cc97",55,39116,148835210
"000000000000000000000000000000000000000000000000000000000000ccf5",94,124490,148959700
"000000000000000000000000000000000000000000000000000000000000ccf8",3,240,148959940
"000000000000000000000000000000000000000000000000000000000000cd34",59,50898,149010838
"000000000000000000000000000000000000000000000000000000000000cd75",65,30188,149041026
"000000000000000000000000000000000000000000000000000000000000cdac",55,29381,149070407
"000000000000000000000000000000000000000000000000000000000000cde9",61,31344,149101751
"000000000000000000000000000000000000000000000000000000000000ce97",173,91933,149193684
"000000000000000000000000000000000000000000000000000000000000ceee",87,124458,149318142
"000000000000000000000000000000000000000000000000000000000000cefe",16,3624,149321766
"000000000000000000000000000000000000000000000000000000000000cf8d",142,113255,149435021
"000000000000000000000000000000000000000000000000000000000000cf98",11,12616,149447637
"000000000000000000000000000000000000000000000000000000000000d037",158,393440,149841077
"000000000000000000000000000000000000000000000000000000000000d050",25,96534,149937611
"000000000000000000000000000000000000000000000000000000000000d13d",236,433120,150370731
"000000000000000000000000000000000000000000000000000000000000d179",60,38334,150409065
"000000000000000000000000000000000000000000000000000000000000d18a",17,1514,150410579
"000000000000000000000000000000000000000000000000000000000000d1d7",77,20221,150430800
"000000000000000000000000000000000000000000000000000000000000d243",107,57997,150488797
"000000000000000000000000000000000000000000000000000000000000d268",37,153640,150642437
"000000000000000000000000000000000000000000000000000000000000d290",40,133138,150775575
"000000000000000000000000000000000000000000000000000000000000d342",177,754995,151530570
"000000000000000000000000000000000000000000000000000000000000d3a1",95,536600,152067170
"000000000000000000000000000000000000000000000000000000000000d3d6",53,500128,152567298
"000000000000000000000000000000000000000000000000000000000000d409",50,95488,152662786
"000000000000000000000000000000000000000000000000000000000000d40f",6,3586,152666372
"000000000000000000000000000000000000000000000000000000000000d4d2",195,698381,153364753
"000000000000000000000000000000000000000000000000000000000000d4df",13,59098,153423851
"000000000000000000000000000000000000000000000000000000000000d537",87,104943,153528794
"000000000000000000000000000000000000000000000000000000000000d546",15,6845,153535639
