x0,3b7db59ddf063201db7fe352d68f1e01cb59f7e1f7930baf3962ef3b7e858b28
Era,1,Eratimeout,300
"00000000000000000000000000000000000000000000000000000000000048bb",17,14698,53364106
"00000000000000000000000000000000000000000000000000000000000048cb",16,25171,53389277
"00000000000000000000000000000000000000000000000000000000000048d7",12,5691,53394968
"0000000000000000000000000000000000000000000000000000000000004914",60,70589,53465557
"000000000000000000000000000000000000000000000000000000000000491c",8,2585,53468142
"000000000000000000000000000000000000000000000000000000000000491e",2,161,53468303
"0000000000000000000000000000000000000000000000000000000000004926",8,2987,53471290
"0000000000000000000000000000000000000000000000000000000000004928",2,1188,53472478
"0000000000000000000000000000000000000000000000000000000000004935",13,18721,53491199
"0000000000000000000000000000000000000000000000000000000000004936",1,144,53491343
"0000000000000000000000000000000000000000000000000000000000004937",1,87,53491430
"0000000000000000000000000000000000000000000000000000000000004947",16,25564,53516994
"0000000000000000000000000000000000000000000000000000000000004977",48,63045,53580039
"0000000000000000000000000000000000000000000000000000000000004979",2,150,53580189
"000000000000000000000000000000000000000000000000000000000000497f",6,2953,53583142
"0000000000000000000000000000000000000000000000000000000000004980",1,90,53583232
"0000000000000000000000000000000000000000000000000000000000004994",20,25817,53609049
"0000000000000000000000000000000000000000000000000000000000004995",1,87,53609136
"0000000000000000000000000000000000000000000000000000000000004996",1,74,53609210
"00000000000000000000000000000000000000000000000000000000000049ba",36,41652,53650862
"00000000000000000000000000000000000000000000000000000000000049c8",14,1472,53652334
"00000000000000000000000000000000000000000000000000000000000049cc",4,591,53652925
"00000000000000000000000000000000000000000000000000000000000049d5",9,6685,53659610
"00000000000000000000000000000000000000000000000000000000000049dc",7,10500,53670110
"00000000000000000000000000000000000000000000000000000000000049dd",1,105,53670215
"00000000000000000000000000000000000000000000000000000000000049f6",25,93930,53764145
"00000000000000000000000000000000000000000000000000000000000049fc",6,4709,53768854
"0000000000000000000000000000000000000000000000000000000000004a12",21,46364,53815218
"0000000000000000000000000000000000000000000000000000000000004a13",1,75,53815293
"0000000000000000000000000000000000000000000000000000000000004a35",34,37386,53852679
"0000000000000000000000000000000000000000000000000000000000004a37",2,6108,53858787
"0000000000000000000000000000000000000000000000000000000000004a3d",6,3054,53861841
"0000000000000000000000000000000000000000000000000000000000004a63",38,119960,53981801
"0000000000000000000000000000000000000000000000000000000000004a66",3,23273,54005074
"0000000000000000000000000000000000000000000000000000000000004a6b",5,394,54005468
"0000000000000000000000000000000000000000000000000000000000004a6f",4,4070,54009538
"0000000000000000000000000000000000000000000000000000000000004a71",2,67078,54076616
"0000000000000000000000000000000000000000000000000000000000004a72",1,85,54076701
"0000000000000000000000000000000000000000000000000000000000004a73",1,84,54076785
"0000000000000000000000000000000000000000000000000000000000004a80",13,44279,54121064
"0000000000000000000000000000000000000000000000000000000000004a8e",14,32198,54153262
"0000000000000000000000000000000000000000000000000000000000004aad",31,46021,54199283
"0000000000000000000000000000000000000000000000000000000000004ab4",7,25193,54224476
"0000000000000000000000000000000000000000000000000000000000004ab6",2,241,54224717
"0000000000000000000000000000000000000000000000000000000000004ac8",18,48607,54273324
"0000000000000000000000000000000000000000000000000000000000004ad8",16,16650,54289974
"0000000000000000000000000000000000000000000000000000000000004aeb",19,94156,54384130
"0000000000000000000000000000000000000000000000000000000000004af7",12,21305,54405435
"0000000000000000000000000000000000000000000000000000000000004b02",10,2321,54407756
"0000000000000000000000000000000000000000000000000000000000004b08",6,3667,54411423
"0000000000000000000000000000000000000000000000000000000000004b0b",3,252,54411675
"0000000000000000000000000000000000000000000000000000000000004b16",11,56236,54467911
"0000000000000000000000000000000000000000000000000000000000004b25",15,12875,54480786
"0000000000000000000000000000000000000000000000000000000000004b43",30,135371,54616157
"0000000000000000000000000000000000000000000000000000000000004b5a",23,156836,54772993
"0000000000000000000000000000000000000000000000000000000000004b75",27,86668,54859661
"0000000000000000000000000000000000000000000000000000000000004b92",29,31368,54891029
"0000000000000000000000000000000000000000000000000000000000004b9c",10,67347,54958376
"0000000000000000000000000000000000000000000000000000000000004b9f",3,226,54958602
"0000000000000000000000000000000000000000000000000000000000004ba1",2,150,54958752
"0000000000000000000000000000000000000000000000000000000000004ba9",8,11646,54970398
"0000000000000000000000000000000000000000000000000000000000004baa",1,76,54970474
"0000000000000000000000000000000000000000000000000000000000004bb2",8,167042,55137516
"0000000000000000000000000000000000000000000000000000000000004bbf",13,123863,55261379
"0000000000000000000000000000000000000000000000000000000000004be7",40,127070,55388449
"0000000000000000000000000000000000000000000000000000000000004be9",2,151,55388600
"0000000000000000000000000000000000000000000000000000000000004c15",43,161540,55550140
"0000000000000000000000000000000000000000000000000000000000004c2d",24,85784,55635924
"0000000000000000000000000000000000000000000000000000000000004c40",19,94105,55730029
"0000000000000000000000000000000000000000000000000000000000004c54",20,44214,55774243
"0000000000000000000000000000000000000000000000000000000000004c81",45,248506,56022749
"0000000000000000000000000000000000000000000000000000000000004c8e",13,61975,56084724
"0000000000000000000000000000000000000000000000000000000000004ca2",20,212306,56297030
"0000000000000000000000000000000000000000000000000000000000004cb2",16,78598,56375628
"0000000000000000000000000000000000000000000000000000000000004cb7",5,692,56376320
"0000000000000000000000000000000000000000000000000000000000004cc2",11,43426,56419746
"0000000000000000000000000000000000000000000000000000000000004cc5",3,12874,56432620
"0000000000000000000000000000000000000000000000000000000000004cd0",11,22814,56455434
"0000000000000000000000000000000000000000000000000000000000004cd4",4,21035,56476469
"0000000000000000000000000000000000000000000000000000000000004cd9",5,2863,56479332
"0000000000000000000000000000000000000000000000000000000000004ce5",12,957,56480289
"0000000000000000000000000000000000000000000000000000000000004cf2",13,3489,56483778
"0000000000000000000000000000000000000000000000000000000000004cf3",1,87,56483865
"0000000000000000000000000000000000000000000000000000000000004d0a",22,65474,56549339
"0000000000000000000000000000000000000000000000000000000000004d1a",16,80940,56630279
"0000000000000000000000000000000000000000000000000000000000004d2f",21,9815,56640094
"0000000000000000000000000000000000000000000000000000000000004d3a",11,831,56640925
"0000000000000000000000000000000000000000000000000000000000004d58",30,139137,56780062
"0000000000000000000000000000000000000000000000000000000000004d70",24,112304,56892366
"0000000000000000000000000000000000000000000000000000000000004d83",19,12993,56905359
"0000000000000000000000000000000000000000000000000000000000004da2",31,210551,57115910
"0000000000000000000000000000000000000000000000000000000000004da4",2,37333,57153243
"0000000000000000000000000000000000000000000000000000000000004db7",19,65123,57218366
"0000000000000000000000000000000000000000000000000000000000004dc4",13,49321,57267687
"0000000000000000000000000000000000000000000000000000000000004dc5",1,97,57267784
"0000000000000000000000000000000000000000000000000000000000004dda",21,46768,57314552
"0000000000000000000000000000000000000000000000000000000000004ddc",2,271,57314823
"0000000000000000000000000000000000000000000000000000000000004de0",4,77060,57391883
"0000000000000000000000000000000000000000000000000000000000004df8",24,69521,57461404
"0000000000000000000000000000000000000000000000000000000000004e05",12,41015,57502419
"0000000000000000000000000000000000000000000000000000000000004e0c",7,5006,57507425
"0000000000000000000000000000000000000000000000000000000000004e12",6,4368,57511793
"0000000000000000000000000000000000000000000000000000000000004e32",32,65738,57577531
"0000000000000000000000000000000000000000000000000000000000004e3d",11,76864,57654395
"0000000000000000000000000000000000000000000000000000000000004e57",26,64622,57719017
"0000000000000000000000000000000000000000000000000000000000004e6e",23,173408,57892425
"0000000000000000000000000000000000000000000000000000000000004e70",2,272,57892697
"0000000000000000000000000000000000000000000000000000000000004e7f",15,104222,57996919
"0000000000000000000000000000000000000000000000000000000000004ec3",68,284599,58281518
"0000000000000000000000000000000000000000000000000000000000004ee9",38,18754,58300272
"0000000000000000000000000000000000000000000000000000000000004f14",42,139591,58439863
"0000000000000000000000000000000000000000000000000000000000004f20",12,26726,58466589
"0000000000000000000000000000000000000000000000000000000000004f44",36,203534,58670123
"0000000000000000000000000000000000000000000000000000000000004f4e",10,17605,58687728
"0000000000000000000000000000000000000000000000000000000000004f59",11,11626,58699354
"0000000000000000000000000000000000000000000000000000000000004f92",57,297031,58996385
"0000000000000000000000000000000000000000000000000000000000004f9c",10,69824,59066209
"0000000000000000000000000000000000000000000000000000000000004fa4",8,20971,59087180
"0000000000000000000000000000000000000000000000000000000000004fae",10,22095,59109275
"0000000000000000000000000000000000000000000000000000000000004fcc",30,13931,59123206
"0000000000000000000000000000000000000000000000000000000000004fce",2,279,59123485
"0000000000000000000000000000000000000000000000000000000000004fd9",11,45915,59169400
"0000000000000000000000000000000000000000000000000000000000004fdf",6,9288,59178688
"0000000000000000000000000000000000000000000000000000000000004fea",11,38630,59217318
"0000000000000000000000000000000000000000000000000000000000004ff0",6,8411,59225729
"0000000000000000000000000000000000000000000000000000000000005000",15,38171,59263900
"0000000000000000000000000000000000000000000000000000000000005001",1,139,59264039
"0000000000000000000000000000000000000000000000000000000000005006",5,4976,59269015
"000000000000000000000000000000000000000000000000000000000000500a",4,622,59269637
"000000000000000000000000000000000000000000000000000000000000500d",3,475,59270112
"0000000000000000000000000000000000000000000000000000000000005012",5,4287,59274399
"0000000000000000000000000000000000000000000000000000000000005015",3,252,59274651
"000000000000000000000000000000000000000000000000000000000000502b",22,78592,59353243
"0000000000000000000000000000000000000000000000000000000000005041",22,246202,59599445
"0000000000000000000000000000000000000000000000000000000000005050",15,146776,59746221
"000000000000000000000000000000000000000000000000000000000000506c",28,88438,59834659
"0000000000000000000000000000000000000000000000000000000000005073",7,20998,59855657
"0000000000000000000000000000000000000000000000000000000000005077",4,70876,59926533
"000000000000000000000000000000000000000000000000000000000000507f",8,26568,59953101
"0000000000000000000000000000000000000000000000000000000000005099",26,158143,60111244
"00000000000000000000000000000000000000000000000000000000000050a2",9,51290,60162534
"00000000000000000000000000000000000000000000000000000000000050aa",8,9749,60172283
"00000000000000000000000000000000000000000000000000000000000050ab",1,549,60172832
"00000000000000000000000000000000000000000000000000000000000050bd",18,17776,60190608
"00000000000000000000000000000000000000000000000000000000000050c2",5,3582,60194190
"00000000000000000000000000000000000000000000000000000000000050c7",5,18481,60212671
"00000000000000000000000000000000000000000000000000000000000050cf",8,70008,60282679
"00000000000000000000000000000000000000000000000000000000000050d0",1,149,60282828
"00000000000000000000000000000000000000000000000000000000000050e7",23,9932,60292760
"00000000000000000000000000000000000000000000000000000000000050f4",13,28994,60321754
"00000000000000000000000000000000000000000000000000000000000050fd",9,758,60322512
"0000000000000000000000000000000000000000000000000000000000005124",38,130517,60453029
"0000000000000000000000000000000000000000000000000000000000005131",13,32647,60485676
"000000000000000000000000000000000000000000000000000000000000513e",13,88706,60574382
"0000000000000000000000000000000000000000000000000000000000005141",3,416,60574798
"0000000000000000000000000000000000000000000000000000000000005145",4,6079,60580877
"000000000000000000000000000000000000000000000000000000000000514f",10,84806,60665683
"0000000000000000000000000000000000000000000000000000000000005150",1,137,60665820
"0000000000000000000000000000000000000000000000000000000000005168",24,97259,60763079
"0000000000000000000000000000000000000000000000000000000000005172",10,17462,60780541
"0000000000000000000000000000000000000000000000000000000000005175",3,4096,60784637
"0000000000000000000000000000000000000000000000000000000000005182",13,20369,60805006
"000000000000000000000000000000000000000000000000000000000000518b",9,33297,60838303
"0000000000000000000000000000000000000000000000000000000000005193",8,611,60838914
"0000000000000000000000000000000000000000000000000000000000005198",5,47355,60886269
"00000000000000000000000000000000000000000000000000000000000051c0",40,51183,60937452
"00000000000000000000000000000000000000000000000000000000000051c1",1,81,60937533
"00000000000000000000000000000000000000000000000000000000000051c6",5,28280,60965813
"00000000000000000000000000000000000000000000000000000000000051ce",8,24329,60990142
"00000000000000000000000000000000000000000000000000000000000051d9",11,17567,61007709
"00000000000000000000000000000000000000000000000000000000000051e0",7,20545,61028254
"00000000000000000000000000000000000000000000000000000000000051e6",6,2813,61031067
"00000000000000000000000000000000000000000000000000000000000051fb",21,64527,61095594
"000000000000000000000000000000000000000000000000000000000000520e",18,6792,61102386
"0000000000000000000000000000000000000000000000000000000000005210",2,158,61102544
"0000000000000000000000000000000000000000000000000000000000005228",24,24778,61127322
"0000000000000000000000000000000000000000000000000000000000005229",1,85,61127407
"0000000000000000000000000000000000000000000000000000000000005241",24,13616,61141023
"000000000000000000000000000000000000000000000000000000000000525c",27,44300,61185323
"000000000000000000000000000000000000000000000000000000000000525d",1,97,61185420
"000000000000000000000000000000000000000000000000000000000000525e",1,73,61185493
"000000000000000000000000000000000000000000000000000000000000526a",12,75097,61260590
"000000000000000000000000000000000000000000000000000000000000526b",1,81,61260671
"0000000000000000000000000000000000000000000000000000000000005273",8,20802,61281473
"0000000000000000000000000000000000000000000000000000000000005289",22,70178,61351651
"0000000000000000000000000000000000000000000000000000000000005290",7,12955,61364606
"000000000000000000000000000000000000000000000000000000000000529c",12,30211,61394817
"000000000000000000000000000000000000000000000000000000000000529e",2,174,61394991
"00000000000000000000000000000000000000000000000000000000000052a4",6,528,61395519
"00000000000000000000000000000000000000000000000000000000000052bc",24,49772,61445291
"00000000000000000000000000000000000000000000000000000000000052c9",13,117499,61562790
"00000000000000000000000000000000000000000000000000000000000052db",18,52242,61615032
"00000000000000000000000000000000000000000000000000000000000052e6",11,70693,61685725
"00000000000000000000000000000000000000000000000000000000000052f0",10,3505,61689230
"0000000000000000000000000000000000000000000000000000000000005314",35,52043,61741273
"000000000000000000000000000000000000000000000000000000000000531b",7,2052,61743325
"0000000000000000000000000000000000000000000000000000000000005326",11,2431,61745756
"000000000000000000000000000000000000000000000000000000000000533a",20,27935,61773691
"0000000000000000000000000000000000000000000000000000000000005344",10,35181,61808872
"0000000000000000000000000000000000000000000000000000000000005354",16,48170,61857042
"0000000000000000000000000000000000000000000000000000000000005355",1,77,61857119
"0000000000000000000000000000000000000000000000000000000000005365",16,1711,61858830
"0000000000000000000000000000000000000000000000000000000000005371",12,144375,62003205
"000000000000000000000000000000000000000000000000000000000000537f",14,40565,62043770
"000000000000000000000000000000000000000000000000000000000000538b",12,123968,62167738
"000000000000000000000000000000000000000000000000000000000000539d",18,97666,62265404
"000000000000000000000000000000000000000000000000000000000000539f",2,152,62265556
"00000000000000000000000000000000000000000000000000000000000053a3",4,313,62265869
"00000000000000000000000000000000000000000000000000000000000053c7",36,83081,62348950
"00000000000000000000000000000000000000000000000000000000000053c8",1,85,62349035
"00000000000000000000000000000000000000000000000000000000000053c9",1,89,62349124
"00000000000000000000000000000000000000000000000000000000000053d0",7,17506,62366630
"00000000000000000000000000000000000000000000000000000000000053d1",1,73,62366703
"00000000000000000000000000000000000000000000000000000000000053d9",8,597,62367300
"00000000000000000000000000000000000000000000000000000000000053e3",10,58392,62425692
"00000000000000000000000000000000000000000000000000000000000053e7",4,326,62426018
"00000000000000000000000000000000000000000000000000000000000053f0",9,10528,62436546
"000000000000000000000000000000000000000000000000000000000000541b",42,215619,62652165
"000000000000000000000000000000000000000000000000000000000000542e",19,50024,62702189
"000000000000000000000000000000000000000000000000000000000000542f",1,141,62702330
"0000000000000000000000000000000000000000000000000000000000005435",6,2863,62705193
"0000000000000000000000000000000000000000000000000000000000005439",4,14765,62719958
"0000000000000000000000000000000000000000000000000000000000005440",7,27646,62747604
"0000000000000000000000000000000000000000000000000000000000005461",33,76627,62824231
"0000000000000000000000000000000000000000000000000000000000005462",1,77,62824308
"0000000000000000000000000000000000000000000000000000000000005490",46,99932,62924240
"0000000000000000000000000000000000000000000000000000000000005491",1,94,62924334
"00000000000000000000000000000000000000000000000000000000000054bd",44,176360,63100694
"00000000000000000000000000000000000000000000000000000000000054c4",7,13653,63114347
"00000000000000000000000000000000000000000000000000000000000054da",22,119575,63233922
"00000000000000000000000000000000000000000000000000000000000054f9",31,130133,63364055
"0000000000000000000000000000000000000000000000000000000000005507",13,57511,63421566
"0000000000000000000000000000000000000000000000000000000000005514",13,18779,63440345
"0000000000000000000000000000000000000000000000000000000000005516",2,171,63440516
"000000000000000000000000000000000000000000000000000000000000553c",38,195245,63635761
"000000000000000000000000000000000000000000000000000000000000553e",2,607,63636368
"0000000000000000000000000000000000000000000000000000000000005541",3,278,63636646
"0000000000000000000000000000000000000000000000000000000000005543",2,8441,63645087
"0000000000000000000000000000000000000000000000000000000000005556",19,7935,63653022
"000000000000000000000000000000000000000000000000000000000000555a",4,8070,63661092
"000000000000000000000000000000000000000000000000000000000000555f",5,3185,63664277
"000000000000000000000000000000000000000000000000000000000000556d",14,6703,63670980
"0000000000000000000000000000000000000000000000000000000000005585",24,21998,63692978
"0000000000000000000000000000000000000000000000000000000000005586",1,99,63693077
"000000000000000000000000000000000000000000000000000000000000558d",7,8722,63701799
"00000000000000000000000000000000000000000000000000000000000055a4",23,8502,63710301
"00000000000000000000000000000000000000000000000000000000000055a9",5,465,63710766
"00000000000000000000000000000000000000000000000000000000000055aa",1,92,63710858
"00000000000000000000000000000000000000000000000000000000000055ad",3,3165,63714023
"00000000000000000000000000000000000000000000000000000000000055cf",34,14256,63728279
"00000000000000000000000000000000000000000000000000000000000055de",15,4632,63732911
"00000000000000000000000000000000000000000000000000000000000055e2",4,361,63733272
"00000000000000000000000000000000000000000000000000000000000055e6",4,356,63733628
"0000000000000000000000000000000000000000000000000000000000005606",31,34283,63767911
"0000000000000000000000000000000000000000000000000000000000005608",2,3249,63771160
"0000000000000000000000000000000000000000000000000000000000005615",13,35045,63806205
"000000000000000000000000000000000000000000000000000000000000562c",23,10695,63816900
"0000000000000000000000000000000000000000000000000000000000005643",23,15245,63832145
"000000000000000000000000000000000000000000000000000000000000565a",23,13702,63845847
"0000000000000000000000000000000000000000000000000000000000005669",15,24787,63870634
"0000000000000000000000000000000000000000000000000000000000005676",13,3745,63874379
"0000000000000000000000000000000000000000000000000000000000005684",14,3746,63878125
"0000000000000000000000000000000000000000000000000000000000005690",12,6592,63884717
"000000000000000000000000000000000000000000000000000000000000569c",12,1039,63885756
"000000000000000000000000000000000000000000000000000000000000569f",3,261,63886017
"00000000000000000000000000000000000000000000000000000000000056a8",9,10848,63896865
"00000000000000000000000000000000000000000000000000000000000056b7",15,30793,63927658
"00000000000000000000000000000000000000000000000000000000000056c1",10,66278,63993936
"00000000000000000000000000000000000000000000000000000000000056c7",6,8814,64002750
"00000000000000000000000000000000000000000000000000000000000056cc",5,703,64003453
"00000000000000000000000000000000000000000000000000000000000056cd",1,152,64003605
"00000000000000000000000000000000000000000000000000000000000056df",18,60772,64064377
"00000000000000000000000000000000000000000000000000000000000056ec",13,189634,64254011
"0000000000000000000000000000000000000000000000000000000000005704",23,312339,64566350
"0000000000000000000000000000000000000000000000000000000000005705",1,78,64566428
"0000000000000000000000000000000000000000000000000000000000005708",3,227,64566655
"0000000000000000000000000000000000000000000000000000000000005714",12,96190,64662845
"000000000000000000000000000000000000000000000000000000000000571a",6,2792,64665637
"0000000000000000000000000000000000000000000000000000000000005731",23,202826,64868463
"0000000000000000000000000000000000000000000000000000000000005735",4,34692,64903155
"0000000000000000000000000000000000000000000000000000000000005745",16,42006,64945161
"0000000000000000000000000000000000000000000000000000000000005752",13,104212,65049373
"0000000000000000000000000000000000000000000000000000000000005753",1,78,65049451
"000000000000000000000000000000000000000000000000000000000000576a",23,78011,65127462
"000000000000000000000000000000000000000000000000000000000000576d",3,1085,65128547
"0000000000000000000000000000000000000000000000000000000000005779",12,8787,65137334
"000000000000000000000000000000000000000000000000000000000000577b",2,9213,65146547
"000000000000000000000000000000000000000000000000000000000000577e",3,403,65146950
"00000000000000000000000000000000000000000000000000000000000057a9",43,41893,65188843
"00000000000000000000000000000000000000000000000000000000000057aa",1,77,65188920
"00000000000000000000000000000000000000000000000000000000000057d3",41,187845,65376765
"00000000000000000000000000000000000000000000000000000000000057f4",33,95909,65472674
"00000000000000000000000000000000000000000000000000000000000057f7",3,438,65473112
"00000000000000000000000000000000000000000000000000000000000057f8",1,133,65473245
"00000000000000000000000000000000000000000000000000000000000057f9",1,80,65473325
"00000000000000000000000000000000000000000000000000000000000057fb",2,5722,65479047
"0000000000000000000000000000000000000000000000000000000000005801",5,2730,65481777
"0000000000000000000000000000000000000000000000000000000000005803",2,185,65481962
"0000000000000000000000000000000000000000000000000000000000005809",6,3890,65485852
"000000000000000000000000000000000000000000000000000000000000581e",21,50040,65535892
"0000000000000000000000000000000000000000000000000000000000005838",26,51213,65587105
"000000000000000000000000000000000000000000000000000000000000583c",4,7791,65594896
"0000000000000000000000000000000000000000000000000000000000005866",42,267118,65862014
"0000000000000000000000000000000000000000000000000000000000005867",1,115918,65977932
"000000000000000000000000000000000000000000000000000000000000586e",7,80668,66058600
"000000000000000000000000000000000000000000000000000000000000587c",14,13223,66071823
"00000000000000000000000000000000000000000000000000000000000058d3",87,217934,66289757
"00000000000000000000000000000000000000000000000000000000000058da",7,45686,66335443
"00000000000000000000000000000000000000000000000000000000000058e0",6,35037,66370480
"00000000000000000000000000000000000000000000000000000000000058e1",1,80,66370560
"00000000000000000000000000000000000000000000000000000000000058e4",3,1129,66371689
"00000000000000000000000000000000000000000000000000000000000058e5",1,91,66371780
"00000000000000000000000000000000000000000000000000000000000058e6",1,76,66371856
"00000000000000000000000000000000000000000000000000000000000058ec",6,467,66372323
"00000000000000000000000000000000000000000000000000000000000058f7",11,20164,66392487
"0000000000000000000000000000000000000000000000000000000000005905",13,12748,66405235
"0000000000000000000000000000000000000000000000000000000000005909",4,55325,66460560
"0000000000000000000000000000000000000000000000000000000000005911",8,21500,66482060
"0000000000000000000000000000000000000000000000000000000000005923",18,24495,66506555
"0000000000000000000000000000000000000000000000000000000000005933",16,3763,66510318
"0000000000000000000000000000000000000000000000000000000000005939",6,18932,66529250
"000000000000000000000000000000000000000000000000000000000000594d",20,220785,66750035
"0000000000000000000000000000000000000000000000000000000000005952",5,53480,66803515
"0000000000000000000000000000000000000000000000000000000000005971",31,101191,66904706
"0000000000000000000000000000000000000000000000000000000000005972",1,96,66904802
"0000000000000000000000000000000000000000000000000000000000005973",1,2284,66907086
"0000000000000000000000000000000000000000000000000000000000005980",13,41469,66948555
"00000000000000000000000000000000000000000000000000000000000059b8",56,258343,67206898
"00000000000000000000000000000000000000000000000000000000000059b9",1,146,67207044
"00000000000000000000000000000000000000000000000000000000000059cb",18,61308,67268352
"00000000000000000000000000000000000000000000000000000000000059d3",8,72162,67340514
"00000000000000000000000000000000000000000000000000000000000059e0",13,64324,67404838
"00000000000000000000000000000000000000000000000000000000000059f9",25,63182,67468020
"0000000000000000000000000000000000000000000000000000000000005a01",7,25722,67493742
"0000000000000000000000000000000000000000000000000000000000005a19",24,40817,67534559
"0000000000000000000000000000000000000000000000000000000000005a28",15,32288,67566847
"0000000000000000000000000000000000000000000000000000000000005a2b",3,9625,67576472
"0000000000000000000000000000000000000000000000000000000000005a34",9,83764,67660236
"0000000000000000000000000000000000000000000000000000000000005a55",33,244972,67905208
"0000000000000000000000000000000000000000000000000000000000005a66",17,40196,67945404
"0000000000000000000000000000000000000000000000000000000000005a67",1,141,67945545
"0000000000000000000000000000000000000000000000000000000000005a73",12,88654,68034199
"0000000000000000000000000000000000000000000000000000000000005a74",1,76,68034275
"0000000000000000000000000000000000000000000000000000000000005a83",15,59790,68094065
"0000000000000000000000000000000000000000000000000000000000005a8a",7,22869,68116934
"0000000000000000000000000000000000000000000000000000000000005a94",10,10844,68127778
"0000000000000000000000000000000000000000000000000000000000005ab7",35,78209,68205987
"0000000000000000000000000000000000000000000000000000000000005ac3",12,9077,68215064
"0000000000000000000000000000000000000000000000000000000000005ac5",2,147,68215211
"0000000000000000000000000000000000000000000000000000000000005ada",21,11368,68226579
"0000000000000000000000000000000000000000000000000000000000005ae5",11,11700,68238279
"0000000000000000000000000000000000000000000000000000000000005afe",25,12785,68251064
"0000000000000000000000000000000000000000000000000000000000005b07",8,1502,68252566
"0000000000000000000000000000000000000000000000000000000000005b10",9,1250,68253816
"0000000000000000000000000000000000000000000000000000000000005b13",3,2177,68255993
"0000000000000000000000000000000000000000000000000000000000005b1f",12,6199,68262192
"0000000000000000000000000000000000000000000000000000000000005b26",7,760,68262952
"0000000000000000000000000000000000000000000000000000000000005b29",3,3501,68266453
"0000000000000000000000000000000000000000000000000000000000005b2a",1,77,68266530
"0000000000000000000000000000000000000000000000000000000000005b37",13,6034,68272564
"0000000000000000000000000000000000000000000000000000000000005b47",16,3658,68276222
"0000000000000000000000000000000000000000000000000000000000005b4a",3,5857,68282079
"0000000000000000000000000000000000000000000000000000000000005b52",8,1100,68283179
"0000000000000000000000000000000000000000000000000000000000005b53",1,141,68283320
"0000000000000000000000000000000000000000000000000000000000005b61",14,10868,68294188
"0000000000000000000000000000000000000000000000000000000000005b67",6,825,68295013
"0000000000000000000000000000000000000000000000000000000000005b68",1,136,68295149
"0000000000000000000000000000000000000000000000000000000000005b71",9,4407,68299556
"0000000000000000000000000000000000000000000000000000000000005b83",18,18326,68317882
"0000000000000000000000000000000000000000000000000000000000005b89",6,5238,68323120
"0000000000000000000000000000000000000000000000000000000000005b9a",17,17258,68340378
"0000000000000000000000000000000000000000000000000000000000005b9d",3,4354,68344732
"0000000000000000000000000000000000000000000000000000000000005bc6",41,92393,68437125
"0000000000000000000000000000000000000000000000000000000000005bc8",2,170,68437295
"0000000000000000000000000000000000000000000000000000000000005bdc",20,2434,68439729
"0000000000000000000000000000000000000000000000000000000000005bee",18,14245,68453974
"0000000000000000000000000000000000000000000000000000000000005c00",17,7655,68461629
"0000000000000000000000000000000000000000000000000000000000005c08",8,12892,68474521
"0000000000000000000000000000000000000000000000000000000000005c19",17,4855,68479376
"0000000000000000000000000000000000000000000000000000000000005c20",7,663,68480039
"0000000000000000000000000000000000000000000000000000000000005c2b",11,1047,68481086
"0000000000000000000000000000000000000000000000000000000000005c2c",1,102,68481188
"0000000000000000000000000000000000000000000000000000000000005c3b",15,17971,68499159
"0000000000000000000000000000000000000000000000000000000000005c4b",16,14080,68513239
"0000000000000000000000000000000000000000000000000000000000005c4d",2,202,68513441
"0000000000000000000000000000000000000000000000000000000000005c51",4,375,68513816
"0000000000000000000000000000000000000000000000000000000000005c59",8,5482,68519298
"0000000000000000000000000000000000000000000000000000000000005c74",27,82376,68601674
"0000000000000000000000000000000000000000000000000000000000005c98",36,139309,68740983
"0000000000000000000000000000000000000000000000000000000000005c9a",2,151,68741134
"0000000000000000000000000000000000000000000000000000000000005cb9",31,94187,68835321
"0000000000000000000000000000000000000000000000000000000000005cc9",16,109802,68945123
"0000000000000000000000000000000000000000000000000000000000005ce2",25,9220,68954343
"0000000000000000000000000000000000000000000000000000000000005cf9",23,16585,68970928
"0000000000000000000000000000000000000000000000000000000000005d18",30,48218,69019146
"0000000000000000000000000000000000000000000000000000000000005d31",25,14699,69033845
"0000000000000000000000000000000000000000000000000000000000005d37",6,1018,69034863
"0000000000000000000000000000000000000000000000000000000000005d64",45,27544,69062407
"0000000000000000000000000000000000000000000000000000000000005d6f",11,10869,69073276
"0000000000000000000000000000000000000000000000000000000000005d79",10,6214,69079490
"0000000000000000000000000000000000000000000000000000000000005d83",10,3880,69083370
"0000000000000000000000000000000000000000000000000000000000005d8d",10,3735,69087105
"0000000000000000000000000000000000000000000000000000000000005daa",29,16767,69103872
"0000000000000000000000000000000000000000000000000000000000005dac",2,2871,69106743
"0000000000000000000000000000000000000000000000000000000000005db1",5,1623,69108366
"0000000000000000000000000000000000000000000000000000000000005db2",1,82,69108448
"0000000000000000000000000000000000000000000000000000000000005dbc",10,2873,69111321
"0000000000000000000000000000000000000000000000000000000000005dbd",1,82,69111403
"0000000000000000000000000000000000000000000000000000000000005dc2",5,4739,69116142
"0000000000000000000000000000000000000000000000000000000000005dcd",11,56607,69172749
"0000000000000000000000000000000000000000000000000000000000005dd8",11,42415,69215164
"0000000000000000000000000000000000000000000000000000000000005df0",24,40164,69255328
"0000000000000000000000000000000000000000000000000000000000005df4",4,18419,69273747
"0000000000000000000000000000000000000000000000000000000000005e04",15,12897,69286644
