x0,3b7db59ddf063201db7fe352d68f1e01cb59f7e1f7930baf3962ef3b7e858b28
Era,1,Eratimeout,300
"0000000000000000000000000000000000000000000000000000000000006269",151,570220,77555476
"000000000000000000000000000000000000000000000000000000000000629b",50,268364,77823840
"00000000000000000000000000000000000000000000000000000000000062a5",10,13906,77837746
"00000000000000000000000000000000000000000000000000000000000062ba",21,198210,78035956
"0000000000000000000000000000000000000000000000000000000000006392",215,394809,78430765
"00000000000000000000000000000000000000000000000000000000000063dd",75,76113,78506878
"0000000000000000000000000000000000000000000000000000000000006407",41,22365,78529243
"000000000000000000000000000000000000000000000000000000000000647b",116,235172,78764415
"0000000000000000000000000000000000000000000000000000000000006538",188,410337,79174752
"00000000000000000000000000000000000000000000000000000000000065a0",104,503847,79678599
"00000000000000000000000000000000000000000000000000000000000065a7",7,20321,79698920
"00000000000000000000000000000000000000000000000000000000000065cb",36,132816,79831736
"00000000000000000000000000000000000000000000000000000000000065f7",44,220243,80051979
"000000000000000000000000000000000000000000000000000000000000664b",83,100781,80152760
"000000000000000000000000000000000000000000000000000000000000664f",4,564,80153324
"0000000000000000000000000000000000000000000000000000000000006671",34,163171,80316495
"0000000000000000000000000000000000000000000000000000000000006735",195,540616,80857111
"0000000000000000000000000000000000000000000000000000000000006769",52,169038,81026149
"00000000000000000000000000000000000000000000000000000000000067b9",80,195201,81221350
"00000000000000000000000000000000000000000000000000000000000067c0",7,4273,81225623
"000000000000000000000000000000000000000000000000000000000000689d",220,548544,81774167
"00000000000000000000000000000000000000000000000000000000000068af",18,121647,81895814
"00000000000000000000000000000000000000000000000000000000000068cd",30,46981,81942795
"00000000000000000000000000000000000000000000000000000000000068d1",4,24210,81967005
"0000000000000000000000000000000000000000000000000000000000006944",114,324303,82291308
"0000000000000000000000000000000000000000000000000000000000006948",4,4265,82295573
"0000000000000000000000000000000000000000000000000000000000006963",27,33707,82329280
"000000000000000000000000000000000000000000000000000000000000699f",60,42150,82371430
"0000000000000000000000000000000000000000000000000000000000006a35",149,85350,82456780
"0000000000000000000000000000000000000000000000000000000000006a67",50,57764,82514544
"0000000000000000000000000000000000000000000000000000000000006b12",170,112726,82627270
"0000000000000000000000000000000000000000000000000000000000006b3e",44,25896,82653166
"0000000000000000000000000000000000000000000000000000000000006b58",26,10202,82663368
"0000000000000000000000000000000000000000000000000000000000006b6e",22,27966,82691334
"0000000000000000000000000000000000000000000000000000000000006bd2",100,106897,82798231
"0000000000000000000000000000000000000000000000000000000000006c2c",89,92553,82890784
"0000000000000000000000000000000000000000000000000000000000006c77",75,104702,82995486
"0000000000000000000000000000000000000000000000000000000000006cbe",71,129079,83124565
"0000000000000000000000000000000000000000000000000000000000006ced",47,37913,83162478
"0000000000000000000000000000000000000000000000000000000000006d1c",46,46437,83208915
"0000000000000000000000000000000000000000000000000000000000006d7e",98,72043,83280958
"0000000000000000000000000000000000000000000000000000000000006e30",177,117959,83398917
"0000000000000000000000000000000000000000000000000000000000006e4d",29,16581,83415498
"0000000000000000000000000000000000000000000000000000000000006e5c",15,7186,83422684
"0000000000000000000000000000000000000000000000000000000000006e7a",30,14824,83437508
"0000000000000000000000000000000000000000000000000000000000006e7c",2,159,83437667
"0000000000000000000000000000000000000000000000000000000000006eb1",53,53226,83490893
"0000000000000000000000000000000000000000000000000000000000006ed8",39,22715,83513608
"0000000000000000000000000000000000000000000000000000000000006f3d",100,54956,83568564
"0000000000000000000000000000000000000000000000000000000000006f84",71,74131,83642695
"0000000000000000000000000000000000000000000000000000000000006f96",18,13898,83656593
"0000000000000000000000000000000000000000000000000000000000006fd9",67,49530,83706123
"0000000000000000000000000000000000000000000000000000000000006fe9",16,46182,83752305
"00000000000000000000000000000000000000000000000000000000000070b3",201,671576,84423881
"00000000000000000000000000000000000000000000000000000000000070ea",55,191943,84615824
"000000000000000000000000000000000000000000000000000000000000720c",288,615047,85230871
"000000000000000000000000000000000000000000000000000000000000721e",18,22974,85253845
"0000000000000000000000000000000000000000000000000000000000007248",42,10705,85264550
"0000000000000000000000000000000000000000000000000000000000007338",239,309266,85573816
"0000000000000000000000000000000000000000000000000000000000007340",8,8146,85581962
"000000000000000000000000000000000000000000000000000000000000736a",42,19695,85601657
"000000000000000000000000000000000000000000000000000000000000736b",1,74,85601731
"0000000000000000000000000000000000000000000000000000000000007387",28,67168,85668899
"0000000000000000000000000000000000000000000000000000000000007421",153,543535,86212434
"0000000000000000000000000000000000000000000000000000000000007459",56,34284,86246718
"0000000000000000000000000000000000000000000000000000000000007468",15,44464,86291182
"000000000000000000000000000000000000000000000000000000000000746a",2,159,86291341
"00000000000000000000000000000000000000000000000000000000000074de",116,239461,86530802
"0000000000000000000000000000000000000000000000000000000000007540",97,273411,86804213
"000000000000000000000000000000000000000000000000000000000000755e",30,99860,86904073
"0000000000000000000000000000000000000000000000000000000000007574",22,113399,87017472
"000000000000000000000000000000000000000000000000000000000000759f",43,239032,87256504
"00000000000000000000000000000000000000000000000000000000000075bb",28,59868,87316372
"00000000000000000000000000000000000000000000000000000000000075d5",26,6973,87323345
"000000000000000000000000000000000000000000000000000000000000760c",54,358443,87681788
"000000000000000000000000000000000000000000000000000000000000773c",303,290995,87972783
"0000000000000000000000000000000000000000000000000000000000007752",22,7637,87980420
"0000000000000000000000000000000000000000000000000000000000007760",14,14294,87994714
"0000000000000000000000000000000000000000000000000000000000007768",8,1085,87995799
"0000000000000000000000000000000000000000000000000000000000007773",11,1461,87997260
"00000000000000000000000000000000000000000000000000000000000077a7",52,34843,88032103
"00000000000000000000000000000000000000000000000000000000000077b1",10,1289,88033392
"00000000000000000000000000000000000000000000000000000000000077d7",38,23898,88057290
"00000000000000000000000000000000000000000000000000000000000077d8",1,102,88057392
"000000000000000000000000000000000000000000000000000000000000783e",101,284128,88341520
"0000000000000000000000000000000000000000000000000000000000007877",57,336068,88677588
"000000000000000000000000000000000000000000000000000000000000787a",3,2318,88679906
"000000000000000000000000000000000000000000000000000000000000789c",34,44657,88724563
"00000000000000000000000000000000000000000000000000000000000078aa",14,137258,88861821
"00000000000000000000000000000000000000000000000000000000000078d3",41,240304,89102125
"00000000000000000000000000000000000000000000000000000000000078e0",13,981,89103106
"00000000000000000000000000000000000000000000000000000000000078f4",20,46163,89149269
"00000000000000000000000000000000000000000000000000000000000078fa",6,43277,89192546
"0000000000000000000000000000000000000000000000000000000000007909",14,129527,89322073
"00000000000000000000000000000000000000000000000000000000000079b8",175,268943,89591016
"0000000000000000000000000000000000000000000000000000000000007a01",72,236945,89827961
"0000000000000000000000000000000000000000000000000000000000007a28",39,71271,89899232
"0000000000000000000000000000000000000000000000000000000000007a78",80,343478,90242710
"0000000000000000000000000000000000000000000000000000000000007af0",120,69264,90311974
"0000000000000000000000000000000000000000000000000000000000007b0a",25,20350,90332324
"0000000000000000000000000000000000000000000000000000000000007b0c",2,240,90332564
"0000000000000000000000000000000000000000000000000000000000007b36",42,73356,90405920
"0000000000000000000000000000000000000000000000000000000000007b8b",85,345721,90751641
"0000000000000000000000000000000000000000000000000000000000007b98",13,10294,90761935
"0000000000000000000000000000000000000000000000000000000000007bbe",38,39649,90801584
"0000000000000000000000000000000000000000000000000000000000007bd1",19,76527,90878111
"0000000000000000000000000000000000000000000000000000000000007bd6",5,1507,90879618
"0000000000000000000000000000000000000000000000000000000000007c1a",67,250670,91130288
"0000000000000000000000000000000000000000000000000000000000007dd6",443,1931619,93061907
"0000000000000000000000000000000000000000000000000000000000007e19",66,397536,93459443
"0000000000000000000000000000000000000000000000000000000000007e37",30,80343,93539786
"0000000000000000000000000000000000000000000000000000000000007e5e",39,172241,93712027
"0000000000000000000000000000000000000000000000000000000000007ea7",73,468739,94180766
"0000000000000000000000000000000000000000000000000000000000007eb2",11,15017,94195783
"0000000000000000000000000000000000000000000000000000000000007f6d",186,973202,95168985
"0000000000000000000000000000000000000000000000000000000000007f7e",17,97417,95266402
"0000000000000000000000000000000000000000000000000000000000007ff1",115,220147,95486549
"0000000000000000000000000000000000000000000000000000000000008058",102,124994,95611543
"00000000000000000000000000000000000000000000000000000000000080f5",157,577414,96188957
"00000000000000000000000000000000000000000000000000000000000081a0",170,560912,96749869
"00000000000000000000000000000000000000000000000000000000000081ca",42,121186,96871055
"00000000000000000000000000000000000000000000000000000000000081d9",15,40067,96911122
"0000000000000000000000000000000000000000000000000000000000008217",61,322745,97233867
"000000000000000000000000000000000000000000000000000000000000827d",102,136461,97370328
"000000000000000000000000000000000000000000000000000000000000828a",13,21251,97391579
"00000000000000000000000000000000000000000000000000000000000082ca",64,339288,97730867
"00000000000000000000000000000000000000000000000000000000000082d6",12,1685,97732552
"0000000000000000000000000000000000000000000000000000000000008327",80,264855,97997407
"000000000000000000000000000000000000000000000000000000000000838e",103,434610,98432017
"00000000000000000000000000000000000000000000000000000000000083b5",39,86696,98518713
"0000000000000000000000000000000000000000000000000000000000008453",157,850842,99369555
"0000000000000000000000000000000000000000000000000000000000008468",21,78244,99447799
"0000000000000000000000000000000000000000000000000000000000008488",32,17621,99465420
"00000000000000000000000000000000000000000000000000000000000084f4",108,84907,99550327
"000000000000000000000000000000000000000000000000000000000000851a",37,23921,99574248
"0000000000000000000000000000000000000000000000000000000000008572",88,46864,99621112
"0000000000000000000000000000000000000000000000000000000000008608",149,173378,99794490
"0000000000000000000000000000000000000000000000000000000000008616",14,8274,99802764
"0000000000000000000000000000000000000000000000000000000000008618",2,42488,99845252
"0000000000000000000000000000000000000000000000000000000000008628",16,27310,99872562
"000000000000000000000000000000000000000000000000000000000000864b",35,175856,100048418
"00000000000000000000000000000000000000000000000000000000000086a9",94,497431,100545849
"0000000000000000000000000000000000000000000000000000000000008728",126,140461,100686310
"0000000000000000000000000000000000000000000000000000000000008735",13,970,100687280
"0000000000000000000000000000000000000000000000000000000000008745",16,61466,100748746
"000000000000000000000000000000000000000000000000000000000000875e",25,4772,100753518
"000000000000000000000000000000000000000000000000000000000000876b",13,39248,100792766
"00000000000000000000000000000000000000000000000000000000000088a4",312,586261,101379027
"00000000000000000000000000000000000000000000000000000000000088aa",6,6153,101385180
"00000000000000000000000000000000000000000000000000000000000088c3",25,18313,101403493
"000000000000000000000000000000000000000000000000000000000000891f",91,81851,101485344
"0000000000000000000000000000000000000000000000000000000000008961",66,43586,101528930
"00000000000000000000000000000000000000000000000000000000000089b7",86,48986,101577916
"0000000000000000000000000000000000000000000000000000000000008a43",139,80732,101658648
"0000000000000000000000000000000000000000000000000000000000008a70",45,53538,101712186
"0000000000000000000000000000000000000000000000000000000000008a76",6,9222,101721408
"0000000000000000000000000000000000000000000000000000000000008abe",72,57641,101779049
"0000000000000000000000000000000000000000000000000000000000008b24",101,142149,101921198
"0000000000000000000000000000000000000000000000000000000000008b32",14,3787,101924985
"0000000000000000000000000000000000000000000000000000000000008c79",326,186053,102111038
"0000000000000000000000000000000000000000000000000000000000008cfd",132,82475,102193513
"0000000000000000000000000000000000000000000000000000000000008d99",155,178061,102371574
"0000000000000000000000000000000000000000000000000000000000008db0",23,14074,102385648
"0000000000000000000000000000000000000000000000000000000000008dbe",14,5366,102391014
"0000000000000000000000000000000000000000000000000000000000008def",49,51325,102442339
"0000000000000000000000000000000000000000000000000000000000008ebf",207,168334,102610673
"0000000000000000000000000000000000000000000000000000000000008efc",61,23900,102634573
"0000000000000000000000000000000000000000000000000000000000008f23",38,34090,102668663
"0000000000000000000000000000000000000000000000000000000000008f61",62,50657,102719320
"0000000000000000000000000000000000000000000000000000000000008fcc",107,19904,102739224
"0000000000000000000000000000000000000000000000000000000000009003",54,24307,102763531
"0000000000000000000000000000000000000000000000000000000000009071",110,47182,102810713
"00000000000000000000000000000000000000000000000000000000000090a2",49,22095,102832808
"00000000000000000000000000000000000000000000000000000000000090b6",20,10731,102843539
"0000000000000000000000000000000000000000000000000000000000009104",77,68984,102912523
"0000000000000000000000000000000000000000000000000000000000009139",53,17392,102929915
"0000000000000000000000000000000000000000000000000000000000009179",64,44575,102974490
"00000000000000000000000000000000000000000000000000000000000091a3",42,19334,102993824
"0000000000000000000000000000000000000000000000000000000000009293",239,213971,103207795
"00000000000000000000000000000000000000000000000000000000000092b6",35,65355,103273150
"00000000000000000000000000000000000000000000000000000000000092f6",64,36036,103309186
"000000000000000000000000000000000000000000000000000000000000930e",23,10090,103319276
"000000000000000000000000000000000000000000000000000000000000934b",61,18427,103337703
"00000000000000000000000000000000000000000000000000000000000093c2",119,78025,103415728
"00000000000000000000000000000000000000000000000000000000000093ce",12,7166,103422894
"00000000000000000000000000000000000000000000000000000000000093e6",24,37749,103460643
"000000000000000000000000000000000000000000000000000000000000940b",36,31969,103492612
"0000000000000000000000000000000000000000000000000000000000009414",9,15704,103508316
"000000000000000000000000000000000000000000000000000000000000945b",71,194358,103702674
"00000000000000000000000000000000000000000000000000000000000094c8",109,535977,104238651
"00000000000000000000000000000000000000000000000000000000000094d6",14,6227,104244878
"00000000000000000000000000000000000000000000000000000000000094e7",17,297888,104542766
"000000000000000000000000000000000000000000000000000000000000952c",68,152828,104695594
"000000000000000000000000000000000000000000000000000000000000952d",1,2820,104698414
"0000000000000000000000000000000000000000000000000000000000009598",107,164698,104863112
"00000000000000000000000000000000000000000000000000000000000095f2",90,51267,104914379
"00000000000000000000000000000000000000000000000000000000000096f6",259,1106927,106021306
"00000000000000000000000000000000000000000000000000000000000097af",184,189491,106210797
"00000000000000000000000000000000000000000000000000000000000097be",15,7190,106217987
"000000000000000000000000000000000000000000000000000000000000988b",204,187510,106405497
"00000000000000000000000000000000000000000000000000000000000098ac",33,24815,106430312
"00000000000000000000000000000000000000000000000000000000000098dd",49,79854,106510166
"0000000000000000000000000000000000000000000000000000000000009914",54,70911,106581077
"000000000000000000000000000000000000000000000000000000000000991d",9,10145,106591222
"0000000000000000000000000000000000000000000000000000000000009946",41,181118,106772340
"0000000000000000000000000000000000000000000000000000000000009983",61,203525,106975865
"0000000000000000000000000000000000000000000000000000000000009985",2,1019,106976884
"0000000000000000000000000000000000000000000000000000000000009991",12,30111,107006995
"0000000000000000000000000000000000000000000000000000000000009992",1,2065,107009060
"00000000000000000000000000000000000000000000000000000000000099af",29,68172,107077232
"00000000000000000000000000000000000000000000000000000000000099b0",1,78,107077310
"00000000000000000000000000000000000000000000000000000000000099e0",48,164242,107241552
"00000000000000000000000000000000000000000000000000000000000099ed",13,28244,107269796
"0000000000000000000000000000000000000000000000000000000000009a1f",49,125486,107395282
"0000000000000000000000000000000000000000000000000000000000009a5e",63,286535,107681817
"0000000000000000000000000000000000000000000000000000000000009a90",50,111580,107793397
"0000000000000000000000000000000000000000000000000000000000009b37",166,708512,108501909
"0000000000000000000000000000000000000000000000000000000000009b73",60,232470,108734379
"0000000000000000000000000000000000000000000000000000000000009b74",1,4309,108738688
"0000000000000000000000000000000000000000000000000000000000009c25",176,458902,109197590
"0000000000000000000000000000000000000000000000000000000000009c2a",5,4011,109201601
"0000000000000000000000000000000000000000000000000000000000009c5d",51,387789,109589390
"0000000000000000000000000000000000000000000000000000000000009cbe",97,484596,110073986
"0000000000000000000000000000000000000000000000000000000000009cea",44,98204,110172190
"0000000000000000000000000000000000000000000000000000000000009cf3",9,851,110173041
"0000000000000000000000000000000000000000000000000000000000009cfa",7,652,110173693
"0000000000000000000000000000000000000000000000000000000000009d04",9,49152,110222845
"0000000000000000000000000000000000000000000000000000000000009d14",16,9409,110232254
"0000000000000000000000000000000000000000000000000000000000009d2a",22,240426,110472680
"0000000000000000000000000000000000000000000000000000000000009d2f",5,3854,110476534
"0000000000000000000000000000000000000000000000000000000000009d75",70,430483,110907017
"0000000000000000000000000000000000000000000000000000000000009da1",44,278896,111185913
"0000000000000000000000000000000000000000000000000000000000009ddc",59,241552,111427465
"0000000000000000000000000000000000000000000000000000000000009dfe",34,89618,111517083
"0000000000000000000000000000000000000000000000000000000000009e3a",59,180901,111697984
"0000000000000000000000000000000000000000000000000000000000009e5d",35,14683,111712667
"0000000000000000000000000000000000000000000000000000000000009ea8",75,269256,111981923
"0000000000000000000000000000000000000000000000000000000000009eb4",12,1690,111983613
"0000000000000000000000000000000000000000000000000000000000009f65",176,397069,112380682
"0000000000000000000000000000000000000000000000000000000000009f7d",24,125605,112506287
"0000000000000000000000000000000000000000000000000000000000009ffb",126,445942,112952229
"000000000000000000000000000000000000000000000000000000000000a006",10,40059,112992288
"000000000000000000000000000000000000000000000000000000000000a013",13,49933,113042221
"000000000000000000000000000000000000000000000000000000000000a087",116,607034,113649255
"000000000000000000000000000000000000000000000000000000000000a08e",7,21672,113670927
"000000000000000000000000000000000000000000000000000000000000a0bc",46,86493,113757420
"000000000000000000000000000000000000000000000000000000000000a0be",2,81401,113838821
"000000000000000000000000000000000000000000000000000000000000a0ec",46,27101,113865922
"000000000000000000000000000000000000000000000000000000000000a15e",113,239341,114105263
"000000000000000000000000000000000000000000000000000000000000a18a",44,93514,114198777
"000000000000000000000000000000000000000000000000000000000000a190",6,5750,114204527
"000000000000000000000000000000000000000000000000000000000000a28c",251,348047,114552574
"000000000000000000000000000000000000000000000000000000000000a302",117,427069,114979643
"000000000000000000000000000000000000000000000000000000000000a3bf",189,866380,115846023
"000000000000000000000000000000000000000000000000000000000000a407",71,227421,116073444
"000000000000000000000000000000000000000000000000000000000000a41e",23,73567,116147011
"000000000000000000000000000000000000000000000000000000000000a434",22,28490,116175501
"000000000000000000000000000000000000000000000000000000000000a439",5,2043,116177544
"000000000000000000000000000000000000000000000000000000000000a492",89,132991,116310535
"000000000000000000000000000000000000000000000000000000000000a49d",11,31980,116342515
"000000000000000000000000000000000000000000000000000000000000a4e3",70,274011,116616526
"000000000000000000000000000000000000000000000000000000000000a4ec",9,39437,116655963
"000000000000000000000000000000000000000000000000000000000000a4f4",8,8215,116664178
"000000000000000000000000000000000000000000000000000000000000a500",11,67557,116731735
"000000000000000000000000000000000000000000000000000000000000a537",55,113312,116845047
"000000000000000000000000000000000000000000000000000000000000a563",44,156200,117001247
"000000000000000000000000000000000000000000000000000000000000a57e",27,202281,117203528
"000000000000000000000000000000000000000000000000000000000000a5b0",50,148510,117352038
"000000000000000000000000000000000000000000000000000000000000a659",168,424977,117777015
"000000000000000000000000000000000000000000000000000000000000a65a",1,76,117777091
"000000000000000000000000000000000000000000000000000000000000a67e",36,106724,117883815
"000000000000000000000000000000000000000000000000000000000000a686",8,29884,117913699
"000000000000000000000000000000000000000000000000000000000000a6bb",53,195235,118108934
"000000000000000000000000000000000000000000000000000000000000a741",133,615025,118723959
"000000000000000000000000000000000000000000000000000000000000a83c",250,767062,119491021
"000000000000000000000000000000000000000000000000000000000000a843",7,6356,119497377
"000000000000000000000000000000000000000000000000000000000000a96c",296,210576,119707953
"000000000000000000000000000000000000000000000000000000000000a995",41,51887,119759840
"000000000000000000000000000000000000000000000000000000000000a9e1",76,37666,119797506
"000000000000000000000000000000000000000000000000000000000000a9ea",9,15228,119812734
"000000000000000000000000000000000000000000000000000000000000a9f4",10,9904,119822638
"000000000000000000000000000000000000000000000000000000000000aa1e",41,42237,119864875
"000000000000000000000000000000000000000000000000000000000000aa5a",60,24342,119889217
"000000000000000000000000000000000000000000000000000000000000aa8b",49,34551,119923768
"000000000000000000000000000000000000000000000000000000000000aace",67,54552,119978320
"000000000000000000000000000000000000000000000000000000000000aafe",48,51597,120029917
"000000000000000000000000000000000000000000000000000000000000ab1a",27,13389,120043306
"000000000000000000000000000000000000000000000000000000000000ab76",92,68964,120112270
"000000000000000000000000000000000000000000000000000000000000ab7d",7,1191,120113461
"000000000000000000000000000000000000000000000000000000000000abdd",96,61439,120174900
"000000000000000000000000000000000000000000000000000000000000ac20",66,205302,120380202
"000000000000000000000000000000000000000000000000000000000000ac9b",123,267369,120647571
"000000000000000000000000000000000000000000000000000000000000ad29",141,576442,121224013
"000000000000000000000000000000000000000000000000000000000000ad6d",68,254015,121478028
"000000000000000000000000000000000000000000000000000000000000ae41",211,406536,121884564
"000000000000000000000000000000000000000000000000000000000000ae5d",28,17286,121901850
"000000000000000000000000000000000000000000000000000000000000aeb3",86,71765,121973615
"000000000000000000000000000000000000000000000000000000000000af22",110,96067,122069682
"000000000000000000000000000000000000000000000000000000000000af31",15,9521,122079203
"000000000000000000000000000000000000000000000000000000000000af4f",30,16126,122095329
"000000000000000000000000000000000000000000000000000000000000af88",57,32196,122127525
"000000000000000000000000000000000000000000000000000000000000afb5",45,30680,122158205
"000000000000000000000000000000000000000000000000000000000000b060",170,317595,122475800
"000000000000000000000000000000000000000000000000000000000000b0ad",77,244835,122720635
"000000000000000000000000000000000000000000000000000000000000b10d",95,418982,123139617
"000000000000000000000000000000000000000000000000000000000000b118",11,12873,123152490
"000000000000000000000000000000000000000000000000000000000000b151",57,154307,123306797
"000000000000000000000000000000000000000000000000000000000000b152",1,139,123306936
"000000000000000000000000000000000000000000000000000000000000b1c4",114,562316,123869252
"000000000000000000000000000000000000000000000000000000000000b1d8",20,109343,123978595
"000000000000000000000000000000000000000000000000000000000000b23b",98,587594,124566189
"000000000000000000000000000000000000000000000000000000000000b263",40,214552,124780741
"000000000000000000000000000000000000000000000000000000000000b266",3,640,124781381
"000000000000000000000000000000000000000000000000000000000000b2a2",60,171710,124953091
"000000000000000000000000000000000000000000000000000000000000b2d7",53,73069,125026160
"000000000000000000000000000000000000000000000000000000000000b349",113,24603,125050763
"000000000000000000000000000000000000000000000000000000000000b367",30,25686,125076449
"000000000000000000000000000000000000000000000000000000000000b38d",38,42033,125118482
"000000000000000000000000000000000000000000000000000000000000b3e5",88,80099,125198581
"000000000000000000000000000000000000000000000000000000000000b523",316,699829,125898410
"000000000000000000000000000000000000000000000000000000000000b53e",27,143519,126041929
"000000000000000000000000000000000000000000000000000000000000b566",40,50099,126092028
"000000000000000000000000000000000000000000000000000000000000b56d",7,2064,126094092
"000000000000000000000000000000000000000000000000000000000000b5f4",135,373987,126468079
"000000000000000000000000000000000000000000000000000000000000b62d",56,151430,126619509
"000000000000000000000000000000000000000000000000000000000000b6b1",132,352369,126971878
"000000000000000000000000000000000000000000000000000000000000b6b4",3,45768,127017646
"000000000000000000000000000000000000000000000000000000000000b6d8",36,203325,127220971
"000000000000000000000000000000000000000000000000000000000000b801",295,659327,127880298
"000000000000000000000000000000000000000000000000000000000000b80a",9,1770,127882068
"000000000000000000000000000000000000000000000000000000000000b890",134,262598,128144666
"000000000000000000000000000000000000000000000000000000000000b8c5",53,37704,128182370
"000000000000000000000000000000000000000000000000000000000000b8c7",2,307,128182677
"000000000000000000000000000000000000000000000000000000000000b8d1",10,1600,128184277
"000000000000000000000000000000000000000000000000000000000000b8e6",21,15925,128200202
"000000000000000000000000000000000000000000000000000000000000b8f0",10,20581,128220783
"000000000000000000000000000000000000000000000000000000000000b926",53,224102,128444885
"000000000000000000000000000000000000000000000000000000000000b927",1,103,128444988
"000000000000000000000000000000000000000000000000000000000000b997",112,311762,128756750
"000000000000000000000000000000000000000000000000000000000000b9a6",15,52329,128809079
"000000000000000000000000000000000000000000000000000000000000ba04",93,271736,129080815
"000000000000000000000000000000000000000000000000000000000000ba19",21,49205,129130020
"000000000000000000000000000000000000000000000000000000000000ba60",71,334239,129464259
"000000000000000000000000000000000000000000000000000000000000ba64",4,31253,129495512
"000000000000000000000000000000000000000000000000000000000000ba67",3,49327,129544839
"000000000000000000000000000000000000000000000000000000000000ba73",12,104521,129649360
"000000000000000000000000000000000000000000000000000000000000baa7",52,203599,129852959
"000000000000000000000000000000000000000000000000000000000000bad1",42,161101,130014060
"000000000000000000000000000000000000000000000000000000000000bade",13,128754,130142814
"000000000000000000000000000000000000000000000000000000000000baef",17,238284,130381098
"000000000000000000000000000000000000000000000000000000000000bb18",40,149331,130530429
"000000000000000000000000000000000000000000000000000000000000bbe9",209,716789,131247218
"000000000000000000000000000000000000000000000000000000000000bc37",77,429327,131676545
"000000000000000000000000000000000000000000000000000000000000bc44",13,87939,131764484
"000000000000000000000000000000000000000000000000000000000000bc64",32,60588,131825072
"000000000000000000000000000000000000000000000000000000000000bd77",274,1193819,133018891
"000000000000000000000000000000000000000000000000000000000000bd7b",4,313,133019204
"000000000000000000000000000000000000000000000000000000000000bda3",40,269866,133289070
"000000000000000000000000000000000000000000000000000000000000be01",93,395510,133684580
"000000000000000000000000000000000000000000000000000000000000be5d",92,325457,134010037
"000000000000000000000000000000000000000000000000000000000000beea",141,583966,134594003
"000000000000000000000000000000000000000000000000000000000000bf02",23,56709,134650712
"000000000000000000000000000000000000000000000000000000000000bf77",117,458178,135108890
"000000000000000000000000000000000000000000000000000000000000bfa5",46,265753,135374643
"000000000000000000000000000000000000000000000000000000000000bff2",77,318977,135693620
"000000000000000000000000000000000000000000000000000000000000c051",94,451154,136144774
"000000000000000000000000000000000000000000000000000000000000c066",21,90407,136235181
"000000000000000000000000000000000000000000000000000000000000c078",18,165675,136400856
"000000000000000000000000000000000000000000000000000000000000c0da",98,427968,136828824
"000000000000000000000000000000000000000000000000000000000000c0f6",28,12842,136841666
"000000000000000000000000000000000000000000000000000000000000c1b9",194,328607,137170273
"000000000000000000000000000000000000000000000000000000000000c1bb",2,159,137170432
"000000000000000000000000000000000000000000000000000000000000c1bd",2,150,137170582
"000000000000000000000000000000000000000000000000000000000000c1fa",61,58841,137229423
"000000000000000000000000000000000000000000000000000000000000c20d",18,50948,137280371
"000000000000000000000000000000000000000000000000000000000000c292",133,333702,137614073
"000000000000000000000000000000000000000000000000000000000000c348",181,762990,138377063
"000000000000000000000000000000000000000000000000000000000000c34b",3,2889,138379952
"000000000000000000000000000000000000000000000000000000000000c34e",3,231,138380183
"000000000000000000000000000000000000000000000000000000000000c350",2,150,138380333
"000000000000000000000000000000000000000000000000000000000000c363",19,176712,138557045
"000000000000000000000000000000000000000000000000000000000000c458",244,732377,139289422
"000000000000000000000000000000000000000000000000000000000000c47e",38,29032,139318454
"000000000000000000000000000000000000000000000000000000000000c50c",141,137668,139456122
"000000000000000000000000000000000000000000000000000000000000c512",6,886,139457008
"000000000000000000000000000000000000000000000000000000000000c5a4",146,85805,139542813
"000000000000000000000000000000000000000000000000000000000000c5ba",22,13537,139556350
"000000000000000000000000000000000000000000000000000000000000c65d",162,72256,139628606
"000000000000000000000000000000000000000000000000000000000000c675",24,16494,139645100
"000000000000000000000000000000000000000000000000000000000000c706",144,235213,139880313
"000000000000000000000000000000000000000000000000000000000000c772",108,203503,140083816
"000000000000000000000000000000000000000000000000000000000000c7b1",63,303205,140387021
"000000000000000000000000000000000000000000000000000000000000c7da",41,186800,140573821
"000000000000000000000000000000000000000000000000000000000000c82d",82,227983,140801804
"000000000000000000000000000000000000000000000000000000000000c838",11,29757,140831561
"000000000000000000000000000000000000000000000000000000000000c85e",38,133987,140965548
"000000000000000000000000000000000000000000000000000000000000c8ce",112,542247,141507795
"000000000000000000000000000000000000000000000000000000000000c8ef",33,10633,141518428
"000000000000000000000000000000000000000000000000000000000000c906",22,12831,141531259
"000000000000000000000000000000000000000000000000000000000000c91c",22,26893,141558152
"000000000000000000000000000000000000000000000000000000000000c982",102,56311,141614463
"000000000000000000000000000000000000000000000000000000000000c9ef",109,149451,141763914
"000000000000000000000000000000000000000000000000000000000000ca03",19,85431,141849345
"000000000000000000000000000000000000000000000000000000000000ca8c",137,375402,142224747
"000000000000000000000000000000000000000000000000000000000000caa7",27,8662,142233409
"000000000000000000000000000000000000000000000000000000000000cb1c",116,64155,142297564
"000000000000000000000000000000000000000000000000000000000000cb26",10,8262,142305826
"000000000000000000000000000000000000000000000000000000000000cb7a",84,49376,142355202
"000000000000000000000000000000000000000000000000000000000000cb96",28,9773,142364975
"000000000000000000000000000000000000000000000000000000000000cba3",13,2691,142367666
"000000000000000000000000000000000000000000000000000000000000cbf8",85,62956,142430622
