x0,3b7db59ddf063201db7fe352d68f1e01cb59f7e1f7930baf3962ef3b7e858b28
Era,1,Eratimeout,300
"0000000000000000000000000000000000000000000000000000000000004277",35,42531,44498997
"0000000000000000000000000000000000000000000000000000000000004283",12,60348,44559345
"00000000000000000000000000000000000000000000000000000000000042cb",72,426715,44986060
"00000000000000000000000000000000000000000000000000000000000042d6",11,2103,44988163
"00000000000000000000000000000000000000000000000000000000000042da",4,6839,44995002
"00000000000000000000000000000000000000000000000000000000000042de",4,298,44995300
"00000000000000000000000000000000000000000000000000000000000042fc",30,38097,45033397
"0000000000000000000000000000000000000000000000000000000000004300",3,26751,45060148
"0000000000000000000000000000000000000000000000000000000000004316",22,17178,45077326
"0000000000000000000000000000000000000000000000000000000000004320",10,1948,45079274
"000000000000000000000000000000000000000000000000000000000000432c",12,73678,45152952
"0000000000000000000000000000000000000000000000000000000000004341",21,86005,45238957
"0000000000000000000000000000000000000000000000000000000000004345",4,2972,45241929
"0000000000000000000000000000000000000000000000000000000000004353",14,25099,45267028
"0000000000000000000000000000000000000000000000000000000000004362",15,104022,45371050
"0000000000000000000000000000000000000000000000000000000000004379",23,75453,45446503
"0000000000000000000000000000000000000000000000000000000000004389",16,70820,45517323
"00000000000000000000000000000000000000000000000000000000000043a4",27,65652,45582975
"00000000000000000000000000000000000000000000000000000000000043bc",24,168957,45751932
"00000000000000000000000000000000000000000000000000000000000043d0",20,58677,45810609
"00000000000000000000000000000000000000000000000000000000000043d1",1,74,45810683
"00000000000000000000000000000000000000000000000000000000000043ec",27,199459,46010142
"00000000000000000000000000000000000000000000000000000000000043f3",7,28970,46039112
"00000000000000000000000000000000000000000000000000000000000043fe",11,96524,46135636
"0000000000000000000000000000000000000000000000000000000000004405",6,2202,46137838
"000000000000000000000000000000000000000000000000000000000000440a",5,41321,46179159
"0000000000000000000000000000000000000000000000000000000000004413",9,71694,46250853
"0000000000000000000000000000000000000000000000000000000000004448",53,258733,46509586
"000000000000000000000000000000000000000000000000000000000000445e",22,174807,46684393
"0000000000000000000000000000000000000000000000000000000000004476",24,98714,46783107
"0000000000000000000000000000000000000000000000000000000000004485",15,61326,46844433
"00000000000000000000000000000000000000000000000000000000000044b1",44,87038,46931471
"00000000000000000000000000000000000000000000000000000000000044cf",30,115669,47047140
"00000000000000000000000000000000000000000000000000000000000044e6",23,96034,47143174
"00000000000000000000000000000000000000000000000000000000000044fc",22,136973,47280147
"0000000000000000000000000000000000000000000000000000000000004501",4,55598,47335745
"0000000000000000000000000000000000000000000000000000000000004503",2,221,47335966
"0000000000000000000000000000000000000000000000000000000000004514",17,107598,47443564
"0000000000000000000000000000000000000000000000000000000000004517",3,30379,47473943
"000000000000000000000000000000000000000000000000000000000000452c",21,75474,47549417
"0000000000000000000000000000000000000000000000000000000000004578",76,412101,47961518
"000000000000000000000000000000000000000000000000000000000000458f",23,200510,48162028
"000000000000000000000000000000000000000000000000000000000000459c",13,27729,48189757
"000000000000000000000000000000000000000000000000000000000000459f",3,1018,48190775
"00000000000000000000000000000000000000000000000000000000000045bd",30,117065,48307840
"00000000000000000000000000000000000000000000000000000000000045c5",8,41895,48349735
"00000000000000000000000000000000000000000000000000000000000045ca",5,56622,48406357
"00000000000000000000000000000000000000000000000000000000000045ec",34,237153,48643510
"00000000000000000000000000000000000000000000000000000000000045ef",3,237,48643747
"0000000000000000000000000000000000000000000000000000000000004608",24,250275,48894022
"0000000000000000000000000000000000000000000000000000000000004625",29,166768,49060790
"0000000000000000000000000000000000000000000000000000000000004628",3,46355,49107145
"000000000000000000000000000000000000000000000000000000000000463a",18,95160,49202305
"000000000000000000000000000000000000000000000000000000000000463d",3,15079,49217384
"00000000000000000000000000000000000000000000000000000000000046a2",101,542361,49759745
"00000000000000000000000000000000000000000000000000000000000046bc",26,68315,49828060
"00000000000000000000000000000000000000000000000000000000000046ea",46,203871,50031931
"00000000000000000000000000000000000000000000000000000000000046f8",14,50756,50082687
"000000000000000000000000000000000000000000000000000000000000470f",22,106912,50189599
"0000000000000000000000000000000000000000000000000000000000004725",22,78333,50267932
"0000000000000000000000000000000000000000000000000000000000004736",17,9996,50277928
"000000000000000000000000000000000000000000000000000000000000473b",5,1945,50279873
"0000000000000000000000000000000000000000000000000000000000004744",9,19578,50299451
"0000000000000000000000000000000000000000000000000000000000004755",17,70312,50369763
"0000000000000000000000000000000000000000000000000000000000004756",1,23979,50393742
"000000000000000000000000000000000000000000000000000000000000476a",20,114967,50508709
"0000000000000000000000000000000000000000000000000000000000004779",15,102068,50610777
"0000000000000000000000000000000000000000000000000000000000004782",9,1081,50611858
"000000000000000000000000000000000000000000000000000000000000478a",8,24885,50636743
"000000000000000000000000000000000000000000000000000000000000478f",5,2104,50638847
"0000000000000000000000000000000000000000000000000000000000004790",1,82,50638929
"00000000000000000000000000000000000000000000000000000000000047a4",20,12538,50651467
"00000000000000000000000000000000000000000000000000000000000047bf",27,59276,50710743
"00000000000000000000000000000000000000000000000000000000000047c7",8,20557,50731300
"0000000000000000000000000000000000000000000000000000000000004816",78,211135,50942435
"000000000000000000000000000000000000000000000000000000000000483d",39,164448,51106883
"0000000000000000000000000000000000000000000000000000000000004875",56,264739,51371622
"000000000000000000000000000000000000000000000000000000000000488e",25,73022,51444644
"000000000000000000000000000000000000000000000000000000000000489a",12,10951,51455595
"000000000000000000000000000000000000000000000000000000000000489c",2,159,51455754
"00000000000000000000000000000000000000000000000000000000000048b8",28,46115,51501869
"00000000000000000000000000000000000000000000000000000000000048cf",23,66177,51568046
"00000000000000000000000000000000000000000000000000000000000048df",16,97857,51665903
"0000000000000000000000000000000000000000000000000000000000004904",36,109549,51775452
"000000000000000000000000000000000000000000000000000000000000491d",25,195225,51970677
"0000000000000000000000000000000000000000000000000000000000004927",10,23783,51994460
"0000000000000000000000000000000000000000000000000000000000004938",17,190865,52185325
"0000000000000000000000000000000000000000000000000000000000004941",9,11754,52197079
"000000000000000000000000000000000000000000000000000000000000494a",9,2135,52199214
"000000000000000000000000000000000000000000000000000000000000496c",34,3039,52202253
"00000000000000000000000000000000000000000000000000000000000049a1",53,6451,52208704
"00000000000000000000000000000000000000000000000000000000000049a6",5,384,52209088
"00000000000000000000000000000000000000000000000000000000000049e3",61,102135,52311223
"0000000000000000000000000000000000000000000000000000000000004a23",63,317142,52628365
"0000000000000000000000000000000000000000000000000000000000004a52",47,157933,52786298
"0000000000000000000000000000000000000000000000000000000000004a54",2,180,52786478
"0000000000000000000000000000000000000000000000000000000000004a74",32,12662,52799140
"0000000000000000000000000000000000000000000000000000000000004a84",16,22004,52821144
"0000000000000000000000000000000000000000000000000000000000004a9a",22,33442,52854586
"0000000000000000000000000000000000000000000000000000000000004acc",50,36422,52891008
"0000000000000000000000000000000000000000000000000000000000004adc",16,14585,52905593
"0000000000000000000000000000000000000000000000000000000000004b05",40,77140,52982733
"0000000000000000000000000000000000000000000000000000000000004b06",1,75,52982808
"0000000000000000000000000000000000000000000000000000000000004b1d",23,90651,53073459
"0000000000000000000000000000000000000000000000000000000000004b1f",2,1384,53074843
"0000000000000000000000000000000000000000000000000000000000004b29",10,8076,53082919
"0000000000000000000000000000000000000000000000000000000000004b3b",18,63211,53146130
"0000000000000000000000000000000000000000000000000000000000004b62",39,153867,53299997
"0000000000000000000000000000000000000000000000000000000000004b6a",8,12809,53312806
"0000000000000000000000000000000000000000000000000000000000004b72",8,87970,53400776
"0000000000000000000000000000000000000000000000000000000000004b77",5,2151,53402927
"0000000000000000000000000000000000000000000000000000000000004b83",12,6486,53409413
"0000000000000000000000000000000000000000000000000000000000004b8c",9,689,53410102
"0000000000000000000000000000000000000000000000000000000000004c01",116,666002,54076104
"0000000000000000000000000000000000000000000000000000000000004c0a",9,55922,54132026
"0000000000000000000000000000000000000000000000000000000000004c0d",3,231,54132257
"0000000000000000000000000000000000000000000000000000000000004c30",35,154925,54287182
"0000000000000000000000000000000000000000000000000000000000004c3c",12,31707,54318889
"0000000000000000000000000000000000000000000000000000000000004c49",13,11920,54330809
"0000000000000000000000000000000000000000000000000000000000004c4c",3,3286,54334095
"0000000000000000000000000000000000000000000000000000000000004c57",11,127408,54461503
"0000000000000000000000000000000000000000000000000000000000004c5b",4,8684,54470187
"0000000000000000000000000000000000000000000000000000000000004c63",8,42382,54512569
"0000000000000000000000000000000000000000000000000000000000004c6f",12,40343,54552912
"0000000000000000000000000000000000000000000000000000000000004c84",21,55397,54608309
"0000000000000000000000000000000000000000000000000000000000004c88",4,4113,54612422
"0000000000000000000000000000000000000000000000000000000000004c8f",7,43139,54655561
"0000000000000000000000000000000000000000000000000000000000004cb4",37,218908,54874469
"0000000000000000000000000000000000000000000000000000000000004cc7",19,96266,54970735
"0000000000000000000000000000000000000000000000000000000000004cdd",22,69690,55040425
"0000000000000000000000000000000000000000000000000000000000004d08",42,172804,55213229
"0000000000000000000000000000000000000000000000000000000000004d23",27,99539,55312768
"0000000000000000000000000000000000000000000000000000000000004d2b",8,2177,55314945
"0000000000000000000000000000000000000000000000000000000000004d40",21,44075,55359020
"0000000000000000000000000000000000000000000000000000000000004d4b",11,819,55359839
"0000000000000000000000000000000000000000000000000000000000004daa",95,442282,55802121
"0000000000000000000000000000000000000000000000000000000000004dae",4,26703,55828824
"0000000000000000000000000000000000000000000000000000000000004dd3",37,101554,55930378
"0000000000000000000000000000000000000000000000000000000000004dd4",1,152,55930530
"0000000000000000000000000000000000000000000000000000000000004e00",43,29144,55959674
"0000000000000000000000000000000000000000000000000000000000004e16",22,3175,55962849
"0000000000000000000000000000000000000000000000000000000000004e1d",7,1871,55964720
"0000000000000000000000000000000000000000000000000000000000004e2b",14,3352,55968072
"0000000000000000000000000000000000000000000000000000000000004e34",9,8226,55976298
"0000000000000000000000000000000000000000000000000000000000004e5e",42,10756,55987054
"0000000000000000000000000000000000000000000000000000000000004e64",6,5720,55992774
"0000000000000000000000000000000000000000000000000000000000004e85",33,55603,56048377
"0000000000000000000000000000000000000000000000000000000000004e93",14,8533,56056910
"0000000000000000000000000000000000000000000000000000000000004e97",4,378,56057288
"0000000000000000000000000000000000000000000000000000000000004e9c",5,904,56058192
"0000000000000000000000000000000000000000000000000000000000004ea6",10,8474,56066666
"0000000000000000000000000000000000000000000000000000000000004eab",5,468,56067134
"0000000000000000000000000000000000000000000000000000000000004eba",15,10347,56077481
"0000000000000000000000000000000000000000000000000000000000004ec5",11,14791,56092272
"0000000000000000000000000000000000000000000000000000000000004ec7",2,939,56093211
"0000000000000000000000000000000000000000000000000000000000004ec8",1,5767,56098978
"0000000000000000000000000000000000000000000000000000000000004ede",22,17081,56116059
"0000000000000000000000000000000000000000000000000000000000004eed",15,11909,56127968
"0000000000000000000000000000000000000000000000000000000000004ef3",6,15644,56143612
"0000000000000000000000000000000000000000000000000000000000004efb",8,22088,56165700
"0000000000000000000000000000000000000000000000000000000000004f0a",14,18731,56184431
"0000000000000000000000000000000000000000000000000000000000004f26",28,35782,56220213
"0000000000000000000000000000000000000000000000000000000000004f38",18,9287,56229500
"0000000000000000000000000000000000000000000000000000000000004f3b",3,3457,56232957
"0000000000000000000000000000000000000000000000000000000000004fc1",134,128593,56361550
"0000000000000000000000000000000000000000000000000000000000005011",79,36010,56397560
"0000000000000000000000000000000000000000000000000000000000005018",7,1721,56399281
"000000000000000000000000000000000000000000000000000000000000501c",4,314,56399595
"000000000000000000000000000000000000000000000000000000000000505c",64,56580,56456175
"0000000000000000000000000000000000000000000000000000000000005068",12,19540,56475715
"000000000000000000000000000000000000000000000000000000000000506e",6,12017,56487732
"0000000000000000000000000000000000000000000000000000000000005070",2,288,56488020
"0000000000000000000000000000000000000000000000000000000000005090",32,29338,56517358
"00000000000000000000000000000000000000000000000000000000000050ba",42,27213,56544571
"00000000000000000000000000000000000000000000000000000000000050d6",28,7400,56551971
"0000000000000000000000000000000000000000000000000000000000005133",92,48468,56600439
"000000000000000000000000000000000000000000000000000000000000513f",12,5613,56606052
"0000000000000000000000000000000000000000000000000000000000005161",34,24250,56630302
"0000000000000000000000000000000000000000000000000000000000005170",15,6176,56636478
"000000000000000000000000000000000000000000000000000000000000517a",10,6129,56642607
"000000000000000000000000000000000000000000000000000000000000518e",20,49261,56691868
"00000000000000000000000000000000000000000000000000000000000051b7",41,61661,56753529
"0000000000000000000000000000000000000000000000000000000000005204",76,255721,57009250
"0000000000000000000000000000000000000000000000000000000000005213",15,11931,57021181
"0000000000000000000000000000000000000000000000000000000000005220",13,38354,57059535
"0000000000000000000000000000000000000000000000000000000000005227",7,933,57060468
"0000000000000000000000000000000000000000000000000000000000005266",63,171496,57231964
"00000000000000000000000000000000000000000000000000000000000052cf",105,498890,57730854
"00000000000000000000000000000000000000000000000000000000000052fb",44,247982,57978836
"000000000000000000000000000000000000000000000000000000000000530e",18,13447,57992283
"0000000000000000000000000000000000000000000000000000000000005331",35,74285,58066568
"0000000000000000000000000000000000000000000000000000000000005332",1,76,58066644
"0000000000000000000000000000000000000000000000000000000000005337",5,13527,58080171
"0000000000000000000000000000000000000000000000000000000000005348",17,8975,58089146
"000000000000000000000000000000000000000000000000000000000000534e",6,55938,58145084
"000000000000000000000000000000000000000000000000000000000000535f",17,66328,58211412
"0000000000000000000000000000000000000000000000000000000000005361",2,248,58211660
"0000000000000000000000000000000000000000000000000000000000005364",3,374,58212034
"0000000000000000000000000000000000000000000000000000000000005376",18,101683,58313717
"00000000000000000000000000000000000000000000000000000000000053d8",98,397898,58711615
"00000000000000000000000000000000000000000000000000000000000053eb",19,30018,58741633
"0000000000000000000000000000000000000000000000000000000000005408",28,8213,58749846
"0000000000000000000000000000000000000000000000000000000000005442",58,34495,58784341
"0000000000000000000000000000000000000000000000000000000000005450",14,40205,58824546
"0000000000000000000000000000000000000000000000000000000000005469",25,84836,58909382
"0000000000000000000000000000000000000000000000000000000000005479",16,15192,58924574
"000000000000000000000000000000000000000000000000000000000000547a",1,135,58924709
"0000000000000000000000000000000000000000000000000000000000005483",9,11870,58936579
"0000000000000000000000000000000000000000000000000000000000005486",3,226,58936805
"00000000000000000000000000000000000000000000000000000000000054f1",107,282986,59219791
"000000000000000000000000000000000000000000000000000000000000550b",25,144039,59363830
"000000000000000000000000000000000000000000000000000000000000550f",4,308,59364138
"000000000000000000000000000000000000000000000000000000000000552c",29,241019,59605157
"0000000000000000000000000000000000000000000000000000000000005565",57,396347,60001504
"0000000000000000000000000000000000000000000000000000000000005570",11,71491,60072995
"0000000000000000000000000000000000000000000000000000000000005587",23,26262,60099257
"0000000000000000000000000000000000000000000000000000000000005591",10,8397,60107654
"00000000000000000000000000000000000000000000000000000000000055ce",61,70284,60177938
"00000000000000000000000000000000000000000000000000000000000055d7",9,7647,60185585
"00000000000000000000000000000000000000000000000000000000000055fa",35,74162,60259747
"0000000000000000000000000000000000000000000000000000000000005602",7,15334,60275081
"000000000000000000000000000000000000000000000000000000000000560e",12,9991,60285072
"000000000000000000000000000000000000000000000000000000000000561a",12,16362,60301434
"0000000000000000000000000000000000000000000000000000000000005622",8,1051,60302485
"000000000000000000000000000000000000000000000000000000000000565c",58,202633,60505118
"000000000000000000000000000000000000000000000000000000000000565d",1,114,60505232
"000000000000000000000000000000000000000000000000000000000000566d",16,105401,60610633
"00000000000000000000000000000000000000000000000000000000000056a9",60,138267,60748900
"00000000000000000000000000000000000000000000000000000000000056c0",23,99551,60848451
"00000000000000000000000000000000000000000000000000000000000056ca",10,51764,60900215
"00000000000000000000000000000000000000000000000000000000000056d7",13,76980,60977195
"00000000000000000000000000000000000000000000000000000000000056dd",6,44811,61022006
"00000000000000000000000000000000000000000000000000000000000056f5",24,106909,61128915
"00000000000000000000000000000000000000000000000000000000000056fb",6,447,61129362
"0000000000000000000000000000000000000000000000000000000000005710",20,7721,61137083
"000000000000000000000000000000000000000000000000000000000000571c",12,88443,61225526
"000000000000000000000000000000000000000000000000000000000000574b",47,159582,61385108
"000000000000000000000000000000000000000000000000000000000000575b",16,50479,61435587
"0000000000000000000000000000000000000000000000000000000000005764",9,1473,61437060
"0000000000000000000000000000000000000000000000000000000000005776",18,149303,61586363
"000000000000000000000000000000000000000000000000000000000000578f",25,60395,61646758
"000000000000000000000000000000000000000000000000000000000000579e",15,26365,61673123
"00000000000000000000000000000000000000000000000000000000000057c1",35,117710,61790833
"00000000000000000000000000000000000000000000000000000000000057cd",12,21931,61812764
"00000000000000000000000000000000000000000000000000000000000057dd",16,60895,61873659
"00000000000000000000000000000000000000000000000000000000000057e4",7,55198,61928857
"00000000000000000000000000000000000000000000000000000000000057f2",14,13337,61942194
"000000000000000000000000000000000000000000000000000000000000581c",41,108623,62050817
"0000000000000000000000000000000000000000000000000000000000005839",29,191057,62241874
"0000000000000000000000000000000000000000000000000000000000005847",14,101114,62342988
"000000000000000000000000000000000000000000000000000000000000584c",5,89852,62432840
"0000000000000000000000000000000000000000000000000000000000005859",13,6319,62439159
"000000000000000000000000000000000000000000000000000000000000585b",2,174,62439333
"0000000000000000000000000000000000000000000000000000000000005869",14,45810,62485143
"0000000000000000000000000000000000000000000000000000000000005883",26,119182,62604325
"0000000000000000000000000000000000000000000000000000000000005896",19,46897,62651222
"00000000000000000000000000000000000000000000000000000000000058a5",15,2180,62653402
"00000000000000000000000000000000000000000000000000000000000058a6",1,75,62653477
"00000000000000000000000000000000000000000000000000000000000058af",9,71644,62725121
"00000000000000000000000000000000000000000000000000000000000058ba",11,48207,62773328
"00000000000000000000000000000000000000000000000000000000000058bb",1,74,62773402
"00000000000000000000000000000000000000000000000000000000000058c6",11,75255,62848657
"00000000000000000000000000000000000000000000000000000000000058cc",6,31131,62879788
"00000000000000000000000000000000000000000000000000000000000058d6",10,1025,62880813
"00000000000000000000000000000000000000000000000000000000000058eb",21,78530,62959343
"00000000000000000000000000000000000000000000000000000000000058f6",11,31739,62991082
"0000000000000000000000000000000000000000000000000000000000005906",15,127979,63119061
"0000000000000000000000000000000000000000000000000000000000005916",16,73261,63192322
"000000000000000000000000000000000000000000000000000000000000591d",7,13600,63205922
"0000000000000000000000000000000000000000000000000000000000005927",10,4221,63210143
"0000000000000000000000000000000000000000000000000000000000005932",11,11146,63221289
"0000000000000000000000000000000000000000000000000000000000005959",39,67434,63288723
"000000000000000000000000000000000000000000000000000000000000595e",5,386,63289109
"000000000000000000000000000000000000000000000000000000000000597b",29,71295,63360404
"000000000000000000000000000000000000000000000000000000000000599f",36,105797,63466201
"00000000000000000000000000000000000000000000000000000000000059af",16,164140,63630341
"00000000000000000000000000000000000000000000000000000000000059ce",31,188937,63819278
"00000000000000000000000000000000000000000000000000000000000059d0",2,154,63819432
"00000000000000000000000000000000000000000000000000000000000059ed",29,116796,63936228
"00000000000000000000000000000000000000000000000000000000000059f6",9,5795,63942023
"00000000000000000000000000000000000000000000000000000000000059fd",7,7805,63949828
"0000000000000000000000000000000000000000000000000000000000005a1b",29,12255,63962083
"0000000000000000000000000000000000000000000000000000000000005a30",21,15868,63977951
"0000000000000000000000000000000000000000000000000000000000005a52",34,40629,64018580
"0000000000000000000000000000000000000000000000000000000000005a54",2,179,64018759
"0000000000000000000000000000000000000000000000000000000000005a70",28,9404,64028163
"0000000000000000000000000000000000000000000000000000000000005a80",16,26679,64054842
"0000000000000000000000000000000000000000000000000000000000005a8c",12,14066,64068908
"0000000000000000000000000000000000000000000000000000000000005aab",31,23205,64092113
"0000000000000000000000000000000000000000000000000000000000005ab8",13,53411,64145524
"0000000000000000000000000000000000000000000000000000000000005ace",22,44923,64190447
"0000000000000000000000000000000000000000000000000000000000005ad7",9,19255,64209702
"0000000000000000000000000000000000000000000000000000000000005aee",23,5614,64215316
"0000000000000000000000000000000000000000000000000000000000005b1d",46,36065,64251381
"0000000000000000000000000000000000000000000000000000000000005b49",44,28240,64279621
"0000000000000000000000000000000000000000000000000000000000005b59",16,11600,64291221
"0000000000000000000000000000000000000000000000000000000000005b5e",5,591,64291812
"0000000000000000000000000000000000000000000000000000000000005b96",56,117734,64409546
"0000000000000000000000000000000000000000000000000000000000005ba9",19,76298,64485844
"0000000000000000000000000000000000000000000000000000000000005bc0",23,132812,64618656
"0000000000000000000000000000000000000000000000000000000000005bcb",11,59249,64677905
"0000000000000000000000000000000000000000000000000000000000005be8",29,147582,64825487
"0000000000000000000000000000000000000000000000000000000000005c10",39,86756,64912243
"0000000000000000000000000000000000000000000000000000000000005c12",2,154,64912397
"0000000000000000000000000000000000000000000000000000000000005c7d",107,486198,65398595
"0000000000000000000000000000000000000000000000000000000000005c84",7,534,65399129
"0000000000000000000000000000000000000000000000000000000000005c8f",11,880,65400009
"0000000000000000000000000000000000000000000000000000000000005ca0",17,115311,65515320
"0000000000000000000000000000000000000000000000000000000000005ca9",9,85335,65600655
"0000000000000000000000000000000000000000000000000000000000005ccd",36,144110,65744765
"0000000000000000000000000000000000000000000000000000000000005ceb",30,384109,66128874
"0000000000000000000000000000000000000000000000000000000000005cf7",12,10956,66139830
"0000000000000000000000000000000000000000000000000000000000005d10",24,60716,66200546
"0000000000000000000000000000000000000000000000000000000000005d25",21,25844,66226390
"0000000000000000000000000000000000000000000000000000000000005d2f",10,59110,66285500
"0000000000000000000000000000000000000000000000000000000000005d75",70,184301,66469801
"0000000000000000000000000000000000000000000000000000000000005d78",3,57038,66526839
"0000000000000000000000000000000000000000000000000000000000005d7b",3,5807,66532646
"0000000000000000000000000000000000000000000000000000000000005da3",40,40543,66573189
"0000000000000000000000000000000000000000000000000000000000005daf",12,62622,66635811
"0000000000000000000000000000000000000000000000000000000000005db9",10,4662,66640473
"0000000000000000000000000000000000000000000000000000000000005dc0",7,530,66641003
"0000000000000000000000000000000000000000000000000000000000005dc4",4,46413,66687416
"0000000000000000000000000000000000000000000000000000000000005dc9",5,79627,66767043
"0000000000000000000000000000000000000000000000000000000000005de4",27,217787,66984830
"0000000000000000000000000000000000000000000000000000000000005dfa",22,213037,67197867
"0000000000000000000000000000000000000000000000000000000000005e0f",20,37789,67235656
"0000000000000000000000000000000000000000000000000000000000005e1f",16,6066,67241722
"0000000000000000000000000000000000000000000000000000000000005e20",1,82,67241804
"0000000000000000000000000000000000000000000000000000000000005e27",7,1263,67243067
"0000000000000000000000000000000000000000000000000000000000005e2d",6,87428,67330495
"0000000000000000000000000000000000000000000000000000000000005e30",3,232,67330727
"0000000000000000000000000000000000000000000000000000000000005e3c",12,50067,67380794
"0000000000000000000000000000000000000000000000000000000000005e6c",48,126201,67506995
"0000000000000000000000000000000000000000000000000000000000005e74",8,1991,67508986
"0000000000000000000000000000000000000000000000000000000000005e7c",8,5370,67514356
"0000000000000000000000000000000000000000000000000000000000005e7d",1,82,67514438
"0000000000000000000000000000000000000000000000000000000000005e88",11,91178,67605616
"0000000000000000000000000000000000000000000000000000000000005e9a",18,186810,67792426
"0000000000000000000000000000000000000000000000000000000000005ea4",10,772,67793198
"0000000000000000000000000000000000000000000000000000000000005eb2",14,44574,67837772
"0000000000000000000000000000000000000000000000000000000000005eb6",4,7042,67844814
"0000000000000000000000000000000000000000000000000000000000005ecb",21,79146,67923960
"0000000000000000000000000000000000000000000000000000000000005ecf",4,8598,67932558
"0000000000000000000000000000000000000000000000000000000000005eea",27,153965,68086523
"0000000000000000000000000000000000000000000000000000000000005ef2",8,17863,68104386
"0000000000000000000000000000000000000000000000000000000000005ef7",5,870,68105256
"0000000000000000000000000000000000000000000000000000000000005f03",11,48163,68153419
"0000000000000000000000000000000000000000000000000000000000005f0b",8,150594,68304013
"0000000000000000000000000000000000000000000000000000000000005f1b",16,189041,68493054
"0000000000000000000000000000000000000000000000000000000000005f33",24,85584,68578638
"0000000000000000000000000000000000000000000000000000000000005f3a",7,26798,68605436
"0000000000000000000000000000000000000000000000000000000000005f52",24,221760,68827196
"0000000000000000000000000000000000000000000000000000000000005f65",19,77666,68904862
"0000000000000000000000000000000000000000000000000000000000005f69",4,478,68905340
"0000000000000000000000000000000000000000000000000000000000005f8b",34,78826,68984166
"0000000000000000000000000000000000000000000000000000000000005f9a",15,25511,69009677
"0000000000000000000000000000000000000000000000000000000000005fae",20,16921,69026598
"0000000000000000000000000000000000000000000000000000000000005fc4",22,87689,69114287
"0000000000000000000000000000000000000000000000000000000000005fe8",36,70198,69184485
"0000000000000000000000000000000000000000000000000000000000005fe9",1,76,69184561
"0000000000000000000000000000000000000000000000000000000000005fee",5,10360,69194921
"0000000000000000000000000000000000000000000000000000000000005ff0",2,69496,69264417
"0000000000000000000000000000000000000000000000000000000000005ff9",9,21336,69285753
"0000000000000000000000000000000000000000000000000000000000006018",30,86396,69372149
"000000000000000000000000000000000000000000000000000000000000602d",21,108134,69480283
"000000000000000000000000000000000000000000000000000000000000603d",16,71092,69551375
"0000000000000000000000000000000000000000000000000000000000006044",7,6286,69557661
"0000000000000000000000000000000000000000000000000000000000006050",12,2502,69560163
"000000000000000000000000000000000000000000000000000000000000605a",10,1504,69561667
"000000000000000000000000000000000000000000000000000000000000607f",37,51386,69613053
"000000000000000000000000000000000000000000000000000000000000608e",15,31888,69644941
"00000000000000000000000000000000000000000000000000000000000060bd",47,28043,69672984
"00000000000000000000000000000000000000000000000000000000000060c5",8,9893,69682877
"00000000000000000000000000000000000000000000000000000000000060d1",12,8205,69691082
"00000000000000000000000000000000000000000000000000000000000060f5",36,16716,69707798
"000000000000000000000000000000000000000000000000000000000000610e",24,38048,69745846
"0000000000000000000000000000000000000000000000000000000000006136",40,86002,69831848
"0000000000000000000000000000000000000000000000000000000000006147",17,10926,69842774
"000000000000000000000000000000000000000000000000000000000000616b",36,23029,69865803
"000000000000000000000000000000000000000000000000000000000000617a",15,10395,69876198
"000000000000000000000000000000000000000000000000000000000000618b",17,6224,69882422
"00000000000000000000000000000000000000000000000000000000000061be",51,26177,69908599
"00000000000000000000000000000000000000000000000000000000000061de",32,19775,69928374
"00000000000000000000000000000000000000000000000000000000000061e2",4,6735,69935109
"0000000000000000000000000000000000000000000000000000000000006217",52,63148,69998257
"0000000000000000000000000000000000000000000000000000000000006218",1,81,69998338
"000000000000000000000000000000000000000000000000000000000000621a",2,155,69998493
"0000000000000000000000000000000000000000000000000000000000006225",11,17061,70015554
"000000000000000000000000000000000000000000000000000000000000622a",5,6639,70022193
"000000000000000000000000000000000000000000000000000000000000623c",18,11276,70033469
"000000000000000000000000000000000000000000000000000000000000624b",15,4840,70038309
"0000000000000000000000000000000000000000000000000000000000006273",40,29917,70068226
"0000000000000000000000000000000000000000000000000000000000006278",5,3592,70071818
"0000000000000000000000000000000000000000000000000000000000006281",9,864,70072682
"0000000000000000000000000000000000000000000000000000000000006296",21,3126,70075808
"000000000000000000000000000000000000000000000000000000000000629c",6,4771,70080579
"00000000000000000000000000000000000000000000000000000000000062b6",26,21214,70101793
"00000000000000000000000000000000000000000000000000000000000062d1",27,26653,70128446
"0000000000000000000000000000000000000000000000000000000000006315",67,39902,70168348
"0000000000000000000000000000000000000000000000000000000000006346",49,72598,70240946
"0000000000000000000000000000000000000000000000000000000000006356",16,50348,70291294
"000000000000000000000000000000000000000000000000000000000000638a",52,45140,70336434
"0000000000000000000000000000000000000000000000000000000000006399",15,4360,70340794
"00000000000000000000000000000000000000000000000000000000000063a0",7,16371,70357165
"00000000000000000000000000000000000000000000000000000000000063a8",8,720,70357885
"00000000000000000000000000000000000000000000000000000000000063a9",1,6097,70363982
"00000000000000000000000000000000000000000000000000000000000063b4",11,1219,70365201
"00000000000000000000000000000000000000000000000000000000000063b6",2,12918,70378119
"00000000000000000000000000000000000000000000000000000000000063bf",9,2240,70380359
"00000000000000000000000000000000000000000000000000000000000063e1",34,28859,70409218
"00000000000000000000000000000000000000000000000000000000000063f4",19,3356,70412574
"0000000000000000000000000000000000000000000000000000000000006408",19,2329,70414903
"000000000000000000000000000000000000000000000000000000000000640a",2,4536,70419439
