x0,3b922104b70c94b592659573a65c60fe2f225e395a542e48de5dc5a8269fe94f
Era,1,Eratimeout,300
"0000000000000000000000000000000000000000000000000000000000003124",24,57958,38208999
"000000000000000000000000000000000000000000000000000000000000316f",75,215548,38424547
"0000000000000000000000000000000000000000000000000000000000003186",23,55371,38479918
"0000000000000000000000000000000000000000000000000000000000003198",18,127120,38607038
"00000000000000000000000000000000000000000000000000000000000031ad",21,148674,38755712
"00000000000000000000000000000000000000000000000000000000000031b9",12,1556,38757268
"0000000000000000000000000000000000000000000000000000000000003234",122,472330,39229598
"0000000000000000000000000000000000000000000000000000000000003245",17,15810,39245408
"0000000000000000000000000000000000000000000000000000000000003246",1,75,39245483
"000000000000000000000000000000000000000000000000000000000000324d",7,545,39246028
"0000000000000000000000000000000000000000000000000000000000003256",9,700,39246728
"000000000000000000000000000000000000000000000000000000000000325c",6,27419,39274147
"0000000000000000000000000000000000000000000000000000000000003262",6,33718,39307865
"0000000000000000000000000000000000000000000000000000000000003297",53,238121,39545986
"00000000000000000000000000000000000000000000000000000000000032bc",37,68382,39614368
"00000000000000000000000000000000000000000000000000000000000032dd",33,27615,39641983
"00000000000000000000000000000000000000000000000000000000000032f5",24,52886,39694869
"0000000000000000000000000000000000000000000000000000000000003308",18,26307,39721176
"000000000000000000000000000000000000000000000000000000000000331c",20,9171,39730347
"000000000000000000000000000000000000000000000000000000000000334c",48,78829,39809176
"0000000000000000000000000000000000000000000000000000000000003359",13,5586,39814762
"000000000000000000000000000000000000000000000000000000000000336c",19,20784,39835546
"000000000000000000000000000000000000000000000000000000000000336f",3,3971,39839517
"000000000000000000000000000000000000000000000000000000000000337f",16,9581,39849098
"0000000000000000000000000000000000000000000000000000000000003386",7,5496,39854594
"00000000000000000000000000000000000000000000000000000000000033c1",59,207389,40061983
"00000000000000000000000000000000000000000000000000000000000033c7",6,9227,40071210
"0000000000000000000000000000000000000000000000000000000000003411",73,242241,40313451
"0000000000000000000000000000000000000000000000000000000000003435",36,10657,40324108
"0000000000000000000000000000000000000000000000000000000000003445",16,12248,40336356
"000000000000000000000000000000000000000000000000000000000000344a",5,3100,40339456
"000000000000000000000000000000000000000000000000000000000000347e",52,19852,40359308
"0000000000000000000000000000000000000000000000000000000000003486",8,1774,40361082
"0000000000000000000000000000000000000000000000000000000000003490",10,1405,40362487
"000000000000000000000000000000000000000000000000000000000000349e",14,1458,40363945
"00000000000000000000000000000000000000000000000000000000000034d4",54,80832,40444777
"00000000000000000000000000000000000000000000000000000000000034d9",5,6674,40451451
"00000000000000000000000000000000000000000000000000000000000034f4",27,23111,40474562
"00000000000000000000000000000000000000000000000000000000000034f5",1,136,40474698
"000000000000000000000000000000000000000000000000000000000000352f",57,61032,40535730
"000000000000000000000000000000000000000000000000000000000000353b",12,29112,40564842
"000000000000000000000000000000000000000000000000000000000000356b",48,34955,40599797
"000000000000000000000000000000000000000000000000000000000000357c",17,4003,40603800
"0000000000000000000000000000000000000000000000000000000000003589",13,1082,40604882
"00000000000000000000000000000000000000000000000000000000000035b0",39,44380,40649262
"00000000000000000000000000000000000000000000000000000000000035b4",4,12135,40661397
"00000000000000000000000000000000000000000000000000000000000035b9",5,3195,40664592
"00000000000000000000000000000000000000000000000000000000000035c5",12,4480,40669072
"0000000000000000000000000000000000000000000000000000000000003609",67,43592,40712664
"000000000000000000000000000000000000000000000000000000000000362f",38,31305,40743969
"0000000000000000000000000000000000000000000000000000000000003639",10,21272,40765241
"000000000000000000000000000000000000000000000000000000000000365a",33,14388,40779629
"0000000000000000000000000000000000000000000000000000000000003683",41,24546,40804175
"000000000000000000000000000000000000000000000000000000000000368d",10,1330,40805505
"00000000000000000000000000000000000000000000000000000000000036b0",35,95432,40900937
"00000000000000000000000000000000000000000000000000000000000036b2",2,154,40901091
"00000000000000000000000000000000000000000000000000000000000036b8",6,43078,40944169
"00000000000000000000000000000000000000000000000000000000000036f2",58,222936,41167105
"0000000000000000000000000000000000000000000000000000000000003711",30,76098,41243203
"0000000000000000000000000000000000000000000000000000000000003714",3,228,41243431
"0000000000000000000000000000000000000000000000000000000000003715",1,74,41243505
"0000000000000000000000000000000000000000000000000000000000003734",31,202283,41445788
"0000000000000000000000000000000000000000000000000000000000003738",4,11898,41457686
"000000000000000000000000000000000000000000000000000000000000374e",22,72930,41530616
"0000000000000000000000000000000000000000000000000000000000003760",18,29271,41559887
"0000000000000000000000000000000000000000000000000000000000003768",8,34248,41594135
"000000000000000000000000000000000000000000000000000000000000378e",38,131675,41725810
"000000000000000000000000000000000000000000000000000000000000378f",1,138,41725948
"0000000000000000000000000000000000000000000000000000000000003794",5,9131,41735079
"000000000000000000000000000000000000000000000000000000000000379e",10,46175,41781254
"00000000000000000000000000000000000000000000000000000000000037b6",24,105090,41886344
"00000000000000000000000000000000000000000000000000000000000037c9",19,50354,41936698
"00000000000000000000000000000000000000000000000000000000000037d8",15,33073,41969771
"00000000000000000000000000000000000000000000000000000000000037f8",32,41696,42011467
"0000000000000000000000000000000000000000000000000000000000003802",9,768,42012235
"0000000000000000000000000000000000000000000000000000000000003806",4,1078,42013313
"0000000000000000000000000000000000000000000000000000000000003808",2,11911,42025224
"0000000000000000000000000000000000000000000000000000000000003817",15,12499,42037723
"0000000000000000000000000000000000000000000000000000000000003824",13,5496,42043219
"0000000000000000000000000000000000000000000000000000000000003827",3,293,42043512
"000000000000000000000000000000000000000000000000000000000000382d",6,3664,42047176
"0000000000000000000000000000000000000000000000000000000000003831",4,383,42047559
"0000000000000000000000000000000000000000000000000000000000003846",21,22777,42070336
"000000000000000000000000000000000000000000000000000000000000384e",8,6112,42076448
"0000000000000000000000000000000000000000000000000000000000003860",18,16090,42092538
"0000000000000000000000000000000000000000000000000000000000003861",1,1665,42094203
"000000000000000000000000000000000000000000000000000000000000386b",10,5572,42099775
"0000000000000000000000000000000000000000000000000000000000003873",8,4935,42104710
"000000000000000000000000000000000000000000000000000000000000387a",7,14253,42118963
"00000000000000000000000000000000000000000000000000000000000038af",53,260112,42379075
"00000000000000000000000000000000000000000000000000000000000038b4",5,36422,42415497
"00000000000000000000000000000000000000000000000000000000000038ee",58,209829,42625326
"00000000000000000000000000000000000000000000000000000000000038f3",5,1199,42626525
"0000000000000000000000000000000000000000000000000000000000003923",47,15568,42642093
"0000000000000000000000000000000000000000000000000000000000003928",5,90492,42732585
"000000000000000000000000000000000000000000000000000000000000394f",39,128238,42860823
"0000000000000000000000000000000000000000000000000000000000003962",19,83163,42943986
"0000000000000000000000000000000000000000000000000000000000003967",5,46663,42990649
"0000000000000000000000000000000000000000000000000000000000003988",33,10699,43001348
"00000000000000000000000000000000000000000000000000000000000039b6",46,66678,43068026
"00000000000000000000000000000000000000000000000000000000000039c6",16,6736,43074762
"00000000000000000000000000000000000000000000000000000000000039da",20,7906,43082668
"00000000000000000000000000000000000000000000000000000000000039ec",18,13169,43095837
"00000000000000000000000000000000000000000000000000000000000039f0",4,6687,43102524
"00000000000000000000000000000000000000000000000000000000000039f5",5,7757,43110281
"00000000000000000000000000000000000000000000000000000000000039f7",2,209,43110490
"00000000000000000000000000000000000000000000000000000000000039fc",5,1139,43111629
"0000000000000000000000000000000000000000000000000000000000003a28",43,20066,43131695
"0000000000000000000000000000000000000000000000000000000000003a32",10,849,43132544
"0000000000000000000000000000000000000000000000000000000000003a3d",11,2016,43134560
"0000000000000000000000000000000000000000000000000000000000003a56",25,16685,43151245
"0000000000000000000000000000000000000000000000000000000000003a64",14,6774,43158019
"0000000000000000000000000000000000000000000000000000000000003a6b",7,3792,43161811
"0000000000000000000000000000000000000000000000000000000000003a6f",4,342,43162153
"0000000000000000000000000000000000000000000000000000000000003a74",5,434,43162587
"0000000000000000000000000000000000000000000000000000000000003a86",18,11346,43173933
"0000000000000000000000000000000000000000000000000000000000003b4c",197,138688,43312621
"0000000000000000000000000000000000000000000000000000000000003b78",44,21344,43333965
"0000000000000000000000000000000000000000000000000000000000003b98",32,34728,43368693
"0000000000000000000000000000000000000000000000000000000000003b9f",7,674,43369367
"0000000000000000000000000000000000000000000000000000000000003ba7",8,12200,43381567
"0000000000000000000000000000000000000000000000000000000000003bcb",36,28566,43410133
"0000000000000000000000000000000000000000000000000000000000003bd2",7,828,43410961
"0000000000000000000000000000000000000000000000000000000000003bd8",6,704,43411665
"0000000000000000000000000000000000000000000000000000000000003bea",18,5089,43416754
"0000000000000000000000000000000000000000000000000000000000003bf3",9,2910,43419664
"0000000000000000000000000000000000000000000000000000000000003bfc",9,1087,43420751
"0000000000000000000000000000000000000000000000000000000000003c0f",18,13720,43434471
"0000000000000000000000000000000000000000000000000000000000003c2f",32,27708,43462179
"0000000000000000000000000000000000000000000000000000000000003c48",25,19404,43481583
"0000000000000000000000000000000000000000000000000000000000003c5b",19,15123,43496706
"0000000000000000000000000000000000000000000000000000000000003c63",8,6210,43502916
"0000000000000000000000000000000000000000000000000000000000003c6c",9,7915,43510831
"0000000000000000000000000000000000000000000000000000000000003c7a",14,1082,43511913
"0000000000000000000000000000000000000000000000000000000000003c7e",4,771,43512684
"0000000000000000000000000000000000000000000000000000000000003c95",23,15257,43527941
"0000000000000000000000000000000000000000000000000000000000003cb1",28,7233,43535174
"0000000000000000000000000000000000000000000000000000000000003cb6",5,1637,43536811
"0000000000000000000000000000000000000000000000000000000000003cc0",10,2238,43539049
"0000000000000000000000000000000000000000000000000000000000003ce6",38,17162,43556211
"0000000000000000000000000000000000000000000000000000000000003ce9",3,280,43556491
"0000000000000000000000000000000000000000000000000000000000003d0a",32,13726,43570217
"0000000000000000000000000000000000000000000000000000000000003d18",14,8529,43578746
"0000000000000000000000000000000000000000000000000000000000003d1f",7,7553,43586299
"0000000000000000000000000000000000000000000000000000000000003d2e",15,10957,43597256
"0000000000000000000000000000000000000000000000000000000000003d56",40,6792,43604048
"0000000000000000000000000000000000000000000000000000000000003d7f",41,71360,43675408
"0000000000000000000000000000000000000000000000000000000000003d85",6,498,43675906
"0000000000000000000000000000000000000000000000000000000000003d95",16,229271,43905177
"0000000000000000000000000000000000000000000000000000000000003d96",1,81,43905258
"0000000000000000000000000000000000000000000000000000000000003dab",21,59464,43964722
"0000000000000000000000000000000000000000000000000000000000003dbc",17,87307,44052029
"0000000000000000000000000000000000000000000000000000000000003deb",47,84975,44137004
"0000000000000000000000000000000000000000000000000000000000003e2d",65,177694,44314698
"0000000000000000000000000000000000000000000000000000000000003e52",37,197066,44511764
"0000000000000000000000000000000000000000000000000000000000003ea3",81,528425,45040189
"0000000000000000000000000000000000000000000000000000000000003ec1",30,6095,45046284
"0000000000000000000000000000000000000000000000000000000000003ec3",2,190,45046474
"0000000000000000000000000000000000000000000000000000000000003ec8",5,451,45046925
"0000000000000000000000000000000000000000000000000000000000003ed6",14,7825,45054750
"0000000000000000000000000000000000000000000000000000000000003ed9",3,292,45055042
"0000000000000000000000000000000000000000000000000000000000003edb",2,190,45055232
"0000000000000000000000000000000000000000000000000000000000003ee7",12,2017,45057249
"0000000000000000000000000000000000000000000000000000000000003f07",31,17656,45074905
"0000000000000000000000000000000000000000000000000000000000003f15",14,2769,45077674
"0000000000000000000000000000000000000000000000000000000000003f17",2,154,45077828
"0000000000000000000000000000000000000000000000000000000000003f24",13,6063,45083891
"0000000000000000000000000000000000000000000000000000000000003f71",77,62255,45146146
"0000000000000000000000000000000000000000000000000000000000003f94",35,177790,45323936
"0000000000000000000000000000000000000000000000000000000000003fa0",12,4910,45328846
"0000000000000000000000000000000000000000000000000000000000003fa5",5,2007,45330853
"0000000000000000000000000000000000000000000000000000000000003fbf",26,132214,45463067
"0000000000000000000000000000000000000000000000000000000000003fd7",24,196899,45659966
"0000000000000000000000000000000000000000000000000000000000004010",56,274564,45934530
"0000000000000000000000000000000000000000000000000000000000004036",38,194082,46128612
"0000000000000000000000000000000000000000000000000000000000004055",31,80461,46209073
"000000000000000000000000000000000000000000000000000000000000408c",55,187046,46396119
"000000000000000000000000000000000000000000000000000000000000408d",1,96,46396215
"00000000000000000000000000000000000000000000000000000000000040a8",27,120156,46516371
"0000000000000000000000000000000000000000000000000000000000004106",93,196592,46712963
"000000000000000000000000000000000000000000000000000000000000410f",9,24430,46737393
"0000000000000000000000000000000000000000000000000000000000004125",22,62855,46800248
"000000000000000000000000000000000000000000000000000000000000413d",24,295799,47096047
"000000000000000000000000000000000000000000000000000000000000414e",17,77514,47173561
"0000000000000000000000000000000000000000000000000000000000004180",50,189342,47362903
"0000000000000000000000000000000000000000000000000000000000004195",21,41352,47404255
"00000000000000000000000000000000000000000000000000000000000041cf",58,291234,47695489
"00000000000000000000000000000000000000000000000000000000000041df",16,7487,47702976
"00000000000000000000000000000000000000000000000000000000000041f5",22,40289,47743265
"0000000000000000000000000000000000000000000000000000000000004217",33,91298,47834563
"000000000000000000000000000000000000000000000000000000000000421c",5,1537,47836100
"0000000000000000000000000000000000000000000000000000000000004235",25,52035,47888135
"0000000000000000000000000000000000000000000000000000000000004240",11,4054,47892189
"0000000000000000000000000000000000000000000000000000000000004241",1,77,47892266
"0000000000000000000000000000000000000000000000000000000000004242",1,79,47892345
"0000000000000000000000000000000000000000000000000000000000004260",30,53122,47945467
"0000000000000000000000000000000000000000000000000000000000004274",20,39258,47984725
"0000000000000000000000000000000000000000000000000000000000004283",15,91086,48075811
"0000000000000000000000000000000000000000000000000000000000004289",6,68109,48143920
"000000000000000000000000000000000000000000000000000000000000429d",20,93291,48237211
"00000000000000000000000000000000000000000000000000000000000042cb",46,183673,48420884
"00000000000000000000000000000000000000000000000000000000000042df",20,21215,48442099
"0000000000000000000000000000000000000000000000000000000000004305",37,59509,48501608
"000000000000000000000000000000000000000000000000000000000000430e",9,8707,48510315
"000000000000000000000000000000000000000000000000000000000000432d",31,22727,48533042
"000000000000000000000000000000000000000000000000000000000000434d",32,43045,48576087
"0000000000000000000000000000000000000000000000000000000000004362",21,8660,48584747
"0000000000000000000000000000000000000000000000000000000000004370",14,9830,48594577
"0000000000000000000000000000000000000000000000000000000000004391",33,5379,48599956
"00000000000000000000000000000000000000000000000000000000000043af",30,25629,48625585
"00000000000000000000000000000000000000000000000000000000000043c4",21,13969,48639554
"00000000000000000000000000000000000000000000000000000000000043e1",29,14272,48653826
"00000000000000000000000000000000000000000000000000000000000043e5",4,1416,48655242
"0000000000000000000000000000000000000000000000000000000000004420",58,45585,48700827
"0000000000000000000000000000000000000000000000000000000000004435",21,14735,48715562
"0000000000000000000000000000000000000000000000000000000000004439",4,5348,48720910
"0000000000000000000000000000000000000000000000000000000000004447",14,3731,48724641
"0000000000000000000000000000000000000000000000000000000000004462",27,29329,48753970
"000000000000000000000000000000000000000000000000000000000000446d",11,8214,48762184
"0000000000000000000000000000000000000000000000000000000000004478",11,3698,48765882
"000000000000000000000000000000000000000000000000000000000000448a",18,17452,48783334
"0000000000000000000000000000000000000000000000000000000000004496",12,15681,48799015
"00000000000000000000000000000000000000000000000000000000000044a3",13,17436,48816451
"00000000000000000000000000000000000000000000000000000000000044dc",57,37653,48854104
"000000000000000000000000000000000000000000000000000000000000451f",66,54285,48908389
"0000000000000000000000000000000000000000000000000000000000004535",22,4070,48912459
"0000000000000000000000000000000000000000000000000000000000004552",29,6125,48918584
"0000000000000000000000000000000000000000000000000000000000004557",5,3911,48922495
"000000000000000000000000000000000000000000000000000000000000457f",40,120096,49042591
"00000000000000000000000000000000000000000000000000000000000045a6",39,202339,49244930
"00000000000000000000000000000000000000000000000000000000000045de",56,105437,49350367
"00000000000000000000000000000000000000000000000000000000000045e2",4,8925,49359292
"0000000000000000000000000000000000000000000000000000000000004603",32,149641,49508933
"0000000000000000000000000000000000000000000000000000000000004608",5,10894,49519827
"000000000000000000000000000000000000000000000000000000000000460f",7,21167,49540994
"000000000000000000000000000000000000000000000000000000000000463f",48,10169,49551163
"0000000000000000000000000000000000000000000000000000000000004643",4,303,49551466
"0000000000000000000000000000000000000000000000000000000000004659",22,158601,49710067
"0000000000000000000000000000000000000000000000000000000000004668",15,29601,49739668
"000000000000000000000000000000000000000000000000000000000000466b",3,230,49739898
"0000000000000000000000000000000000000000000000000000000000004692",39,112455,49852353
"00000000000000000000000000000000000000000000000000000000000046a7",21,74450,49926803
"00000000000000000000000000000000000000000000000000000000000046b2",11,8426,49935229
"00000000000000000000000000000000000000000000000000000000000046d5",35,3732,49938961
"0000000000000000000000000000000000000000000000000000000000004709",51,25799,49964760
"000000000000000000000000000000000000000000000000000000000000470a",1,92,49964852
"0000000000000000000000000000000000000000000000000000000000004728",30,216372,50181224
"000000000000000000000000000000000000000000000000000000000000472c",4,309,50181533
"000000000000000000000000000000000000000000000000000000000000474a",30,61712,50243245
"0000000000000000000000000000000000000000000000000000000000004754",10,48974,50292219
"0000000000000000000000000000000000000000000000000000000000004757",3,8443,50300662
"0000000000000000000000000000000000000000000000000000000000004759",2,174,50300836
"0000000000000000000000000000000000000000000000000000000000004774",27,58412,50359248
"000000000000000000000000000000000000000000000000000000000000477d",9,16926,50376174
"00000000000000000000000000000000000000000000000000000000000047a8",43,184250,50560424
"00000000000000000000000000000000000000000000000000000000000047a9",1,75,50560499
"00000000000000000000000000000000000000000000000000000000000047ba",17,54177,50614676
"00000000000000000000000000000000000000000000000000000000000047d4",26,10634,50625310
"00000000000000000000000000000000000000000000000000000000000047d7",3,227,50625537
"00000000000000000000000000000000000000000000000000000000000047d8",1,75,50625612
"00000000000000000000000000000000000000000000000000000000000047fc",36,34647,50660259
"0000000000000000000000000000000000000000000000000000000000004810",19,92052,50752311
"0000000000000000000000000000000000000000000000000000000000004815",5,13545,50765856
"0000000000000000000000000000000000000000000000000000000000004827",18,37599,50803455
"0000000000000000000000000000000000000000000000000000000000004839",18,90643,50894098
"0000000000000000000000000000000000000000000000000000000000004849",16,57607,50951705
"0000000000000000000000000000000000000000000000000000000000004862",25,68665,51020370
"0000000000000000000000000000000000000000000000000000000000004866",4,3755,51024125
"0000000000000000000000000000000000000000000000000000000000004889",35,312484,51336609
"00000000000000000000000000000000000000000000000000000000000048a2",25,75860,51412469
"00000000000000000000000000000000000000000000000000000000000048b2",16,18379,51430848
"00000000000000000000000000000000000000000000000000000000000048c2",16,108857,51539705
"00000000000000000000000000000000000000000000000000000000000048d7",21,41586,51581291
"00000000000000000000000000000000000000000000000000000000000048eb",20,147510,51728801
"00000000000000000000000000000000000000000000000000000000000048ee",3,1775,51730576
"0000000000000000000000000000000000000000000000000000000000004900",17,40043,51770619
"0000000000000000000000000000000000000000000000000000000000004910",16,16314,51786933
"0000000000000000000000000000000000000000000000000000000000004913",3,47878,51834811
"000000000000000000000000000000000000000000000000000000000000494a",55,206473,52041284
"0000000000000000000000000000000000000000000000000000000000004967",29,34861,52076145
"0000000000000000000000000000000000000000000000000000000000004969",2,222,52076367
"0000000000000000000000000000000000000000000000000000000000004985",28,8907,52085274
"000000000000000000000000000000000000000000000000000000000000499a",21,16355,52101629
"00000000000000000000000000000000000000000000000000000000000049c5",43,13617,52115246
"00000000000000000000000000000000000000000000000000000000000049d0",11,6457,52121703
"00000000000000000000000000000000000000000000000000000000000049db",11,18689,52140392
"00000000000000000000000000000000000000000000000000000000000049e1",6,4517,52144909
"00000000000000000000000000000000000000000000000000000000000049ef",14,13283,52158192
"0000000000000000000000000000000000000000000000000000000000004a12",34,9688,52167880
"0000000000000000000000000000000000000000000000000000000000004a30",30,74791,52242671
"0000000000000000000000000000000000000000000000000000000000004a6a",58,330446,52573117
"0000000000000000000000000000000000000000000000000000000000004a74",10,65859,52638976
"0000000000000000000000000000000000000000000000000000000000004a9b",39,196680,52835656
"0000000000000000000000000000000000000000000000000000000000004abd",34,27812,52863468
"0000000000000000000000000000000000000000000000000000000000004ad3",22,5113,52868581
"0000000000000000000000000000000000000000000000000000000000004ad5",2,153,52868734
"0000000000000000000000000000000000000000000000000000000000004ad9",4,314,52869048
"0000000000000000000000000000000000000000000000000000000000004ade",5,28487,52897535
"0000000000000000000000000000000000000000000000000000000000004aec",14,106515,53004050
"0000000000000000000000000000000000000000000000000000000000004aed",1,82,53004132
"0000000000000000000000000000000000000000000000000000000000004b2b",61,243685,53247817
"0000000000000000000000000000000000000000000000000000000000004b36",11,54328,53302145
"0000000000000000000000000000000000000000000000000000000000004b37",1,81,53302226
"0000000000000000000000000000000000000000000000000000000000004b3f",8,149003,53451229
"0000000000000000000000000000000000000000000000000000000000004b72",51,153706,53604935
"0000000000000000000000000000000000000000000000000000000000004b7f",13,26907,53631842
"0000000000000000000000000000000000000000000000000000000000004b87",8,22608,53654450
"0000000000000000000000000000000000000000000000000000000000004bb7",48,355424,54009874
"0000000000000000000000000000000000000000000000000000000000004bbd",6,37034,54046908
"0000000000000000000000000000000000000000000000000000000000004bda",29,51136,54098044
"0000000000000000000000000000000000000000000000000000000000004be1",7,112632,54210676
"0000000000000000000000000000000000000000000000000000000000004be2",1,125,54210801
"0000000000000000000000000000000000000000000000000000000000004be9",7,5882,54216683
"0000000000000000000000000000000000000000000000000000000000004bf6",13,68971,54285654
"0000000000000000000000000000000000000000000000000000000000004c10",25,149533,54435187
"0000000000000000000000000000000000000000000000000000000000004c1b",11,100571,54535758
"0000000000000000000000000000000000000000000000000000000000004c2a",15,79948,54615706
"0000000000000000000000000000000000000000000000000000000000004c2f",5,128196,54743902
"0000000000000000000000000000000000000000000000000000000000004c48",25,54250,54798152
"0000000000000000000000000000000000000000000000000000000000004c4e",6,85623,54883775
"0000000000000000000000000000000000000000000000000000000000004cc5",119,598597,55482372
"0000000000000000000000000000000000000000000000000000000000004cd4",15,2846,55485218
"0000000000000000000000000000000000000000000000000000000000004d10",59,139737,55624955
"0000000000000000000000000000000000000000000000000000000000004d34",36,159301,55784256
"0000000000000000000000000000000000000000000000000000000000004d5d",41,217068,56001324
"0000000000000000000000000000000000000000000000000000000000004d60",3,236,56001560
"0000000000000000000000000000000000000000000000000000000000004d63",3,233,56001793
"0000000000000000000000000000000000000000000000000000000000004d6c",9,21578,56023371
"0000000000000000000000000000000000000000000000000000000000004d77",11,14889,56038260
"0000000000000000000000000000000000000000000000000000000000004d7b",4,766,56039026
"0000000000000000000000000000000000000000000000000000000000004da5",42,40387,56079413
"0000000000000000000000000000000000000000000000000000000000004dac",7,7781,56087194
"0000000000000000000000000000000000000000000000000000000000004db8",12,923,56088117
"0000000000000000000000000000000000000000000000000000000000004dc0",8,16707,56104824
"0000000000000000000000000000000000000000000000000000000000004dc9",9,1623,56106447
"0000000000000000000000000000000000000000000000000000000000004dda",17,19490,56125937
"0000000000000000000000000000000000000000000000000000000000004de1",7,629,56126566
"0000000000000000000000000000000000000000000000000000000000004df6",21,10488,56137054
"0000000000000000000000000000000000000000000000000000000000004e25",46,43811,56180865
"0000000000000000000000000000000000000000000000000000000000004e30",11,33859,56214724
"0000000000000000000000000000000000000000000000000000000000004e33",3,4269,56218993
"0000000000000000000000000000000000000000000000000000000000004e3b",8,57295,56276288
"0000000000000000000000000000000000000000000000000000000000004e41",6,70644,56346932
"0000000000000000000000000000000000000000000000000000000000004e5c",27,65562,56412494
"0000000000000000000000000000000000000000000000000000000000004e91",53,205444,56617938
"0000000000000000000000000000000000000000000000000000000000004ecc",59,192270,56810208
"0000000000000000000000000000000000000000000000000000000000004ed6",10,773,56810981
"0000000000000000000000000000000000000000000000000000000000004eed",23,45768,56856749
"0000000000000000000000000000000000000000000000000000000000004efd",16,108268,56965017
"0000000000000000000000000000000000000000000000000000000000004f01",3,257,56965274
"0000000000000000000000000000000000000000000000000000000000004f05",4,312,56965586
"0000000000000000000000000000000000000000000000000000000000004f0d",8,2067,56967653
"0000000000000000000000000000000000000000000000000000000000004f15",8,45585,57013238
"0000000000000000000000000000000000000000000000000000000000004f3d",40,73594,57086832
"0000000000000000000000000000000000000000000000000000000000004f47",10,17827,57104659
"0000000000000000000000000000000000000000000000000000000000004f6e",39,238121,57342780
"0000000000000000000000000000000000000000000000000000000000004f6f",1,82,57342862
"0000000000000000000000000000000000000000000000000000000000004f8a",27,200138,57543000
"0000000000000000000000000000000000000000000000000000000000004f92",8,2921,57545921
"0000000000000000000000000000000000000000000000000000000000004f97",5,95386,57641307
"0000000000000000000000000000000000000000000000000000000000004fa6",15,18483,57659790
"0000000000000000000000000000000000000000000000000000000000004fc4",30,108776,57768566
"0000000000000000000000000000000000000000000000000000000000004ff1",45,220981,57989547
"000000000000000000000000000000000000000000000000000000000000501a",40,271710,58261257
"000000000000000000000000000000000000000000000000000000000000502a",16,5445,58266702
"0000000000000000000000000000000000000000000000000000000000005035",11,14037,58280739
"0000000000000000000000000000000000000000000000000000000000005045",16,144562,58425301
"0000000000000000000000000000000000000000000000000000000000005054",15,15045,58440346
"000000000000000000000000000000000000000000000000000000000000506c",24,74227,58514573
"0000000000000000000000000000000000000000000000000000000000005070",4,303,58514876
"000000000000000000000000000000000000000000000000000000000000507e",14,71209,58586085
"00000000000000000000000000000000000000000000000000000000000050ad",47,66190,58652275
"00000000000000000000000000000000000000000000000000000000000050c7",26,154073,58806348
"00000000000000000000000000000000000000000000000000000000000050c8",1,85,58806433
"00000000000000000000000000000000000000000000000000000000000050cc",4,4842,58811275
"00000000000000000000000000000000000000000000000000000000000050d6",10,27488,58838763
"00000000000000000000000000000000000000000000000000000000000050d9",3,3298,58842061
"00000000000000000000000000000000000000000000000000000000000050dd",4,308,58842369
"00000000000000000000000000000000000000000000000000000000000050f5",24,10341,58852710
"00000000000000000000000000000000000000000000000000000000000050f9",4,519,58853229
"0000000000000000000000000000000000000000000000000000000000005115",27,123857,58977086
"0000000000000000000000000000000000000000000000000000000000005123",14,16535,58993621
"000000000000000000000000000000000000000000000000000000000000512d",10,44152,59037773
"0000000000000000000000000000000000000000000000000000000000005135",8,2410,59040183
"0000000000000000000000000000000000000000000000000000000000005186",81,264004,59304187
"00000000000000000000000000000000000000000000000000000000000051a0",26,74681,59378868
"00000000000000000000000000000000000000000000000000000000000051a1",1,77,59378945
"00000000000000000000000000000000000000000000000000000000000051a9",8,3802,59382747
"00000000000000000000000000000000000000000000000000000000000051bc",19,93566,59476313
"00000000000000000000000000000000000000000000000000000000000051bf",3,231,59476544
"00000000000000000000000000000000000000000000000000000000000051cc",13,981,59477525
"00000000000000000000000000000000000000000000000000000000000051f7",43,119371,59596896
"0000000000000000000000000000000000000000000000000000000000005221",41,85764,59682660
"0000000000000000000000000000000000000000000000000000000000005222",1,2880,59685540
"000000000000000000000000000000000000000000000000000000000000522d",11,69667,59755207
"0000000000000000000000000000000000000000000000000000000000005232",5,556,59755763
"0000000000000000000000000000000000000000000000000000000000005239",7,33652,59789415
"0000000000000000000000000000000000000000000000000000000000005251",24,284239,60073654
"000000000000000000000000000000000000000000000000000000000000525c",11,28634,60102288
"0000000000000000000000000000000000000000000000000000000000005273",23,113044,60215332
"0000000000000000000000000000000000000000000000000000000000005274",1,77,60215409
"000000000000000000000000000000000000000000000000000000000000528a",22,53747,60269156
"000000000000000000000000000000000000000000000000000000000000528d",3,37292,60306448
"00000000000000000000000000000000000000000000000000000000000052ef",98,486261,60792709
"00000000000000000000000000000000000000000000000000000000000052f3",4,303,60793012
"0000000000000000000000000000000000000000000000000000000000005315",33,106489,60899501
"0000000000000000000000000000000000000000000000000000000000005319",4,589,60900090
"000000000000000000000000000000000000000000000000000000000000531e",5,702,60900792
"0000000000000000000000000000000000000000000000000000000000005337",25,76896,60977688
"0000000000000000000000000000000000000000000000000000000000005345",14,30122,61007810
"000000000000000000000000000000000000000000000000000000000000534c",7,2190,61010000
"0000000000000000000000000000000000000000000000000000000000005396",74,176349,61186349
"00000000000000000000000000000000000000000000000000000000000053a3",13,6751,61193100
"00000000000000000000000000000000000000000000000000000000000053a6",3,355,61193455
"00000000000000000000000000000000000000000000000000000000000053f2",76,65171,61258626
