x0,3b922104b70c94b592659573a65c60fe2f225e395a542e48de5dc5a8269fe94f
Era,1,Eratimeout,300
"0000000000000000000000000000000000000000000000000000000000006bb6",51,19364,76706117
"0000000000000000000000000000000000000000000000000000000000006c23",108,142383,76848500
"0000000000000000000000000000000000000000000000000000000000006c3b",24,16519,76865019
"0000000000000000000000000000000000000000000000000000000000006c56",27,20092,76885111
"0000000000000000000000000000000000000000000000000000000000006c96",64,42052,76927163
"0000000000000000000000000000000000000000000000000000000000006d07",112,62891,76990054
"0000000000000000000000000000000000000000000000000000000000006d40",57,442377,77432431
"0000000000000000000000000000000000000000000000000000000000006d75",53,183979,77616410
"0000000000000000000000000000000000000000000000000000000000006dbb",70,227774,77844184
"0000000000000000000000000000000000000000000000000000000000006ddc",33,12449,77856633
"0000000000000000000000000000000000000000000000000000000000006dfc",32,24083,77880716
"0000000000000000000000000000000000000000000000000000000000006e12",21,9562,77890278
"0000000000000000000000000000000000000000000000000000000000006e28",22,19132,77909410
"0000000000000000000000000000000000000000000000000000000000006e3e",22,3707,77913117
"0000000000000000000000000000000000000000000000000000000000006e5a",28,12576,77925693
"0000000000000000000000000000000000000000000000000000000000006e6f",21,14691,77940384
"0000000000000000000000000000000000000000000000000000000000006e7e",15,25638,77966022
"0000000000000000000000000000000000000000000000000000000000006ea6",40,30624,77996646
"0000000000000000000000000000000000000000000000000000000000006ee7",65,29882,78026528
"0000000000000000000000000000000000000000000000000000000000006f40",88,32323,78058851
"0000000000000000000000000000000000000000000000000000000000006f49",9,2712,78061563
"0000000000000000000000000000000000000000000000000000000000006f63",26,9711,78071274
"0000000000000000000000000000000000000000000000000000000000006f7b",24,22312,78093586
"0000000000000000000000000000000000000000000000000000000000006f7e",3,16843,78110429
"0000000000000000000000000000000000000000000000000000000000006fea",108,414554,78524983
"0000000000000000000000000000000000000000000000000000000000007020",53,188568,78713551
"000000000000000000000000000000000000000000000000000000000000702f",15,46782,78760333
"0000000000000000000000000000000000000000000000000000000000007041",18,209537,78969870
"00000000000000000000000000000000000000000000000000000000000070bb",122,374291,79344161
"00000000000000000000000000000000000000000000000000000000000070d2",23,23855,79368016
"000000000000000000000000000000000000000000000000000000000000710b",56,36364,79404380
"0000000000000000000000000000000000000000000000000000000000007115",10,6166,79410546
"0000000000000000000000000000000000000000000000000000000000007188",115,76091,79486637
"00000000000000000000000000000000000000000000000000000000000072a7",286,256963,79743600
"000000000000000000000000000000000000000000000000000000000000730c",100,60698,79804298
"0000000000000000000000000000000000000000000000000000000000007332",38,28478,79832776
"0000000000000000000000000000000000000000000000000000000000007390",94,109781,79942557
"00000000000000000000000000000000000000000000000000000000000073a2",18,19167,79961724
"0000000000000000000000000000000000000000000000000000000000007405",98,252940,80214664
"000000000000000000000000000000000000000000000000000000000000741f",26,32670,80247334
"000000000000000000000000000000000000000000000000000000000000742b",12,29440,80276774
"0000000000000000000000000000000000000000000000000000000000007462",55,190524,80467298
"00000000000000000000000000000000000000000000000000000000000074c8",102,359651,80826949
"00000000000000000000000000000000000000000000000000000000000074fa",50,100203,80927152
"0000000000000000000000000000000000000000000000000000000000007546",75,412860,81340012
"0000000000000000000000000000000000000000000000000000000000007595",79,218663,81558675
"0000000000000000000000000000000000000000000000000000000000007630",154,265371,81824046
"0000000000000000000000000000000000000000000000000000000000007668",56,58250,81882296
"00000000000000000000000000000000000000000000000000000000000076bc",84,84590,81966886
"0000000000000000000000000000000000000000000000000000000000007710",83,105134,82072020
"0000000000000000000000000000000000000000000000000000000000007736",38,52947,82124967
"0000000000000000000000000000000000000000000000000000000000007796",96,361816,82486783
"00000000000000000000000000000000000000000000000000000000000077eb",85,170987,82657770
"0000000000000000000000000000000000000000000000000000000000007809",29,314132,82971902
"0000000000000000000000000000000000000000000000000000000000007878",111,275974,83247876
"000000000000000000000000000000000000000000000000000000000000795e",229,476658,83724534
"00000000000000000000000000000000000000000000000000000000000079b0",82,362490,84087024
"00000000000000000000000000000000000000000000000000000000000079b8",8,68438,84155462
"00000000000000000000000000000000000000000000000000000000000079e0",40,276033,84431495
"0000000000000000000000000000000000000000000000000000000000007aaa",201,204526,84636021
"0000000000000000000000000000000000000000000000000000000000007ae2",56,61012,84697033
"0000000000000000000000000000000000000000000000000000000000007b12",47,37503,84734536
"0000000000000000000000000000000000000000000000000000000000007b33",33,29284,84763820
"0000000000000000000000000000000000000000000000000000000000007b75",66,326243,85090063
"0000000000000000000000000000000000000000000000000000000000007b79",4,756,85090819
"0000000000000000000000000000000000000000000000000000000000007c5f",229,845094,85935913
"0000000000000000000000000000000000000000000000000000000000007c67",8,50580,85986493
"0000000000000000000000000000000000000000000000000000000000007ca7",64,173687,86160180
"0000000000000000000000000000000000000000000000000000000000007d28",128,385426,86545606
"0000000000000000000000000000000000000000000000000000000000007d87",95,447741,86993347
"0000000000000000000000000000000000000000000000000000000000007dbf",56,16737,87010084
"0000000000000000000000000000000000000000000000000000000000007dcb",12,13937,87024021
"0000000000000000000000000000000000000000000000000000000000007de7",28,6948,87030969
"0000000000000000000000000000000000000000000000000000000000007e13",43,27362,87058331
"0000000000000000000000000000000000000000000000000000000000007e4c",57,64784,87123115
"0000000000000000000000000000000000000000000000000000000000007ea1",85,334531,87457646
"0000000000000000000000000000000000000000000000000000000000007ead",12,48058,87505704
"0000000000000000000000000000000000000000000000000000000000007f05",87,135463,87641167
"0000000000000000000000000000000000000000000000000000000000007f1f",26,211570,87852737
"0000000000000000000000000000000000000000000000000000000000007f6c",77,249236,88101973
"0000000000000000000000000000000000000000000000000000000000007fb8",76,430732,88532705
"0000000000000000000000000000000000000000000000000000000000008010",87,482415,89015120
"0000000000000000000000000000000000000000000000000000000000008016",6,840,89015960
"0000000000000000000000000000000000000000000000000000000000008018",2,278,89016238
"000000000000000000000000000000000000000000000000000000000000804f",55,182474,89198712
"00000000000000000000000000000000000000000000000000000000000080b8",105,376439,89575151
"00000000000000000000000000000000000000000000000000000000000080c4",12,3978,89579129
"00000000000000000000000000000000000000000000000000000000000080cd",9,23020,89602149
"0000000000000000000000000000000000000000000000000000000000008137",105,702136,90304285
"0000000000000000000000000000000000000000000000000000000000008146",15,188683,90492968
"000000000000000000000000000000000000000000000000000000000000814f",9,24677,90517645
"000000000000000000000000000000000000000000000000000000000000815d",14,5604,90523249
"000000000000000000000000000000000000000000000000000000000000823c",222,181304,90704553
"0000000000000000000000000000000000000000000000000000000000008280",68,44384,90748937
"00000000000000000000000000000000000000000000000000000000000082be",62,35187,90784124
"00000000000000000000000000000000000000000000000000000000000082f5",55,39230,90823354
"0000000000000000000000000000000000000000000000000000000000008341",75,76225,90899579
"0000000000000000000000000000000000000000000000000000000000008376",53,37641,90937220
"00000000000000000000000000000000000000000000000000000000000083a3",45,58497,90995717
"000000000000000000000000000000000000000000000000000000000000842c",136,66448,91062165
"000000000000000000000000000000000000000000000000000000000000843d",17,13819,91075984
"000000000000000000000000000000000000000000000000000000000000850c",206,493242,91569226
"000000000000000000000000000000000000000000000000000000000000856c",96,300781,91870007
"0000000000000000000000000000000000000000000000000000000000008692",293,796756,92666763
"00000000000000000000000000000000000000000000000000000000000086ea",88,426571,93093334
"000000000000000000000000000000000000000000000000000000000000872b",64,260394,93353728
"000000000000000000000000000000000000000000000000000000000000879b",112,591850,93945578
"00000000000000000000000000000000000000000000000000000000000087d2",55,205484,94151062
"00000000000000000000000000000000000000000000000000000000000088ac",217,909564,95060626
"00000000000000000000000000000000000000000000000000000000000088b0",4,1846,95062472
"00000000000000000000000000000000000000000000000000000000000088fe",78,91616,95154088
"0000000000000000000000000000000000000000000000000000000000008907",8,11486,95165574
"000000000000000000000000000000000000000000000000000000000000890e",7,10113,95175687
"0000000000000000000000000000000000000000000000000000000000008960",82,40040,95215727
"00000000000000000000000000000000000000000000000000000000000089b5",85,46429,95262156
"00000000000000000000000000000000000000000000000000000000000089bf",10,2337,95264493
"00000000000000000000000000000000000000000000000000000000000089d9",26,25683,95290176
"00000000000000000000000000000000000000000000000000000000000089f2",25,45593,95335769
"0000000000000000000000000000000000000000000000000000000000008b17",291,388061,95723830
"0000000000000000000000000000000000000000000000000000000000008b3d",38,59463,95783293
"0000000000000000000000000000000000000000000000000000000000008b4c",15,42351,95825644
"0000000000000000000000000000000000000000000000000000000000008b55",9,23694,95849338
"0000000000000000000000000000000000000000000000000000000000008bb4",95,106636,95955974
"0000000000000000000000000000000000000000000000000000000000008bec",56,35444,95991418
"0000000000000000000000000000000000000000000000000000000000008bef",3,281,95991699
"0000000000000000000000000000000000000000000000000000000000008c21",49,25934,96017633
"0000000000000000000000000000000000000000000000000000000000008c44",35,18064,96035697
"0000000000000000000000000000000000000000000000000000000000008c5a",22,16278,96051975
"0000000000000000000000000000000000000000000000000000000000008c61",7,602,96052577
"0000000000000000000000000000000000000000000000000000000000008c93",50,55858,96108435
"0000000000000000000000000000000000000000000000000000000000008d49",181,135904,96244339
"0000000000000000000000000000000000000000000000000000000000008d70",39,19922,96264261
"0000000000000000000000000000000000000000000000000000000000008d72",2,1484,96265745
"0000000000000000000000000000000000000000000000000000000000008dc0",78,53041,96318786
"0000000000000000000000000000000000000000000000000000000000008e3b",122,432343,96751129
"0000000000000000000000000000000000000000000000000000000000008e70",53,186413,96937542
"0000000000000000000000000000000000000000000000000000000000008ea9",57,136803,97074345
"0000000000000000000000000000000000000000000000000000000000008ef6",77,111081,97185426
"0000000000000000000000000000000000000000000000000000000000008f50",89,337260,97522686
"0000000000000000000000000000000000000000000000000000000000008f57",7,78944,97601630
"0000000000000000000000000000000000000000000000000000000000008f6e",23,90046,97691676
"0000000000000000000000000000000000000000000000000000000000008f8a",28,64043,97755719
"0000000000000000000000000000000000000000000000000000000000008fbe",52,179253,97934972
"000000000000000000000000000000000000000000000000000000000000904c",141,577044,98512016
"0000000000000000000000000000000000000000000000000000000000009055",9,1928,98513944
"0000000000000000000000000000000000000000000000000000000000009085",48,296977,98810921
"000000000000000000000000000000000000000000000000000000000000909b",22,32475,98843396
"000000000000000000000000000000000000000000000000000000000000909f",4,1716,98845112
"00000000000000000000000000000000000000000000000000000000000090bc",29,50899,98896011
"000000000000000000000000000000000000000000000000000000000000914a",141,116703,99012714
"0000000000000000000000000000000000000000000000000000000000009189",63,64121,99076835
"0000000000000000000000000000000000000000000000000000000000009254",202,200747,99277582
"000000000000000000000000000000000000000000000000000000000000925d",9,10088,99287670
"00000000000000000000000000000000000000000000000000000000000092d1",116,466245,99753915
"0000000000000000000000000000000000000000000000000000000000009327",85,72307,99826222
"00000000000000000000000000000000000000000000000000000000000093c8",161,179737,100005959
"00000000000000000000000000000000000000000000000000000000000093df",23,26899,100032858
"000000000000000000000000000000000000000000000000000000000000942f",79,39403,100072261
"0000000000000000000000000000000000000000000000000000000000009447",24,19093,100091354
"00000000000000000000000000000000000000000000000000000000000094c4",125,120053,100211407
"000000000000000000000000000000000000000000000000000000000000957f",186,114180,100325587
"0000000000000000000000000000000000000000000000000000000000009620",160,136973,100462560
"000000000000000000000000000000000000000000000000000000000000962b",11,4309,100466869
"0000000000000000000000000000000000000000000000000000000000009651",38,13181,100480050
"00000000000000000000000000000000000000000000000000000000000096ca",121,152752,100632802
"00000000000000000000000000000000000000000000000000000000000096cf",5,377,100633179
"0000000000000000000000000000000000000000000000000000000000009725",85,57595,100690774
"0000000000000000000000000000000000000000000000000000000000009742",29,16568,100707342
"00000000000000000000000000000000000000000000000000000000000097a1",95,112577,100819919
"00000000000000000000000000000000000000000000000000000000000097ad",12,4076,100823995
"00000000000000000000000000000000000000000000000000000000000097c6",25,23250,100847245
"0000000000000000000000000000000000000000000000000000000000009830",105,72548,100919793
"000000000000000000000000000000000000000000000000000000000000989c",108,94949,101014742
"000000000000000000000000000000000000000000000000000000000000993a",157,110633,101125375
"0000000000000000000000000000000000000000000000000000000000009965",43,23660,101149035
"00000000000000000000000000000000000000000000000000000000000099b8",83,86079,101235114
"00000000000000000000000000000000000000000000000000000000000099c7",15,44873,101279987
"0000000000000000000000000000000000000000000000000000000000009a11",73,63526,101343513
"0000000000000000000000000000000000000000000000000000000000009a2e",29,180787,101524300
"0000000000000000000000000000000000000000000000000000000000009a3f",17,165279,101689579
"0000000000000000000000000000000000000000000000000000000000009a83",68,423892,102113471
"0000000000000000000000000000000000000000000000000000000000009ad1",78,348977,102462448
"0000000000000000000000000000000000000000000000000000000000009b23",81,588882,103051330
"0000000000000000000000000000000000000000000000000000000000009b34",17,121388,103172718
"0000000000000000000000000000000000000000000000000000000000009b3c",8,96837,103269555
"0000000000000000000000000000000000000000000000000000000000009b43",7,3968,103273523
"0000000000000000000000000000000000000000000000000000000000009b46",3,1428,103274951
"0000000000000000000000000000000000000000000000000000000000009b93",77,96329,103371280
"0000000000000000000000000000000000000000000000000000000000009c59",197,602166,103973446
"0000000000000000000000000000000000000000000000000000000000009cd9",128,524575,104498021
"0000000000000000000000000000000000000000000000000000000000009d21",71,227783,104725804
"0000000000000000000000000000000000000000000000000000000000009d2b",10,3864,104729668
"0000000000000000000000000000000000000000000000000000000000009d4b",32,10797,104740465
"0000000000000000000000000000000000000000000000000000000000009d88",61,169965,104910430
"0000000000000000000000000000000000000000000000000000000000009d91",9,676,104911106
"0000000000000000000000000000000000000000000000000000000000009d97",6,2571,104913677
"0000000000000000000000000000000000000000000000000000000000009dbc",37,116405,105030082
"0000000000000000000000000000000000000000000000000000000000009dce",18,2207,105032289
"0000000000000000000000000000000000000000000000000000000000009dd2",4,306,105032595
"0000000000000000000000000000000000000000000000000000000000009de2",16,2984,105035579
"0000000000000000000000000000000000000000000000000000000000009df4",18,96667,105132246
"0000000000000000000000000000000000000000000000000000000000009e8c",151,565395,105697641
"0000000000000000000000000000000000000000000000000000000000009f2c",159,583997,106281638
"0000000000000000000000000000000000000000000000000000000000009f2d",1,98,106281736
"0000000000000000000000000000000000000000000000000000000000009f7e",81,80099,106361835
"000000000000000000000000000000000000000000000000000000000000a03d",190,309360,106671195
"000000000000000000000000000000000000000000000000000000000000a097",90,359302,107030497
"000000000000000000000000000000000000000000000000000000000000a0ee",87,181412,107211909
"000000000000000000000000000000000000000000000000000000000000a0f9",11,1976,107213885
"000000000000000000000000000000000000000000000000000000000000a118",30,143440,107357325
"000000000000000000000000000000000000000000000000000000000000a167",79,348677,107706002
"000000000000000000000000000000000000000000000000000000000000a174",13,122255,107828257
"000000000000000000000000000000000000000000000000000000000000a206",145,1007524,108835781
"000000000000000000000000000000000000000000000000000000000000a20c",6,102499,108938280
"000000000000000000000000000000000000000000000000000000000000a213",7,11794,108950074
"000000000000000000000000000000000000000000000000000000000000a230",29,10337,108960411
"000000000000000000000000000000000000000000000000000000000000a2a6",118,117321,109077732
"000000000000000000000000000000000000000000000000000000000000a2e6",64,152487,109230219
"000000000000000000000000000000000000000000000000000000000000a2f2",12,3842,109234061
"000000000000000000000000000000000000000000000000000000000000a30f",28,122389,109356450
"000000000000000000000000000000000000000000000000000000000000a370",97,561764,109918214
"000000000000000000000000000000000000000000000000000000000000a37f",15,45331,109963545
"000000000000000000000000000000000000000000000000000000000000a396",23,98083,110061628
"000000000000000000000000000000000000000000000000000000000000a3e0",74,492287,110553915
"000000000000000000000000000000000000000000000000000000000000a411",48,31947,110585862
"000000000000000000000000000000000000000000000000000000000000a42e",29,23024,110608886
"000000000000000000000000000000000000000000000000000000000000a47d",79,31286,110640172
"000000000000000000000000000000000000000000000000000000000000a485",8,10863,110651035
"000000000000000000000000000000000000000000000000000000000000a490",11,2832,110653867
"000000000000000000000000000000000000000000000000000000000000a5d3",322,601378,111255245
"000000000000000000000000000000000000000000000000000000000000a626",82,316869,111572114
"000000000000000000000000000000000000000000000000000000000000a68f",105,490347,112062461
"000000000000000000000000000000000000000000000000000000000000a6c4",53,368237,112430698
"000000000000000000000000000000000000000000000000000000000000a6e0",28,12784,112443482
"000000000000000000000000000000000000000000000000000000000000a761",128,367690,112811172
"000000000000000000000000000000000000000000000000000000000000a7ae",77,453231,113264403
"000000000000000000000000000000000000000000000000000000000000a7af",1,86,113264489
"000000000000000000000000000000000000000000000000000000000000a806",86,268708,113533197
"000000000000000000000000000000000000000000000000000000000000a85e",88,449388,113982585
"000000000000000000000000000000000000000000000000000000000000a873",21,147473,114130058
"000000000000000000000000000000000000000000000000000000000000a896",35,114868,114244926
"000000000000000000000000000000000000000000000000000000000000a8ba",36,126738,114371664
"000000000000000000000000000000000000000000000000000000000000a8de",36,253275,114624939
"000000000000000000000000000000000000000000000000000000000000a988",169,425361,115050300
"000000000000000000000000000000000000000000000000000000000000aa0e",133,628860,115679160
"000000000000000000000000000000000000000000000000000000000000aa10",2,171,115679331
"000000000000000000000000000000000000000000000000000000000000aa16",6,2206,115681537
"000000000000000000000000000000000000000000000000000000000000aa26",16,20445,115701982
"000000000000000000000000000000000000000000000000000000000000aa7f",89,333153,116035135
"000000000000000000000000000000000000000000000000000000000000aab9",58,229358,116264493
"000000000000000000000000000000000000000000000000000000000000ab1a",96,180285,116444778
"000000000000000000000000000000000000000000000000000000000000ab59",63,151140,116595918
"000000000000000000000000000000000000000000000000000000000000ab5f",6,72672,116668590
"000000000000000000000000000000000000000000000000000000000000ab7c",29,2140,116670730
"000000000000000000000000000000000000000000000000000000000000ab99",29,97949,116768679
"000000000000000000000000000000000000000000000000000000000000abbd",36,132400,116901079
"000000000000000000000000000000000000000000000000000000000000abd4",23,36530,116937609
"000000000000000000000000000000000000000000000000000000000000ac0b",54,200715,117138324
"000000000000000000000000000000000000000000000000000000000000ac1a",15,45571,117183895
"000000000000000000000000000000000000000000000000000000000000acba",160,721898,117905793
"000000000000000000000000000000000000000000000000000000000000adad",242,724168,118629961
"000000000000000000000000000000000000000000000000000000000000adc4",23,57037,118686998
"000000000000000000000000000000000000000000000000000000000000ae26",97,116588,118803586
"000000000000000000000000000000000000000000000000000000000000ae50",42,121174,118924760
"000000000000000000000000000000000000000000000000000000000000ae51",1,73,118924833
"000000000000000000000000000000000000000000000000000000000000ae5d",12,1441,118926274
"000000000000000000000000000000000000000000000000000000000000ae8d",48,128127,119054401
"000000000000000000000000000000000000000000000000000000000000afef",353,1317749,120372150
"000000000000000000000000000000000000000000000000000000000000b01a",42,247102,120619252
"000000000000000000000000000000000000000000000000000000000000b026",12,108675,120727927
"000000000000000000000000000000000000000000000000000000000000b031",11,23308,120751235
"000000000000000000000000000000000000000000000000000000000000b059",40,109081,120860316
"000000000000000000000000000000000000000000000000000000000000b17e",292,964310,121824626
"000000000000000000000000000000000000000000000000000000000000b183",5,2922,121827548
"000000000000000000000000000000000000000000000000000000000000b1ab",40,158811,121986359
"000000000000000000000000000000000000000000000000000000000000b242",150,828729,122815088
"000000000000000000000000000000000000000000000000000000000000b243",1,87,122815175
"000000000000000000000000000000000000000000000000000000000000b28e",75,66687,122881862
"000000000000000000000000000000000000000000000000000000000000b2b9",43,23423,122905285
"000000000000000000000000000000000000000000000000000000000000b2bc",3,2975,122908260
"000000000000000000000000000000000000000000000000000000000000b2e6",42,20821,122929081
"000000000000000000000000000000000000000000000000000000000000b30c",37,19198,122948279
"000000000000000000000000000000000000000000000000000000000000b322",22,28070,122976349
"000000000000000000000000000000000000000000000000000000000000b344",34,9621,122985970
"000000000000000000000000000000000000000000000000000000000000b346",2,240,122986210
"000000000000000000000000000000000000000000000000000000000000b3ed",167,219353,123205563
"000000000000000000000000000000000000000000000000000000000000b432",68,159043,123364606
"000000000000000000000000000000000000000000000000000000000000b48d",91,471813,123836419
"000000000000000000000000000000000000000000000000000000000000b48e",1,133,123836552
"000000000000000000000000000000000000000000000000000000000000b49e",16,50184,123886736
"000000000000000000000000000000000000000000000000000000000000b4a2",4,27996,123914732
"000000000000000000000000000000000000000000000000000000000000b546",163,842256,124756988
"000000000000000000000000000000000000000000000000000000000000b575",47,27076,124784064
"000000000000000000000000000000000000000000000000000000000000b5d5",96,71006,124855070
"000000000000000000000000000000000000000000000000000000000000b609",51,36276,124891346
"000000000000000000000000000000000000000000000000000000000000b61a",17,13597,124904943
"000000000000000000000000000000000000000000000000000000000000b64d",51,268419,125173362
"000000000000000000000000000000000000000000000000000000000000b681",52,231113,125404475
"000000000000000000000000000000000000000000000000000000000000b6b5",52,205435,125609910
"000000000000000000000000000000000000000000000000000000000000b734",126,278015,125887925
"000000000000000000000000000000000000000000000000000000000000b79d",105,435975,126323900
"000000000000000000000000000000000000000000000000000000000000b7b8",27,65747,126389647
"000000000000000000000000000000000000000000000000000000000000b7fd",69,216707,126606354
"000000000000000000000000000000000000000000000000000000000000b832",52,124915,126731269
"000000000000000000000000000000000000000000000000000000000000b85f",45,115447,126846716
"000000000000000000000000000000000000000000000000000000000000b89f",64,312358,127159074
"000000000000000000000000000000000000000000000000000000000000b8b0",17,88266,127247340
"000000000000000000000000000000000000000000000000000000000000b8d5",37,158232,127405572
"000000000000000000000000000000000000000000000000000000000000b8f6",33,151703,127557275
"000000000000000000000000000000000000000000000000000000000000b98f",152,222460,127779735
"000000000000000000000000000000000000000000000000000000000000b9b6",39,245538,128025273
"000000000000000000000000000000000000000000000000000000000000ba0d",86,209842,128235115
"000000000000000000000000000000000000000000000000000000000000baa9",156,384241,128619356
"000000000000000000000000000000000000000000000000000000000000bab7",14,5971,128625327
"000000000000000000000000000000000000000000000000000000000000babe",7,8096,128633423
"000000000000000000000000000000000000000000000000000000000000bafb",61,48097,128681520
"000000000000000000000000000000000000000000000000000000000000bb00",4,5459,128686979
"000000000000000000000000000000000000000000000000000000000000bbcd",205,137413,128824392
"000000000000000000000000000000000000000000000000000000000000bbe3",22,15279,128839671
"000000000000000000000000000000000000000000000000000000000000bbe7",4,692,128840363
"000000000000000000000000000000000000000000000000000000000000bbf5",14,7534,128847897
"000000000000000000000000000000000000000000000000000000000000bc01",11,3601,128851498
"000000000000000000000000000000000000000000000000000000000000bc50",79,31537,128883035
"000000000000000000000000000000000000000000000000000000000000bc75",37,16479,128899514
"000000000000000000000000000000000000000000000000000000000000bc98",35,20231,128919745
"000000000000000000000000000000000000000000000000000000000000bd07",110,18188,128937933
"000000000000000000000000000000000000000000000000000000000000bd1d",22,8867,128946800
"000000000000000000000000000000000000000000000000000000000000bd1e",1,78,128946878
"000000000000000000000000000000000000000000000000000000000000bdc7",169,110470,129057348
"000000000000000000000000000000000000000000000000000000000000bdf3",44,31218,129088566
"000000000000000000000000000000000000000000000000000000000000be06",18,5181,129093747
"000000000000000000000000000000000000000000000000000000000000be55",79,47780,129141527
"000000000000000000000000000000000000000000000000000000000000be8d",56,28552,129170079
"000000000000000000000000000000000000000000000000000000000000bf12",132,314960,129485039
"000000000000000000000000000000000000000000000000000000000000bf31",31,131301,129616340
"000000000000000000000000000000000000000000000000000000000000bf33",2,22616,129638956
"000000000000000000000000000000000000000000000000000000000000bf5e",43,516310,130155266
"000000000000000000000000000000000000000000000000000000000000bfaa",76,303458,130458724
"000000000000000000000000000000000000000000000000000000000000bfd9",47,288945,130747669
"000000000000000000000000000000000000000000000000000000000000c004",42,155021,130902690
"000000000000000000000000000000000000000000000000000000000000c042",62,39836,130942526
"000000000000000000000000000000000000000000000000000000000000c074",50,151895,131094421
"000000000000000000000000000000000000000000000000000000000000c0c2",78,388283,131482704
"000000000000000000000000000000000000000000000000000000000000c0e0",30,214197,131696901
"000000000000000000000000000000000000000000000000000000000000c0e2",2,161,131697062
"000000000000000000000000000000000000000000000000000000000000c184",161,546039,132243101
"000000000000000000000000000000000000000000000000000000000000c186",2,14969,132258070
"000000000000000000000000000000000000000000000000000000000000c22d",166,636722,132894792
"000000000000000000000000000000000000000000000000000000000000c230",3,48846,132943638
"000000000000000000000000000000000000000000000000000000000000c326",245,1548338,134491976
"000000000000000000000000000000000000000000000000000000000000c346",32,205978,134697954
"000000000000000000000000000000000000000000000000000000000000c34d",7,47353,134745307
"000000000000000000000000000000000000000000000000000000000000c39c",79,171291,134916598
"000000000000000000000000000000000000000000000000000000000000c3b3",23,14652,134931250
"000000000000000000000000000000000000000000000000000000000000c433",127,129142,135060392
"000000000000000000000000000000000000000000000000000000000000c488",85,117148,135177540
"000000000000000000000000000000000000000000000000000000000000c554",203,929115,136106655
"000000000000000000000000000000000000000000000000000000000000c5b4",96,78129,136184784
"000000000000000000000000000000000000000000000000000000000000c608",83,67342,136252126
"000000000000000000000000000000000000000000000000000000000000c62d",37,16398,136268524
"000000000000000000000000000000000000000000000000000000000000c631",4,3148,136271672
"000000000000000000000000000000000000000000000000000000000000c66f",62,76073,136347745
"000000000000000000000000000000000000000000000000000000000000c67b",12,12426,136360171
"000000000000000000000000000000000000000000000000000000000000c6cc",81,88267,136448438
"000000000000000000000000000000000000000000000000000000000000c701",52,41569,136490007
"000000000000000000000000000000000000000000000000000000000000c70a",9,14786,136504793
"000000000000000000000000000000000000000000000000000000000000c716",12,4373,136509166
"000000000000000000000000000000000000000000000000000000000000c788",114,92967,136602133
"000000000000000000000000000000000000000000000000000000000000c79a",18,10550,136612683
"000000000000000000000000000000000000000000000000000000000000c7f6",92,620187,137232870
"000000000000000000000000000000000000000000000000000000000000c87f",136,494421,137727291
"000000000000000000000000000000000000000000000000000000000000c886",7,528,137727819
"000000000000000000000000000000000000000000000000000000000000c8de",88,351500,138079319
"000000000000000000000000000000000000000000000000000000000000c8f2",20,45753,138125072
"000000000000000000000000000000000000000000000000000000000000c94b",88,223380,138348452
"000000000000000000000000000000000000000000000000000000000000c954",9,184612,138533064
"000000000000000000000000000000000000000000000000000000000000c972",30,72170,138605234
"000000000000000000000000000000000000000000000000000000000000c98a",24,98811,138704045
"000000000000000000000000000000000000000000000000000000000000c9b3",41,46156,138750201
"000000000000000000000000000000000000000000000000000000000000c9ec",57,67194,138817395
"000000000000000000000000000000000000000000000000000000000000ca2b",62,39304,138856699
"000000000000000000000000000000000000000000000000000000000000ca48",29,9701,138866400
"000000000000000000000000000000000000000000000000000000000000ca5e",22,14705,138881105
"000000000000000000000000000000000000000000000000000000000000ca79",27,13372,138894477
"000000000000000000000000000000000000000000000000000000000000ca93",26,38772,138933249
"000000000000000000000000000000000000000000000000000000000000ca9a",7,7477,138940726
"000000000000000000000000000000000000000000000000000000000000cac6",44,44991,138985717
"000000000000000000000000000000000000000000000000000000000000caf7",49,34318,139020035
"000000000000000000000000000000000000000000000000000000000000cb11",25,16884,139036919
"000000000000000000000000000000000000000000000000000000000000cb25",20,7158,139044077
"000000000000000000000000000000000000000000000000000000000000cb2f",10,7333,139051410
"000000000000000000000000000000000000000000000000000000000000cb50",33,43869,139095279
"000000000000000000000000000000000000000000000000000000000000cbad",93,120733,139216012
"000000000000000000000000000000000000000000000000000000000000cc10",98,545434,139761446
"000000000000000000000000000000000000000000000000000000000000cc36",38,249262,140010708
"000000000000000000000000000000000000000000000000000000000000ccde",168,728438,140739146
"000000000000000000000000000000000000000000000000000000000000cd37",88,541954,141281100
"000000000000000000000000000000000000000000000000000000000000cd56",31,73163,141354263
"000000000000000000000000000000000000000000000000000000000000ce12",187,764127,142118390
"000000000000000000000000000000000000000000000000000000000000ce2c",26,37519,142155909
"000000000000000000000000000000000000000000000000000000000000ce31",5,8414,142164323
"000000000000000000000000000000000000000000000000000000000000ce3b",10,57382,142221705
"000000000000000000000000000000000000000000000000000000000000ce7e",67,121516,142343221
"000000000000000000000000000000000000000000000000000000000000cf4b",204,876706,143219927
"000000000000000000000000000000000000000000000000000000000000cf57",12,134164,143354091
"000000000000000000000000000000000000000000000000000000000000cf8c",53,202899,143556990
"000000000000000000000000000000000000000000000000000000000000cf8d",1,29193,143586183
"000000000000000000000000000000000000000000000000000000000000cfe3",86,172477,143758660
"000000000000000000000000000000000000000000000000000000000000cfec",9,11010,143769670
"000000000000000000000000000000000000000000000000000000000000d00c",31,105300,143874970
